Time,ECG1,ECG2
23:19:29.876,-0.145,-0.005
23:19:29.880,-0.135,-0.01
23:19:29.884,-0.12,-0.005
23:19:29.888,-0.115,0.005
23:19:29.892,-0.105,0.02
23:19:29.896,-0.06,0.045
23:19:29.900,-0.03,0.045
23:19:29.904,0.005,0.055
23:19:29.908,0.035,0.05
23:19:29.912,0.07,0.06
23:19:29.916,0.095,0.07
23:19:29.920,0.1,0.065
23:19:29.924,0.095,0.095
23:19:29.928,0.05,0.05
23:19:29.932,0.0,0.015
23:19:29.936,-0.045,0.0
23:19:29.940,-0.095,-0.015
23:19:29.944,-0.135,-0.01
23:19:29.948,-0.2,-0.035
23:19:29.952,-0.27,-0.01
23:19:29.956,-0.29,-0.005
23:19:29.960,-0.34,0.005
23:19:29.964,-0.345,0.0
23:19:29.968,-0.36,0.03
23:19:29.972,-0.36,0.02
23:19:29.976,-0.335,0.0
23:19:29.980,-0.32,-0.02
23:19:29.984,-0.34,-0.015
23:19:29.988,-0.315,0.015
23:19:29.992,-0.31,-0.005
23:19:29.996,-0.3,0.005
23:19:30.000,-0.31,0.0
23:19:30.004,-0.3,0.0
23:19:30.008,-0.305,0.0
23:19:30.012,-0.305,0.0
23:19:30.016,-0.3,-0.005
23:19:30.020,-0.305,0.0
23:19:30.024,-0.31,0.005
23:19:30.028,-0.295,-0.01
23:19:30.032,-0.29,-0.025
23:19:30.036,-0.315,-0.015
23:19:30.040,-0.335,-0.02
23:19:30.044,-0.335,-0.025
23:19:30.048,-0.335,-0.02
23:19:30.052,-0.315,-0.03
23:19:30.056,-0.32,-0.035
23:19:30.060,-0.315,-0.03
23:19:30.064,-0.295,-0.045
23:19:30.068,-0.285,-0.035
23:19:30.072,-0.25,-0.025
23:19:30.076,-0.185,-0.04
23:19:30.080,-0.095,-0.05
23:19:30.084,-0.015,-0.05
23:19:30.088,0.045,-0.085
23:19:30.092,0.105,-0.09
23:19:30.096,0.115,-0.12
23:19:30.100,0.145,-0.145
23:19:30.104,0.155,-0.135
23:19:30.108,0.115,-0.16
23:19:30.112,0.11,-0.22
23:19:30.116,0.27,-0.36
23:19:30.120,0.56,-0.525
23:19:30.124,0.88,-0.755
23:19:30.128,1.135,-1.04
23:19:30.132,1.18,-1.175
23:19:30.136,0.93,-1.165
23:19:30.140,0.46,-0.84
23:19:30.144,0.02,-0.465
23:19:30.148,-0.2,-0.145
23:19:30.152,-0.315,0.03
23:19:30.156,-0.385,0.11
23:19:30.160,-0.395,0.13
23:19:30.164,-0.41,0.15
23:19:30.168,-0.44,0.135
23:19:30.172,-0.455,0.14
23:19:30.176,-0.46,0.13
23:19:30.180,-0.47,0.105
23:19:30.184,-0.475,0.07
23:19:30.188,-0.465,0.065
23:19:30.192,-0.46,0.065
23:19:30.196,-0.47,0.075
23:19:30.200,-0.48,0.085
23:19:30.204,-0.485,0.07
23:19:30.208,-0.455,0.075
23:19:30.212,-0.445,0.045
23:19:30.216,-0.45,0.08
23:19:30.220,-0.46,0.08
23:19:30.224,-0.46,0.095
23:19:30.228,-0.45,0.085
23:19:30.232,-0.455,0.07
23:19:30.236,-0.47,0.08
23:19:30.240,-0.465,0.07
23:19:30.244,-0.495,0.07
23:19:30.248,-0.47,0.075
23:19:30.252,-0.5,0.075
23:19:30.256,-0.475,0.06
23:19:30.260,-0.51,0.095
23:19:30.264,-0.505,0.075
23:19:30.268,-0.5,0.085
23:19:30.272,-0.5,0.1
23:19:30.276,-0.475,0.07
23:19:30.280,-0.495,0.065
23:19:30.284,-0.505,0.08
23:19:30.288,-0.485,0.06
23:19:30.292,-0.485,0.065
23:19:30.296,-0.48,0.045
23:19:30.300,-0.47,0.035
23:19:30.304,-0.48,0.065
23:19:30.308,-0.46,0.055
23:19:30.312,-0.46,0.055
23:19:30.316,-0.45,0.055
23:19:30.320,-0.42,0.035
23:19:30.324,-0.4,0.065
23:19:30.328,-0.405,0.065
23:19:30.332,-0.395,0.05
23:19:30.336,-0.375,0.045
23:19:30.340,-0.345,0.06
23:19:30.344,-0.35,0.04
23:19:30.348,-0.355,0.04
23:19:30.352,-0.35,0.05
23:19:30.356,-0.335,0.035
23:19:30.360,-0.325,0.025
23:19:30.364,-0.32,0.025
23:19:30.368,-0.315,0.02
23:19:30.372,-0.31,0.005
23:19:30.376,-0.3,0.0
23:19:30.380,-0.295,0.01
23:19:30.384,-0.27,-0.005
23:19:30.388,-0.265,0.0
23:19:30.392,-0.24,0.0
23:19:30.396,-0.26,0.005
23:19:30.400,-0.24,-0.02
23:19:30.404,-0.235,-0.01
23:19:30.408,-0.215,0.005
23:19:30.412,-0.21,0.0
23:19:30.416,-0.205,0.005
23:19:30.420,-0.215,0.01
23:19:30.424,-0.18,0.015
23:19:30.428,-0.17,0.015
23:19:30.432,-0.155,0.02
23:19:30.436,-0.17,0.055
23:19:30.440,-0.175,0.035
23:19:30.444,-0.16,0.07
23:19:30.448,-0.155,0.05
23:19:30.452,-0.16,0.055
23:19:30.456,-0.155,0.075
23:19:30.460,-0.115,0.07
23:19:30.464,-0.105,0.055
23:19:30.468,-0.115,0.07
23:19:30.472,-0.125,0.08
23:19:30.476,-0.105,0.085
23:19:30.480,-0.08,0.08
23:19:30.484,-0.01,0.1
23:19:30.488,0.025,0.11
23:19:30.492,0.04,0.105
23:19:30.496,0.07,0.105
23:19:30.500,0.095,0.12
23:19:30.504,0.12,0.11
23:19:30.508,0.135,0.125
23:19:30.512,0.11,0.1
23:19:30.516,0.1,0.1
23:19:30.520,0.04,0.085
23:19:30.524,-0.005,0.055
23:19:30.528,-0.045,0.025
23:19:30.532,-0.095,0.04
23:19:30.536,-0.16,0.025
23:19:30.540,-0.185,0.045
23:19:30.544,-0.235,0.055
23:19:30.548,-0.27,0.065
23:19:30.552,-0.26,0.06
23:19:30.556,-0.28,0.075
23:19:30.560,-0.27,0.055
23:19:30.564,-0.275,0.035
23:19:30.568,-0.26,0.035
23:19:30.572,-0.255,0.05
23:19:30.576,-0.265,0.04
23:19:30.580,-0.255,0.015
23:19:30.584,-0.255,0.015
23:19:30.588,-0.275,0.03
23:19:30.592,-0.28,0.02
23:19:30.596,-0.27,0.015
23:19:30.600,-0.28,0.02
23:19:30.604,-0.285,0.02
23:19:30.608,-0.285,0.01
23:19:30.612,-0.28,0.005
23:19:30.616,-0.27,-0.005
23:19:30.620,-0.29,0.0
23:19:30.624,-0.28,0.005
23:19:30.628,-0.28,0.01
23:19:30.632,-0.27,-0.015
23:19:30.636,-0.265,0.0
23:19:30.640,-0.27,0.0
23:19:30.644,-0.25,0.0
23:19:30.648,-0.265,-0.01
23:19:30.652,-0.22,0.005
23:19:30.656,-0.205,0.005
23:19:30.660,-0.165,0.0
23:19:30.664,-0.105,0.0
23:19:30.668,-0.025,0.0
23:19:30.672,0.055,0.0
23:19:30.676,0.105,0.0
23:19:30.680,0.15,-0.045
23:19:30.684,0.16,-0.1
23:19:30.688,0.155,-0.1
23:19:30.692,0.12,-0.095
23:19:30.696,0.09,-0.165
23:19:30.700,0.17,-0.25
23:19:30.704,0.395,-0.4
23:19:30.708,0.7,-0.6
23:19:30.712,1.035,-0.9
23:19:30.716,1.19,-1.115
23:19:30.720,1.07,-1.18
23:19:30.724,0.675,-1.0
23:19:30.728,0.22,-0.625
23:19:30.732,-0.075,-0.24
23:19:30.736,-0.225,-0.02
23:19:30.740,-0.305,0.095
23:19:30.744,-0.34,0.135
23:19:30.748,-0.385,0.16
23:19:30.752,-0.395,0.15
23:19:30.756,-0.41,0.115
23:19:30.760,-0.4,0.14
23:19:30.764,-0.39,0.1
23:19:30.768,-0.415,0.1
23:19:30.772,-0.42,0.085
23:19:30.776,-0.425,0.065
23:19:30.780,-0.425,0.085
23:19:30.784,-0.435,0.065
23:19:30.788,-0.46,0.07
23:19:30.792,-0.445,0.06
23:19:30.796,-0.455,0.07
23:19:30.800,-0.445,0.05
23:19:30.804,-0.465,0.05
23:19:30.808,-0.48,0.055
23:19:30.812,-0.495,0.045
23:19:30.816,-0.49,0.035
23:19:30.820,-0.47,0.05
23:19:30.824,-0.495,0.06
23:19:30.828,-0.48,0.045
23:19:30.832,-0.495,0.03
23:19:30.836,-0.51,0.045
23:19:30.840,-0.47,0.055
23:19:30.844,-0.5,0.035
23:19:30.848,-0.49,0.025
23:19:30.852,-0.495,0.035
23:19:30.856,-0.49,0.035
