Time,ECG1,ECG2
8:25:29.684,0.275,-0.175
8:25:29.688,0.285,-0.16
8:25:29.692,0.28,-0.18
8:25:29.696,0.28,-0.185
8:25:29.700,0.275,-0.185
8:25:29.704,0.285,-0.17
8:25:29.708,0.285,-0.17
8:25:29.712,0.275,-0.16
8:25:29.716,0.27,-0.175
8:25:29.720,0.275,-0.17
8:25:29.724,0.27,-0.19
8:25:29.728,0.28,-0.2
8:25:29.732,0.265,-0.205
8:25:29.736,0.275,-0.2
8:25:29.740,0.265,-0.185
8:25:29.744,0.265,-0.185
8:25:29.748,0.27,-0.19
8:25:29.752,0.27,-0.195
8:25:29.756,0.275,-0.19
8:25:29.760,0.27,-0.17
8:25:29.764,0.28,-0.185
8:25:29.768,0.27,-0.185
8:25:29.772,0.285,-0.185
8:25:29.776,0.27,-0.2
8:25:29.780,0.265,-0.195
8:25:29.784,0.29,-0.185
8:25:29.788,0.265,-0.2
8:25:29.792,0.285,-0.18
8:25:29.796,0.25,-0.195
8:25:29.800,0.265,-0.21
8:25:29.804,0.28,-0.21
8:25:29.808,0.265,-0.185
8:25:29.812,0.275,-0.18
8:25:29.816,0.285,-0.19
8:25:29.820,0.265,-0.185
8:25:29.824,0.275,-0.185
8:25:29.828,0.255,-0.19
8:25:29.832,0.27,-0.185
8:25:29.836,0.29,-0.21
8:25:29.840,0.275,-0.205
8:25:29.844,0.275,-0.215
8:25:29.848,0.285,-0.2
8:25:29.852,0.265,-0.2
8:25:29.856,0.26,-0.205
8:25:29.860,0.29,-0.21
8:25:29.864,0.25,-0.19
8:25:29.868,0.255,-0.2
8:25:29.872,0.255,-0.225
8:25:29.876,0.275,-0.21
8:25:29.880,0.265,-0.215
8:25:29.884,0.255,-0.195
8:25:29.888,0.265,-0.215
8:25:29.892,0.265,-0.2
8:25:29.896,0.29,-0.195
8:25:29.900,0.27,-0.22
8:25:29.904,0.26,-0.2
8:25:29.908,0.275,-0.2
8:25:29.912,0.275,-0.21
8:25:29.916,0.27,-0.215
8:25:29.920,0.28,-0.195
8:25:29.924,0.24,-0.2
8:25:29.928,0.255,-0.21
8:25:29.932,0.27,-0.22
8:25:29.936,0.275,-0.225
8:25:29.940,0.27,-0.205
8:25:29.944,0.275,-0.195
8:25:29.948,0.285,-0.2
8:25:29.952,0.285,-0.205
8:25:29.956,0.265,-0.19
8:25:29.960,0.255,-0.205
8:25:29.964,0.27,-0.23
8:25:29.968,0.265,-0.215
8:25:29.972,0.28,-0.205
8:25:29.976,0.26,-0.21
8:25:29.980,0.27,-0.22
8:25:29.984,0.255,-0.18
8:25:29.988,0.275,-0.14
8:25:29.992,0.275,-0.105
8:25:29.996,0.29,-0.09
8:25:30.000,0.29,-0.05
8:25:30.004,0.285,-0.04
8:25:30.008,0.295,-0.02
8:25:30.012,0.275,0.0
8:25:30.016,0.305,-0.02
8:25:30.020,0.335,-0.01
8:25:30.024,0.35,-0.005
8:25:30.028,0.35,-0.03
8:25:30.032,0.39,-0.02
8:25:30.036,0.395,-0.01
8:25:30.040,0.385,-0.005
8:25:30.044,0.36,-0.005
8:25:30.048,0.375,-0.03
8:25:30.052,0.335,-0.05
8:25:30.056,0.34,-0.105
8:25:30.060,0.345,-0.12
