Time,ECG1,ECG2
20:07:00.000,-0.085,0.055
20:07:00.008,-0.075,0.055
20:07:00.016,-0.055,0.065
20:07:00.023,-0.045,0.085
20:07:00.031,-0.005,0.095
20:07:00.039,-0.005,0.105
20:07:00.047,0.005,0.105
20:07:00.055,0.035,0.135
20:07:00.063,0.045,0.155
20:07:00.070,0.055,0.155
20:07:00.078,0.055,0.145
20:07:00.086,0.075,0.155
20:07:00.094,0.065,0.145
20:07:00.102,0.055,0.125
20:07:00.109,0.065,0.115
20:07:00.117,0.095,0.115
20:07:00.125,0.055,0.085
20:07:00.133,0.045,0.065
20:07:00.141,0.025,0.035
20:07:00.148,-0.005,0.025
20:07:00.156,-0.065,-0.015
20:07:00.164,-0.085,-0.035
20:07:00.172,-0.105,-0.055
20:07:00.180,-0.115,-0.045
20:07:00.188,-0.115,-0.055
20:07:00.195,-0.105,-0.065
20:07:00.203,-0.115,-0.065
20:07:00.211,-0.105,-0.045
20:07:00.219,-0.115,-0.045
20:07:00.227,-0.095,-0.055
20:07:00.234,-0.095,-0.045
20:07:00.242,-0.095,-0.035
20:07:00.250,-0.105,-0.055
20:07:00.258,-0.105,-0.065
20:07:00.266,-0.105,-0.055
20:07:00.273,-0.095,-0.055
20:07:00.281,-0.095,-0.055
20:07:00.289,-0.115,-0.065
20:07:00.297,-0.105,-0.075
20:07:00.305,-0.105,-0.065
20:07:00.313,-0.105,-0.075
20:07:00.320,-0.105,-0.085
20:07:00.328,-0.115,-0.085
20:07:00.336,-0.115,-0.075
20:07:00.344,-0.115,-0.085
20:07:00.352,-0.115,-0.085
20:07:00.359,-0.095,-0.075
20:07:00.367,-0.105,-0.075
20:07:00.375,-0.105,-0.075
20:07:00.383,-0.105,-0.065
20:07:00.391,-0.075,-0.055
20:07:00.398,-0.075,-0.035
20:07:00.406,-0.055,-0.025
20:07:00.414,-0.015,-0.045
20:07:00.422,0.025,-0.045
20:07:00.430,0.035,-0.035
20:07:00.438,0.025,-0.025
20:07:00.445,0.075,-0.045
20:07:00.453,-0.005,-0.085
20:07:00.461,-0.025,-0.065
20:07:00.469,-0.075,-0.085
20:07:00.477,-0.105,-0.105
20:07:00.484,-0.105,-0.105
