Time,ECG1,ECG2
08:52:00.000,-0.175,-0.255
08:52:00.008,-0.145,-0.265
08:52:00.016,-0.105,-0.285
08:52:00.023,-0.095,-0.325
08:52:00.031,-0.075,-0.345
08:52:00.039,-0.095,-0.345
08:52:00.047,0.005,-0.315
08:52:00.055,-0.005,-0.295
08:52:00.063,-0.025,-0.245
08:52:00.070,-0.035,-0.175
08:52:00.078,-0.055,-0.115
08:52:00.086,-0.085,-0.065
08:52:00.094,-0.135,-0.045
08:52:00.102,-0.145,-0.005
08:52:00.109,-0.145,0.025
08:52:00.117,-0.135,0.025
08:52:00.125,-0.165,0.015
08:52:00.133,-0.145,0.035
08:52:00.141,-0.155,0.025
08:52:00.148,-0.115,0.015
08:52:00.156,-0.145,-0.005
08:52:00.164,-0.135,0.015
08:52:00.172,-0.125,0.005
08:52:00.180,-0.135,-0.005
08:52:00.188,-0.165,0.035
08:52:00.195,-0.145,0.025
08:52:00.203,-0.135,0.045
08:52:00.211,-0.125,0.025
08:52:00.219,-0.155,-0.005
08:52:00.227,-0.115,0.005
08:52:00.234,-0.145,0.025
08:52:00.242,-0.145,0.005
08:52:00.250,-0.155,-0.005
08:52:00.258,-0.155,-0.005
08:52:00.266,-0.135,0.015
08:52:00.273,-0.125,-0.005
08:52:00.281,-0.135,0.005
08:52:00.289,-0.135,0.005
08:52:00.297,-0.135,-0.025
08:52:00.305,-0.155,-0.005
08:52:00.313,-0.125,0.015
08:52:00.320,-0.155,0.015
08:52:00.328,-0.135,0.005
08:52:00.336,-0.125,-0.005
08:52:00.344,-0.135,-0.025
08:52:00.352,-0.105,0.015
08:52:00.359,-0.075,0.025
08:52:00.367,-0.065,0.005
08:52:00.375,-0.065,-0.005
08:52:00.383,-0.025,-0.005
08:52:00.391,-0.045,-0.025
08:52:00.398,-0.065,-0.065
08:52:00.406,-0.085,-0.045
08:52:00.414,-0.085,-0.035
08:52:00.422,-0.085,-0.025
08:52:00.430,-0.125,-0.025
08:52:00.438,-0.125,-0.035
08:52:00.445,-0.155,-0.055
08:52:00.453,-0.145,-0.045
08:52:00.461,-0.145,-0.015
08:52:00.469,-0.155,-0.045
08:52:00.477,-0.165,-0.045
08:52:00.484,-0.135,-0.035
08:52:00.492,-0.405,0.085
08:52:00.500,-1.015,0.165
08:52:00.508,-0.835,-0.105
08:52:00.516,0.645,-0.665
08:52:00.523,2.515,-0.465
08:52:00.531,2.935,0.135
08:52:00.539,2.815,0.605
08:52:00.547,1.325,0.245
08:52:00.555,-0.185,-0.605
08:52:00.563,-0.345,-0.315
08:52:00.570,-0.285,-0.095
08:52:00.578,-0.285,-0.045
08:52:00.586,-0.325,-0.075
08:52:00.594,-0.385,-0.115
08:52:00.602,-0.325,-0.095
08:52:00.609,-0.365,-0.105
08:52:00.617,-0.375,-0.135
08:52:00.625,-0.355,-0.095
08:52:00.633,-0.345,-0.125
08:52:00.641,-0.305,-0.125
08:52:00.648,-0.325,-0.125
08:52:00.656,-0.325,-0.165
08:52:00.664,-0.275,-0.165
08:52:00.672,-0.255,-0.165
08:52:00.680,-0.285,-0.215
08:52:00.688,-0.245,-0.245
08:52:00.695,-0.255,-0.255
08:52:00.703,-0.245,-0.245
08:52:00.711,-0.225,-0.305
08:52:00.719,-0.215,-0.325
08:52:00.727,-0.135,-0.345
08:52:00.734,-0.155,-0.365
08:52:00.742,-0.125,-0.385
08:52:00.750,-0.125,-0.405
08:52:00.758,-0.045,-0.375
08:52:00.766,-0.045,-0.405
08:52:00.773,-0.065,-0.335
08:52:00.781,-0.075,-0.255
08:52:00.789,-0.025,-0.205
08:52:00.797,-0.075,-0.135
08:52:00.805,-0.125,-0.115
08:52:00.813,-0.135,-0.075
08:52:00.820,-0.115,-0.015
08:52:00.828,-0.155,-0.005
08:52:00.836,-0.165,-0.015
08:52:00.844,-0.205,-0.025
08:52:00.852,-0.135,-0.025
08:52:00.859,-0.135,-0.025
08:52:00.867,-0.205,-0.015
08:52:00.875,-0.185,0.015
08:52:00.883,-0.175,-0.015
08:52:00.891,-0.145,0.015
08:52:00.898,-0.145,0.005
08:52:00.906,-0.185,-0.015
08:52:00.914,-0.175,-0.005
08:52:00.922,-0.145,-0.015
08:52:00.930,-0.135,-0.025
08:52:00.938,-0.215,-0.075
08:52:00.945,-0.165,0.015
08:52:00.953,-0.165,0.025
08:52:00.961,-0.145,-0.005
08:52:00.969,-0.165,-0.035
08:52:00.977,-0.165,-0.015
08:52:00.984,-0.155,-0.025
08:52:00.992,-0.145,-0.005
08:52:01.000,-0.175,-0.025
08:52:01.008,-0.155,-0.045
08:52:01.016,-0.175,-0.025
08:52:01.023,-0.155,-0.015
08:52:01.031,-0.185,-0.005
08:52:01.039,-0.145,-0.035
08:52:01.047,-0.155,-0.005
08:52:01.055,-0.105,-0.005
08:52:01.063,-0.145,0.005
08:52:01.070,-0.085,0.005
08:52:01.078,-0.025,0.005
08:52:01.086,-0.075,-0.065
08:52:01.094,-0.075,-0.015
08:52:01.102,-0.085,-0.045
08:52:01.109,-0.115,-0.045
08:52:01.117,-0.105,-0.085
08:52:01.125,-0.095,-0.015
08:52:01.133,-0.135,-0.005
08:52:01.141,-0.175,-0.035
08:52:01.148,-0.135,-0.025
08:52:01.156,-0.175,-0.045
08:52:01.164,-0.165,-0.065
08:52:01.172,-0.165,-0.035
08:52:01.180,-0.135,-0.035
08:52:01.188,-0.125,-0.065
08:52:01.195,-0.425,0.075
08:52:01.203,-1.045,0.215
08:52:01.211,-0.735,-0.065
08:52:01.219,0.865,-0.595
08:52:01.227,2.655,-0.375
08:52:01.234,2.905,0.145
08:52:01.242,2.675,0.535
08:52:01.250,0.975,-0.005
08:52:01.258,-0.325,-0.705
08:52:01.266,-0.335,-0.265
08:52:01.273,-0.265,-0.065
08:52:01.281,-0.315,-0.025
08:52:01.289,-0.285,-0.065
08:52:01.297,-0.375,-0.105
08:52:01.305,-0.375,-0.055
08:52:01.313,-0.385,-0.075
08:52:01.320,-0.355,-0.035
08:52:01.328,-0.325,-0.045
08:52:01.336,-0.315,-0.095
08:52:01.344,-0.345,-0.125
08:52:01.352,-0.285,-0.095
08:52:01.359,-0.265,-0.095
08:52:01.367,-0.295,-0.115
08:52:01.375,-0.255,-0.135
08:52:01.383,-0.265,-0.135
08:52:01.391,-0.265,-0.165
08:52:01.398,-0.245,-0.165
08:52:01.406,-0.185,-0.205
08:52:01.414,-0.215,-0.225
08:52:01.422,-0.215,-0.235
08:52:01.430,-0.115,-0.265
08:52:01.438,-0.145,-0.295
08:52:01.445,-0.115,-0.295
08:52:01.453,-0.075,-0.295
08:52:01.461,-0.105,-0.325
08:52:01.469,-0.065,-0.275
08:52:01.477,-0.085,-0.235
08:52:01.484,-0.105,-0.185
08:52:01.492,-0.175,-0.125
08:52:01.500,-0.085,-0.085
08:52:01.508,-0.155,-0.025
08:52:01.516,-0.135,0.005
08:52:01.523,-0.205,-0.045
08:52:01.531,-0.125,-0.025
08:52:01.539,-0.155,0.005
08:52:01.547,-0.235,-0.005
08:52:01.555,-0.225,-0.015
08:52:01.563,-0.195,0.005
08:52:01.570,-0.225,0.005
08:52:01.578,-0.175,0.025
08:52:01.586,-0.215,-0.005
08:52:01.594,-0.215,-0.045
08:52:01.602,-0.215,-0.005
08:52:01.609,-0.215,0.005
08:52:01.617,-0.215,-0.005
08:52:01.625,-0.235,-0.045
08:52:01.633,-0.265,0.005
08:52:01.641,-0.115,-0.025
08:52:01.648,-0.245,0.005
08:52:01.656,-0.345,-0.065
08:52:01.664,-0.285,-0.085
08:52:01.672,-0.165,-0.015
08:52:01.680,-0.215,0.015
08:52:01.688,-0.265,-0.085
08:52:01.695,-0.295,-0.035
08:52:01.703,-0.215,-0.035
08:52:01.711,-0.205,0.005
08:52:01.719,-0.215,0.025
08:52:01.727,-0.205,-0.025
08:52:01.734,-0.235,-0.015
08:52:01.742,-0.275,0.005
08:52:01.750,-0.185,0.015
08:52:01.758,-0.255,0.045
08:52:01.766,-0.205,0.025
08:52:01.773,-0.085,-0.005
08:52:01.781,-0.105,-0.005
08:52:01.789,-0.135,0.065
08:52:01.797,-0.215,0.005
08:52:01.805,-0.125,-0.015
08:52:01.813,-0.195,-0.045
08:52:01.820,-0.215,-0.025
08:52:01.828,-0.205,-0.035
08:52:01.836,-0.185,-0.045
08:52:01.844,-0.235,-0.015
08:52:01.852,-0.185,-0.015
08:52:01.859,-0.125,-0.005
08:52:01.867,-0.205,0.015
08:52:01.875,-0.185,0.035
08:52:01.883,-0.215,0.185
08:52:01.891,-0.785,0.275
08:52:01.898,-0.975,-0.085
08:52:01.906,-0.325,-0.445
08:52:01.914,1.815,-0.595
08:52:01.922,2.895,0.095
08:52:01.930,2.925,0.545
08:52:01.938,2.145,0.445
08:52:01.945,0.375,-0.555
08:52:01.953,-0.295,-0.445
08:52:01.961,-0.275,-0.045
08:52:01.969,-0.235,-0.015
08:52:01.977,-0.275,0.015
08:52:01.984,-0.245,-0.035
08:52:01.992,-0.285,-0.025
08:52:02.000,-0.255,-0.045
08:52:02.008,-0.315,-0.035
08:52:02.016,-0.325,-0.095
08:52:02.023,-0.225,-0.025
08:52:02.031,-0.185,-0.065
08:52:02.039,-0.245,-0.105
08:52:02.047,-0.185,-0.075
08:52:02.055,-0.205,-0.125
08:52:02.063,-0.195,-0.085
08:52:02.070,-0.165,-0.095
08:52:02.078,-0.045,-0.155
08:52:02.086,-0.115,-0.135
08:52:02.094,-0.075,-0.175
