Time,ECG1,ECG2
00:08:53.152:1,-0.505,0.035
00:08:53.156:1,-0.49,0.02
00:08:53.160:1,-0.49,0.015
00:08:53.164:1,-0.5,0.035
00:08:53.168:1,-0.48,0.025
00:08:53.172:1,-0.485,0.015
00:08:53.176:1,-0.515,0.01
00:08:53.180:1,-0.515,0.02
00:08:53.184:1,-0.485,0.02
00:08:53.188:1,-0.495,0.02
00:08:53.192:1,-0.505,0.0
00:08:53.196:1,-0.515,-0.005
00:08:53.200:1,-0.505,-0.01
00:08:53.204:1,-0.525,0.0
00:08:53.208:1,-0.505,0.015
00:08:53.212:1,-0.52,0.01
00:08:53.216:1,-0.51,0.0
00:08:53.220:1,-0.49,-0.01
00:08:53.224:1,-0.52,0.015
00:08:53.228:1,-0.52,0.02
00:08:53.232:1,-0.51,0.0
00:08:53.236:1,-0.515,0.0
00:08:53.240:1,-0.51,0.015
00:08:53.244:1,-0.515,0.0
00:08:53.248:1,-0.515,0.01
00:08:53.252:1,-0.495,0.0
00:08:53.256:1,-0.52,-0.015
00:08:53.260:1,-0.5,0.0
00:08:53.264:1,-0.495,-0.005
00:08:53.268:1,-0.48,0.0
00:08:53.272:1,-0.46,0.005
00:08:53.276:1,-0.445,-0.01
00:08:53.280:1,-0.44,-0.04
00:08:53.284:1,-0.435,-0.035
00:08:53.288:1,-0.425,-0.025
00:08:53.292:1,-0.415,-0.055
00:08:53.296:1,-0.385,-0.04
00:08:53.300:1,-0.395,-0.045
00:08:53.304:1,-0.39,-0.06
00:08:53.308:1,-0.385,-0.05
00:08:53.312:1,-0.375,-0.075
00:08:53.316:1,-0.345,-0.06
00:08:53.320:1,-0.33,-0.06
00:08:53.324:1,-0.3,-0.06
00:08:53.328:1,-0.305,-0.045
00:08:53.332:1,-0.305,-0.045
00:08:53.336:1,-0.295,-0.035
00:08:53.340:1,-0.28,-0.04
00:08:53.344:1,-0.27,-0.05
00:08:53.348:1,-0.27,-0.03
00:08:53.352:1,-0.265,-0.05
00:08:53.356:1,-0.24,-0.02
00:08:53.360:1,-0.255,-0.035
00:08:53.364:1,-0.265,-0.025
00:08:53.368:1,-0.255,-0.03
00:08:53.372:1,-0.265,-0.02
00:08:53.376:1,-0.26,-0.02
00:08:53.380:1,-0.24,-0.015
00:08:53.384:1,-0.25,-0.015
00:08:53.388:1,-0.25,-0.03
00:08:53.392:1,-0.24,-0.01
00:08:53.396:1,-0.255,-0.02
00:08:53.400:1,-0.26,0.0
00:08:53.404:1,-0.255,-0.015
00:08:53.408:1,-0.23,-0.015
00:08:53.412:1,-0.235,0.015
00:08:53.416:1,-0.24,0.01
00:08:53.420:1,-0.22,0.015
00:08:53.424:1,-0.185,0.0
00:08:53.428:1,-0.19,0.005
00:08:53.432:1,-0.16,0.015
00:08:53.436:1,-0.15,0.04
00:08:53.440:1,-0.14,0.03
00:08:53.444:1,-0.1,0.05
00:08:53.448:1,-0.065,0.07
00:08:53.452:1,-0.025,0.085
00:08:53.456:1,0.01,0.1
00:08:53.460:1,0.035,0.105
00:08:53.464:1,0.06,0.095
00:08:53.468:1,0.075,0.095
00:08:53.472:1,0.08,0.105
00:08:53.476:1,0.055,0.08
00:08:53.480:1,0.04,0.06
00:08:53.484:1,-0.01,0.03
00:08:53.488:1,-0.04,0.01
00:08:53.492:1,-0.11,-0.01
00:08:53.496:1,-0.16,-0.01
00:08:53.500:1,-0.195,0.005
00:08:53.504:1,-0.26,0.01
00:08:53.508:1,-0.305,0.01
00:08:53.512:1,-0.33,0.02
00:08:53.516:1,-0.325,0.005
00:08:53.520:1,-0.34,0.015
00:08:53.524:1,-0.35,0.015
00:08:53.528:1,-0.32,-0.005
00:08:53.532:1,-0.31,0.005
00:08:53.536:1,-0.3,0.0
00:08:53.540:1,-0.285,-0.01
00:08:53.544:1,-0.295,0.0
00:08:53.548:1,-0.28,-0.015
00:08:53.552:1,-0.295,0.01
00:08:53.556:1,-0.295,0.01
00:08:53.560:1,-0.29,0.0
00:08:53.564:1,-0.275,0.005
00:08:53.568:1,-0.275,0.015
00:08:53.572:1,-0.275,0.01
00:08:53.576:1,-0.285,0.02
00:08:53.580:1,-0.29,0.005
00:08:53.584:1,-0.29,0.01
00:08:53.588:1,-0.295,0.0
00:08:53.592:1,-0.29,0.0
00:08:53.596:1,-0.29,-0.015
00:08:53.600:1,-0.3,0.015
00:08:53.604:1,-0.265,-0.01
00:08:53.608:1,-0.27,-0.015
00:08:53.612:1,-0.255,-0.04
00:08:53.616:1,-0.255,-0.01
00:08:53.620:1,-0.22,-0.035
00:08:53.624:1,-0.155,-0.03
00:08:53.628:1,-0.08,-0.02
00:08:53.632:1,0.0,-0.015
00:08:53.636:1,0.085,-0.06
00:08:53.640:1,0.145,-0.07
00:08:53.644:1,0.18,-0.095
00:08:53.648:1,0.195,-0.065
00:08:53.652:1,0.175,-0.05
00:08:53.656:1,0.105,-0.055
00:08:53.660:1,0.105,-0.1
00:08:53.664:1,0.225,-0.2
00:08:53.668:1,0.5,-0.365
00:08:53.672:1,0.83,-0.635
00:08:53.676:1,1.12,-0.88
00:08:53.680:1,1.23,-1.045
00:08:53.684:1,1.02,-1.05
00:08:53.688:1,0.565,-0.745
00:08:53.692:1,0.165,-0.37
00:08:53.696:1,-0.105,-0.095
00:08:53.700:1,-0.22,0.06
00:08:53.704:1,-0.275,0.14
00:08:53.708:1,-0.3,0.15
00:08:53.712:1,-0.34,0.18
00:08:53.716:1,-0.375,0.14
00:08:53.720:1,-0.39,0.12
00:08:53.724:1,-0.395,0.11
00:08:53.728:1,-0.415,0.09
00:08:53.732:1,-0.405,0.08
00:08:53.736:1,-0.405,0.07
00:08:53.740:1,-0.4,0.04
00:08:53.744:1,-0.43,0.055
00:08:53.748:1,-0.425,0.05
00:08:53.752:1,-0.425,0.05
00:08:53.756:1,-0.395,0.045
00:08:53.760:1,-0.405,0.06
00:08:53.764:1,-0.415,0.035
00:08:53.768:1,-0.395,0.065
00:08:53.772:1,-0.405,0.055
00:08:53.776:1,-0.4,0.065
00:08:53.780:1,-0.395,0.07
00:08:53.784:1,-0.4,0.055
00:08:53.788:1,-0.405,0.065
00:08:53.792:1,-0.415,0.085
00:08:53.796:1,-0.435,0.05
00:08:53.800:1,-0.44,0.025
00:08:53.804:1,-0.465,0.03
00:08:53.808:1,-0.45,0.06
00:08:53.812:1,-0.46,0.05
00:08:53.816:1,-0.46,0.03
00:08:53.820:1,-0.46,0.045
00:08:53.824:1,-0.46,0.015
00:08:53.828:1,-0.46,0.035
00:08:53.832:1,-0.445,0.025
00:08:53.836:1,-0.47,0.0
00:08:53.840:1,-0.455,0.005
00:08:53.844:1,-0.46,-0.005
00:08:53.848:1,-0.45,0.02
00:08:53.852:1,-0.435,0.0
00:08:53.856:1,-0.43,0.0
00:08:53.860:1,-0.415,0.02
00:08:53.864:1,-0.395,0.0
00:08:53.868:1,-0.39,0.0
00:08:53.872:1,-0.385,0.01
00:08:53.876:1,-0.395,0.01
00:08:53.880:1,-0.36,0.005
00:08:53.884:1,-0.365,0.0
00:08:53.888:1,-0.35,-0.005
00:08:53.892:1,-0.345,0.0
00:08:53.896:1,-0.32,-0.025
00:08:53.900:1,-0.31,-0.015
00:08:53.904:1,-0.315,-0.03
00:08:53.908:1,-0.315,-0.04
00:08:53.912:1,-0.315,-0.03
00:08:53.916:1,-0.29,-0.045
00:08:53.920:1,-0.29,-0.03
00:08:53.924:1,-0.295,-0.06
00:08:53.928:1,-0.3,-0.05
00:08:53.932:1,-0.275,-0.035
00:08:53.936:1,-0.275,-0.06
00:08:53.940:1,-0.25,-0.045
00:08:53.944:1,-0.235,-0.035
00:08:53.948:1,-0.22,-0.04
00:08:53.952:1,-0.23,-0.065
00:08:53.956:1,-0.24,-0.045
00:08:53.960:1,-0.21,-0.025
00:08:53.964:1,-0.215,-0.01
00:08:53.968:1,-0.215,-0.025
00:08:53.972:1,-0.19,-0.02
00:08:53.976:1,-0.18,0.01
00:08:53.980:1,-0.185,0.005
00:08:53.984:1,-0.19,0.0
00:08:53.988:1,-0.175,0.01
00:08:53.992:1,-0.18,0.02
00:08:53.996:1,-0.195,0.015
00:08:54.000:1,-0.185,0.02
00:08:54.004:1,-0.175,0.03
00:08:54.008:1,-0.185,0.01
00:08:54.012:1,-0.18,0.03
00:08:54.016:1,-0.16,0.03
00:08:54.020:1,-0.15,0.03
00:08:54.024:1,-0.155,0.03
00:08:54.028:1,-0.155,0.03
00:08:54.032:1,-0.16,0.015
00:08:54.036:1,-0.14,0.045
00:08:54.040:1,-0.1,0.04
00:08:54.044:1,-0.04,0.045
00:08:54.048:1,0.0,0.05
00:08:54.052:1,0.03,0.06
00:08:54.056:1,0.04,0.065
00:08:54.060:1,0.075,0.055
00:08:54.064:1,0.085,0.05
00:08:54.068:1,0.09,0.08
00:08:54.072:1,0.08,0.06
00:08:54.076:1,0.08,0.015
00:08:54.080:1,0.04,0.0
00:08:54.084:1,0.0,-0.01
00:08:54.088:1,-0.06,-0.02
00:08:54.092:1,-0.1,-0.01
00:08:54.096:1,-0.16,-0.005
00:08:54.100:1,-0.215,0.015
00:08:54.104:1,-0.27,0.0
00:08:54.108:1,-0.3,0.02
00:08:54.112:1,-0.32,0.005
00:08:54.116:1,-0.3,0.01
00:08:54.120:1,-0.31,-0.01
00:08:54.124:1,-0.31,0.0
00:08:54.128:1,-0.32,-0.015
00:08:54.132:1,-0.315,-0.015
00:08:54.136:1,-0.315,-0.025
00:08:54.140:1,-0.32,-0.02
00:08:54.144:1,-0.3,-0.03
00:08:54.148:1,-0.305,-0.015
00:08:54.152:1,-0.295,-0.025
00:08:54.156:1,-0.28,-0.025
00:08:54.160:1,-0.285,-0.055
00:08:54.164:1,-0.295,-0.065
00:08:54.168:1,-0.28,-0.06
00:08:54.172:1,-0.285,-0.07
00:08:54.176:1,-0.28,-0.06
00:08:54.180:1,-0.275,-0.06
00:08:54.184:1,-0.26,-0.04
00:08:54.188:1,-0.27,-0.03
00:08:54.192:1,-0.255,-0.07
00:08:54.196:1,-0.26,-0.05
00:08:54.200:1,-0.24,-0.04
00:08:54.204:1,-0.25,-0.05
00:08:54.208:1,-0.265,-0.05
00:08:54.212:1,-0.25,-0.04
00:08:54.216:1,-0.23,-0.06
00:08:54.220:1,-0.17,-0.06
00:08:54.224:1,-0.1,-0.08
00:08:54.228:1,-0.005,-0.075
00:08:54.232:1,0.055,-0.065
00:08:54.236:1,0.12,-0.095
00:08:54.240:1,0.155,-0.13
00:08:54.244:1,0.165,-0.14
00:08:54.248:1,0.16,-0.13
00:08:54.252:1,0.115,-0.115
00:08:54.256:1,0.065,-0.155
00:08:54.260:1,0.145,-0.24
00:08:54.264:1,0.36,-0.375
00:08:54.268:1,0.68,-0.63
00:08:54.272:1,1.025,-0.895
00:08:54.276:1,1.2,-1.085
00:08:54.280:1,1.14,-1.14
00:08:54.284:1,0.76,-0.96
00:08:54.288:1,0.295,-0.58
00:08:54.292:1,0.0,-0.25
00:08:54.296:1,-0.145,-0.065
00:08:54.300:1,-0.24,0.055
00:08:54.304:1,-0.29,0.095
00:08:54.308:1,-0.325,0.11
00:08:54.312:1,-0.35,0.105
00:08:54.316:1,-0.36,0.065
00:08:54.320:1,-0.375,0.075
00:08:54.324:1,-0.4,0.045
00:08:54.328:1,-0.38,0.035
00:08:54.332:1,-0.405,0.005
00:08:54.336:1,-0.4,-0.005
00:08:54.340:1,-0.425,-0.005
00:08:54.344:1,-0.42,-0.01
00:08:54.348:1,-0.435,-0.02
00:08:54.352:1,-0.43,0.0
00:08:54.356:1,-0.435,0.0
00:08:54.360:1,-0.445,-0.02
00:08:54.364:1,-0.46,-0.01
00:08:54.368:1,-0.45,-0.01
00:08:54.372:1,-0.44,-0.035
00:08:54.376:1,-0.465,-0.04
00:08:54.380:1,-0.47,-0.02
00:08:54.384:1,-0.47,-0.045
00:08:54.388:1,-0.485,-0.04
00:08:54.392:1,-0.45,-0.04
00:08:54.396:1,-0.475,-0.055
00:08:54.400:1,-0.465,-0.045
00:08:54.404:1,-0.485,-0.035
00:08:54.408:1,-0.48,-0.03
00:08:54.412:1,-0.465,-0.055
00:08:54.416:1,-0.475,-0.05
00:08:54.420:1,-0.48,-0.05
00:08:54.424:1,-0.475,-0.055
00:08:54.428:1,-0.455,-0.045
00:08:54.432:1,-0.445,-0.04
00:08:54.436:1,-0.46,-0.045
00:08:54.440:1,-0.445,-0.05
00:08:54.444:1,-0.44,-0.04
00:08:54.448:1,-0.46,-0.055
00:08:54.452:1,-0.455,-0.065
00:08:54.456:1,-0.425,-0.055
00:08:54.460:1,-0.415,-0.07
00:08:54.464:1,-0.42,-0.075
00:08:54.468:1,-0.41,-0.075
00:08:54.472:1,-0.415,-0.1
00:08:54.476:1,-0.395,-0.085
00:08:54.480:1,-0.385,-0.095
00:08:54.484:1,-0.375,-0.09
00:08:54.488:1,-0.36,-0.12
00:08:54.492:1,-0.35,-0.085
00:08:54.496:1,-0.345,-0.09
00:08:54.500:1,-0.32,-0.095
00:08:54.504:1,-0.32,-0.11
00:08:54.508:1,-0.31,-0.135
00:08:54.512:1,-0.31,-0.105
00:08:54.516:1,-0.285,-0.105
