Time,ECG1,ECG2
09:02:00.120,0.46,-0.24
09:02:00.124,0.65,-0.275
09:02:00.128,0.77,-0.405
09:02:00.132,0.765,-0.615
09:02:00.136,0.39,-0.9
09:02:00.140,-0.43,-1.19
09:02:00.144,-1.2,-1.52
09:02:00.148,-1.61,-1.86
09:02:00.152,-1.67,-2.035
09:02:00.156,-1.57,-2.205
09:02:00.160,-1.44,-2.225
09:02:00.164,-1.185,-2.005
09:02:00.168,-0.925,-1.73
09:02:00.172,-0.72,-1.455
09:02:00.176,-0.6,-1.175
09:02:00.180,-0.5,-0.945
09:02:00.184,-0.465,-0.705
09:02:00.188,-0.42,-0.52
09:02:00.192,-0.41,-0.44
09:02:00.196,-0.44,-0.405
09:02:00.200,-0.45,-0.385
09:02:00.204,-0.455,-0.365
09:02:00.208,-0.44,-0.365
09:02:00.212,-0.44,-0.37
09:02:00.216,-0.43,-0.39
09:02:00.220,-0.42,-0.33
09:02:00.224,-0.425,-0.335
09:02:00.228,-0.435,-0.33
09:02:00.232,-0.425,-0.355
09:02:00.236,-0.4,-0.34
09:02:00.240,-0.4,-0.33
09:02:00.244,-0.43,-0.325
09:02:00.248,-0.43,-0.345
09:02:00.252,-0.465,-0.315
09:02:00.256,-0.45,-0.315
09:02:00.260,-0.45,-0.315
09:02:00.264,-0.44,-0.35
09:02:00.268,-0.42,-0.305
09:02:00.272,-0.44,-0.31
09:02:00.276,-0.445,-0.32
09:02:00.280,-0.435,-0.35
09:02:00.284,-0.425,-0.35
09:02:00.288,-0.455,-0.36
09:02:00.292,-0.455,-0.345
09:02:00.296,-0.49,-0.335
09:02:00.300,-0.51,-0.37
09:02:00.304,-0.535,-0.36
09:02:00.308,-0.575,-0.365
09:02:00.312,-0.58,-0.4
09:02:00.316,-0.565,-0.39
09:02:00.320,-0.575,-0.38
09:02:00.324,-0.635,-0.4
09:02:00.328,-0.64,-0.41
09:02:00.332,-0.665,-0.405
09:02:00.336,-0.705,-0.42
09:02:00.340,-0.72,-0.425
09:02:00.344,-0.735,-0.405
09:02:00.348,-0.77,-0.415
09:02:00.352,-0.775,-0.465
09:02:00.356,-0.82,-0.475
09:02:00.360,-0.85,-0.47
09:02:00.364,-0.86,-0.5
09:02:00.368,-0.835,-0.505
09:02:00.372,-0.85,-0.495
09:02:00.376,-0.875,-0.515
09:02:00.380,-0.9,-0.55
09:02:00.384,-0.93,-0.55
09:02:00.388,-0.955,-0.575
09:02:00.392,-0.985,-0.605
09:02:00.396,-0.985,-0.625
09:02:00.400,-0.975,-0.63
09:02:00.404,-0.935,-0.63
09:02:00.408,-0.92,-0.655
09:02:00.412,-0.88,-0.655
09:02:00.416,-0.81,-0.65
09:02:00.420,-0.72,-0.615
09:02:00.424,-0.665,-0.635
09:02:00.428,-0.585,-0.64
09:02:00.432,-0.535,-0.6
09:02:00.436,-0.485,-0.585
09:02:00.440,-0.41,-0.555
09:02:00.444,-0.325,-0.57
09:02:00.448,-0.255,-0.525
09:02:00.452,-0.175,-0.475
09:02:00.456,-0.16,-0.415
09:02:00.460,-0.16,-0.38
09:02:00.464,-0.16,-0.35
09:02:00.468,-0.16,-0.345
09:02:00.472,-0.185,-0.28
09:02:00.476,-0.215,-0.26
09:02:00.480,-0.205,-0.21
09:02:00.484,-0.25,-0.215
09:02:00.488,-0.28,-0.265
09:02:00.492,-0.27,-0.29
09:02:00.496,-0.285,-0.3
09:02:00.500,-0.305,-0.28
09:02:00.504,-0.28,-0.295
09:02:00.508,-0.305,-0.33
09:02:00.512,-0.305,-0.33
09:02:00.516,-0.31,-0.315
09:02:00.520,-0.335,-0.3
09:02:00.524,-0.34,-0.34
09:02:00.528,-0.34,-0.365
09:02:00.532,-0.345,-0.375
09:02:00.536,-0.37,-0.38
09:02:00.540,-0.395,-0.415
09:02:00.544,-0.375,-0.395
09:02:00.548,-0.36,-0.345
09:02:00.552,-0.355,-0.36
09:02:00.556,-0.325,-0.385
09:02:00.560,-0.32,-0.37
09:02:00.564,-0.345,-0.405
09:02:00.568,-0.39,-0.4
09:02:00.572,-0.405,-0.395
09:02:00.576,-0.39,-0.385
09:02:00.580,-0.38,-0.4
09:02:00.584,-0.39,-0.39
09:02:00.588,-0.4,-0.435
09:02:00.592,-0.405,-0.435
09:02:00.596,-0.385,-0.435
09:02:00.600,-0.35,-0.455
09:02:00.604,-0.355,-0.435
09:02:00.608,-0.36,-0.42
09:02:00.612,-0.36,-0.4
09:02:00.616,-0.365,-0.4
09:02:00.620,-0.375,-0.415
09:02:00.624,-0.38,-0.43
09:02:00.628,-0.355,-0.42
09:02:00.632,-0.355,-0.425
09:02:00.636,-0.33,-0.4
09:02:00.640,-0.28,-0.385
09:02:00.644,-0.135,-0.305
09:02:00.648,0.155,-0.29
09:02:00.652,0.525,-0.35
09:02:00.656,0.765,-0.385
09:02:00.660,0.93,-0.5
09:02:00.664,0.84,-0.67
09:02:00.668,0.22,-0.845
09:02:00.672,-0.66,-1.04
09:02:00.676,-1.335,-1.345
09:02:00.680,-1.6,-1.665
09:02:00.684,-1.615,-1.875
09:02:00.688,-1.5,-2.035
09:02:00.692,-1.3,-2.055
09:02:00.696,-1.01,-1.84
09:02:00.700,-0.775,-1.505
09:02:00.704,-0.565,-1.245
09:02:00.708,-0.465,-1.055
09:02:00.712,-0.435,-0.82
09:02:00.716,-0.42,-0.63
09:02:00.720,-0.405,-0.52
09:02:00.724,-0.4,-0.455
09:02:00.728,-0.385,-0.42
09:02:00.732,-0.375,-0.42
09:02:00.736,-0.375,-0.395
09:02:00.740,-0.335,-0.39
09:02:00.744,-0.35,-0.39
09:02:00.748,-0.34,-0.385
09:02:00.752,-0.33,-0.38
09:02:00.756,-0.34,-0.355
09:02:00.760,-0.33,-0.36
09:02:00.764,-0.32,-0.34
09:02:00.768,-0.35,-0.365
09:02:00.772,-0.335,-0.345
09:02:00.776,-0.295,-0.35
09:02:00.780,-0.29,-0.335
09:02:00.784,-0.325,-0.33
09:02:00.788,-0.33,-0.32
09:02:00.792,-0.355,-0.33
09:02:00.796,-0.33,-0.35
09:02:00.800,-0.34,-0.32
09:02:00.804,-0.375,-0.32
09:02:00.808,-0.375,-0.32
09:02:00.812,-0.37,-0.32
09:02:00.816,-0.365,-0.335
09:02:00.820,-0.375,-0.355
09:02:00.824,-0.355,-0.31
09:02:00.828,-0.335,-0.31
09:02:00.832,-0.375,-0.31
09:02:00.836,-0.395,-0.335
09:02:00.840,-0.42,-0.34
09:02:00.844,-0.46,-0.32
09:02:00.848,-0.49,-0.32
09:02:00.852,-0.485,-0.35
09:02:00.856,-0.515,-0.32
09:02:00.860,-0.52,-0.34
