Time,ECG1,ECG2
1:16:46.808,0.185,-0.125
1:16:46.812,0.17,-0.125
1:16:46.816,0.195,-0.1
1:16:46.820,0.18,-0.115
1:16:46.824,0.19,-0.14
1:16:46.828,0.185,-0.1
1:16:46.832,0.16,-0.105
1:16:46.836,0.185,-0.11
1:16:46.840,0.185,-0.135
1:16:46.844,0.165,-0.12
1:16:46.848,0.15,-0.135
1:16:46.852,0.17,-0.155
1:16:46.856,0.175,-0.145
1:16:46.860,0.18,-0.135
1:16:46.864,0.16,-0.145
1:16:46.868,0.16,-0.135
1:16:46.872,0.17,-0.125
1:16:46.876,0.15,-0.12
1:16:46.880,0.15,-0.14
1:16:46.884,0.165,-0.145
1:16:46.888,0.15,-0.145
1:16:46.892,0.155,-0.14
1:16:46.896,0.15,-0.125
1:16:46.900,0.165,-0.135
1:16:46.904,0.15,-0.125
1:16:46.908,0.14,-0.14
1:16:46.912,0.155,-0.135
1:16:46.916,0.145,-0.145
1:16:46.920,0.16,-0.145
1:16:46.924,0.165,-0.135
1:16:46.928,0.16,-0.15
1:16:46.932,0.145,-0.145
1:16:46.936,0.16,-0.155
1:16:46.940,0.18,-0.135
1:16:46.944,0.16,-0.14
1:16:46.948,0.15,-0.13
1:16:46.952,0.15,-0.14
1:16:46.956,0.135,-0.145
1:16:46.960,0.145,-0.145
1:16:46.964,0.145,-0.13
1:16:46.968,0.15,-0.145
1:16:46.972,0.145,-0.135
1:16:46.976,0.155,-0.125
1:16:46.980,0.14,-0.14
1:16:46.984,0.15,-0.14
1:16:46.988,0.15,-0.135
1:16:46.992,0.13,-0.145
1:16:46.996,0.145,-0.14
1:16:47.000,0.14,-0.145
1:16:47.004,0.125,-0.15
1:16:47.008,0.125,-0.13
1:16:47.012,0.13,-0.135
1:16:47.016,0.145,-0.145
1:16:47.020,0.145,-0.14
1:16:47.024,0.16,-0.13
1:16:47.028,0.15,-0.135
1:16:47.032,0.14,-0.135
1:16:47.036,0.12,-0.14
1:16:47.040,0.12,-0.13
1:16:47.044,0.13,-0.13
1:16:47.048,0.125,-0.14
1:16:47.052,0.13,-0.14
1:16:47.056,0.15,-0.145
1:16:47.060,0.14,-0.15
1:16:47.064,0.125,-0.15
1:16:47.068,0.13,-0.14
1:16:47.072,0.135,-0.155
1:16:47.076,0.145,-0.16
1:16:47.080,0.15,-0.15
1:16:47.084,0.135,-0.15
1:16:47.088,0.15,-0.14
1:16:47.092,0.135,-0.15
1:16:47.096,0.12,-0.14
1:16:47.100,0.125,-0.15
1:16:47.104,0.115,-0.15
1:16:47.108,0.14,-0.15
1:16:47.112,0.125,-0.16
1:16:47.116,0.135,-0.16
1:16:47.120,0.125,-0.14
1:16:47.124,0.125,-0.14
1:16:47.128,0.12,-0.15
1:16:47.132,0.12,-0.14
1:16:47.136,0.14,-0.15
1:16:47.140,0.115,-0.165
1:16:47.144,0.11,-0.16
1:16:47.148,0.13,-0.145
1:16:47.152,0.14,-0.16
1:16:47.156,0.1,-0.165
1:16:47.160,0.12,-0.165
1:16:47.164,0.14,-0.17
1:16:47.168,0.105,-0.145
1:16:47.172,0.135,-0.155
1:16:47.176,0.14,-0.145
1:16:47.180,0.13,-0.15
1:16:47.184,0.13,-0.165
1:16:47.188,0.125,-0.15
1:16:47.192,0.13,-0.155
1:16:47.196,0.12,-0.17
1:16:47.200,0.12,-0.17
1:16:47.204,0.145,-0.16
1:16:47.208,0.13,-0.18
1:16:47.212,0.13,-0.175
1:16:47.216,0.13,-0.175
1:16:47.220,0.13,-0.165
1:16:47.224,0.115,-0.175
1:16:47.228,0.13,-0.165
1:16:47.232,0.115,-0.175
1:16:47.236,0.105,-0.175
1:16:47.240,0.105,-0.175
1:16:47.244,0.115,-0.21
1:16:47.248,0.1,-0.19
1:16:47.252,0.095,-0.195
1:16:47.256,0.125,-0.18
1:16:47.260,0.12,-0.16
1:16:47.264,0.11,-0.19
1:16:47.268,0.125,-0.195
1:16:47.272,0.12,-0.21
1:16:47.276,0.1,-0.185
1:16:47.280,0.115,-0.2
1:16:47.284,0.11,-0.19
1:16:47.288,0.095,-0.195
1:16:47.292,0.105,-0.2
1:16:47.296,0.12,-0.19
1:16:47.300,0.13,-0.2
1:16:47.304,0.11,-0.195
1:16:47.308,0.1,-0.18
1:16:47.312,0.1,-0.19
1:16:47.316,0.105,-0.195
1:16:47.320,0.105,-0.195
1:16:47.324,0.105,-0.19
1:16:47.328,0.09,-0.19
1:16:47.332,0.105,-0.205
1:16:47.336,0.115,-0.19
1:16:47.340,0.12,-0.17
1:16:47.344,0.11,-0.19
1:16:47.348,0.11,-0.2
1:16:47.352,0.125,-0.185
1:16:47.356,0.11,-0.185
1:16:47.360,0.09,-0.195
1:16:47.364,0.09,-0.195
1:16:47.368,0.1,-0.18
1:16:47.372,0.1,-0.2
1:16:47.376,0.12,-0.21
1:16:47.380,0.1,-0.185
1:16:47.384,0.115,-0.18
1:16:47.388,0.115,-0.17
