Time,ECG1,ECG2
1:08:31.504,0.07,-0.085
1:08:31.508,0.05,-0.095
1:08:31.512,0.035,-0.1
1:08:31.516,0.05,-0.09
1:08:31.520,0.045,-0.075
1:08:31.524,0.03,-0.085
1:08:31.528,0.025,-0.08
1:08:31.532,0.04,-0.08
1:08:31.536,0.07,-0.08
1:08:31.540,0.065,-0.08
1:08:31.544,0.07,-0.085
1:08:31.548,0.04,-0.08
1:08:31.552,0.045,-0.08
1:08:31.556,0.06,-0.09
1:08:31.560,0.06,-0.095
1:08:31.564,0.06,-0.075
1:08:31.568,0.055,-0.085
1:08:31.572,0.065,-0.085
1:08:31.576,0.065,-0.08
1:08:31.580,0.07,-0.09
1:08:31.584,0.055,-0.095
1:08:31.588,0.075,-0.095
1:08:31.592,0.065,-0.095
1:08:31.596,0.055,-0.09
1:08:31.600,0.05,-0.08
1:08:31.604,0.05,-0.09
1:08:31.608,0.065,-0.09
1:08:31.612,0.08,-0.085
1:08:31.616,0.075,-0.085
1:08:31.620,0.035,-0.07
1:08:31.624,0.05,-0.08
1:08:31.628,0.06,-0.075
1:08:31.632,0.07,-0.065
1:08:31.636,0.07,-0.09
1:08:31.640,0.05,-0.06
1:08:31.644,0.06,-0.06
1:08:31.648,0.065,-0.075
1:08:31.652,0.055,-0.07
1:08:31.656,0.04,-0.075
1:08:31.660,0.065,-0.075
1:08:31.664,0.05,-0.05
1:08:31.668,0.04,-0.07
1:08:31.672,0.05,-0.075
1:08:31.676,0.06,-0.065
1:08:31.680,0.06,-0.06
1:08:31.684,0.06,-0.075
1:08:31.688,0.06,-0.06
1:08:31.692,0.045,-0.075
1:08:31.696,0.055,-0.06
1:08:31.700,0.05,-0.04
1:08:31.704,0.045,-0.06
1:08:31.708,0.07,-0.055
1:08:31.712,0.055,-0.05
1:08:31.716,0.06,-0.04
1:08:31.720,0.07,-0.06
1:08:31.724,0.055,-0.055
1:08:31.728,0.075,-0.03
1:08:31.732,0.075,-0.045
1:08:31.736,0.045,-0.035
1:08:31.740,0.085,-0.05
1:08:31.744,0.07,-0.035
1:08:31.748,0.05,-0.045
1:08:31.752,0.07,-0.045
1:08:31.756,0.07,-0.04
1:08:31.760,0.08,-0.04
1:08:31.764,0.065,-0.025
1:08:31.768,0.07,-0.035
1:08:31.772,0.075,-0.02
1:08:31.776,0.07,-0.03
1:08:31.780,0.08,-0.02
1:08:31.784,0.105,-0.035
1:08:31.788,0.08,-0.03
1:08:31.792,0.07,-0.02
1:08:31.796,0.07,-0.025
1:08:31.800,0.085,-0.02
1:08:31.804,0.095,-0.02
1:08:31.808,0.105,-0.02
1:08:31.812,0.08,-0.01
1:08:31.816,0.095,-0.005
1:08:31.820,0.085,-0.01
1:08:31.824,0.09,-0.015
1:08:31.828,0.075,-0.01
1:08:31.832,0.07,0.0
1:08:31.836,0.085,-0.005
1:08:31.840,0.09,0.01
1:08:31.844,0.09,-0.005
1:08:31.848,0.1,-0.015
1:08:31.852,0.095,0.005
1:08:31.856,0.095,0.0
1:08:31.860,0.085,0.01
1:08:31.864,0.12,0.0
1:08:31.868,0.06,0.005
1:08:31.872,0.09,-0.01
1:08:31.876,0.07,-0.015
1:08:31.880,0.095,0.01
1:08:31.884,0.08,0.015
1:08:31.888,0.08,0.0
1:08:31.892,0.095,0.01
1:08:31.896,0.085,0.015
1:08:31.900,0.11,0.0
1:08:31.904,0.1,0.005
1:08:31.908,0.085,0.005
1:08:31.912,0.075,0.0
1:08:31.916,0.075,-0.015
1:08:31.920,0.075,-0.01
1:08:31.924,0.085,0.015
1:08:31.928,0.07,0.005
1:08:31.932,0.095,0.0
1:08:31.936,0.085,0.015
1:08:31.940,0.08,0.01
1:08:31.944,0.09,0.0
1:08:31.948,0.075,0.02
1:08:31.952,0.085,0.005
1:08:31.956,0.085,0.01
1:08:31.960,0.07,0.015
1:08:31.964,0.075,0.045
1:08:31.968,0.09,0.05
1:08:31.972,0.085,0.07
1:08:31.976,0.065,0.08
1:08:31.980,0.07,0.115
1:08:31.984,0.075,0.12
1:08:31.988,0.095,0.13
1:08:31.992,0.085,0.145
1:08:31.996,0.095,0.14
1:08:32.000,0.11,0.135
1:08:32.004,0.12,0.155
1:08:32.008,0.145,0.135
1:08:32.012,0.15,0.11
1:08:32.016,0.155,0.09
1:08:32.020,0.16,0.08
1:08:32.024,0.16,0.105
1:08:32.028,0.15,0.1
