Time,ECG1,ECG2
10:35:54.192,0.125,-0.01
10:35:54.196,0.125,-0.025
10:35:54.200,0.14,-0.02
10:35:54.204,0.13,-0.03
10:35:54.208,0.095,-0.02
10:35:54.212,0.085,-0.05
10:35:54.216,0.065,-0.055
10:35:54.220,0.04,-0.05
10:35:54.224,0.01,-0.07
10:35:54.228,-0.015,-0.105
10:35:54.232,-0.005,-0.075
10:35:54.236,-0.005,-0.09
10:35:54.240,-0.015,-0.09
10:35:54.244,-0.005,-0.1
10:35:54.248,-0.04,-0.1
10:35:54.252,-0.08,-0.125
10:35:54.256,-0.09,-0.14
10:35:54.260,-0.12,-0.14
10:35:54.264,-0.125,-0.185
10:35:54.268,-0.14,-0.18
10:35:54.272,-0.135,-0.19
10:35:54.276,-0.17,-0.18
10:35:54.280,-0.155,-0.2
10:35:54.284,-0.145,-0.185
10:35:54.288,-0.15,-0.175
10:35:54.292,-0.14,-0.215
10:35:54.296,-0.105,-0.19
10:35:54.300,-0.095,-0.2
10:35:54.304,-0.08,-0.235
10:35:54.308,-0.07,-0.265
10:35:54.312,0.015,-0.26
10:35:54.316,0.08,-0.265
10:35:54.320,0.14,-0.27
10:35:54.324,0.185,-0.25
10:35:54.328,0.24,-0.23
10:35:54.332,0.295,-0.24
10:35:54.336,0.345,-0.175
10:35:54.340,0.39,-0.17
10:35:54.344,0.425,-0.18
10:35:54.348,0.44,-0.1
10:35:54.352,0.45,-0.08
10:35:54.356,0.445,-0.05
10:35:54.360,0.46,-0.01
10:35:54.364,0.465,0.02
10:35:54.368,0.46,0.035
10:35:54.372,0.445,0.07
10:35:54.376,0.415,0.075
10:35:54.380,0.395,0.075
10:35:54.384,0.39,0.12
10:35:54.388,0.415,0.145
10:35:54.392,0.39,0.125
10:35:54.396,0.365,0.185
10:35:54.400,0.34,0.155
10:35:54.404,0.315,0.165
10:35:54.408,0.295,0.185
10:35:54.412,0.3,0.18
10:35:54.416,0.305,0.17
10:35:54.420,0.31,0.165
10:35:54.424,0.315,0.18
10:35:54.428,0.31,0.175
10:35:54.432,0.33,0.17
10:35:54.436,0.295,0.17
10:35:54.440,0.28,0.18
10:35:54.444,0.24,0.15
10:35:54.448,0.22,0.15
10:35:54.452,0.24,0.145
10:35:54.456,0.225,0.135
10:35:54.460,0.24,0.12
10:35:54.464,0.23,0.155
10:35:54.468,0.235,0.18
10:35:54.472,0.24,0.195
10:35:54.476,0.22,0.16
10:35:54.480,0.23,0.12
10:35:54.484,0.225,0.14
10:35:54.488,0.21,0.14
10:35:54.492,0.18,0.13
10:35:54.496,0.205,0.135
10:35:54.500,0.18,0.12
10:35:54.504,0.19,0.13
10:35:54.508,0.185,0.145
10:35:54.512,0.195,0.16
10:35:54.516,0.225,0.155
10:35:54.520,0.25,0.155
10:35:54.524,0.24,0.155
10:35:54.528,0.22,0.14
10:35:54.532,0.195,0.14
10:35:54.536,0.185,0.14
10:35:54.540,0.18,0.145
10:35:54.544,0.2,0.14
10:35:54.548,0.215,0.13
10:35:54.552,0.25,0.16
10:35:54.556,0.305,0.18
10:35:54.560,0.375,0.19
10:35:54.564,0.47,0.205
10:35:54.568,0.52,0.24
10:35:54.572,0.55,0.265
