Time,ECG1,ECG2
00:40:28.416:1,-0.24,-0.18
00:40:28.420:1,-0.235,-0.185
00:40:28.424:1,-0.24,-0.185
00:40:28.428:1,-0.245,-0.21
00:40:28.432:1,-0.24,-0.19
00:40:28.436:1,-0.26,-0.195
00:40:28.440:1,-0.25,-0.185
00:40:28.444:1,-0.245,-0.185
00:40:28.448:1,-0.235,-0.18
00:40:28.452:1,-0.235,-0.205
00:40:28.456:1,-0.215,-0.195
00:40:28.460:1,-0.2,-0.205
00:40:28.464:1,-0.225,-0.2
00:40:28.468:1,-0.235,-0.22
00:40:28.472:1,-0.23,-0.195
00:40:28.476:1,-0.245,-0.205
00:40:28.480:1,-0.22,-0.21
00:40:28.484:1,-0.24,-0.18
00:40:28.488:1,-0.225,-0.185
00:40:28.492:1,-0.23,-0.2
00:40:28.496:1,-0.245,-0.195
00:40:28.500:1,-0.25,-0.19
00:40:28.504:1,-0.25,-0.215
00:40:28.508:1,-0.255,-0.205
00:40:28.512:1,-0.26,-0.21
00:40:28.516:1,-0.24,-0.205
00:40:28.520:1,-0.25,-0.21
00:40:28.524:1,-0.26,-0.195
00:40:28.528:1,-0.24,-0.195
00:40:28.532:1,-0.255,-0.21
00:40:28.536:1,-0.255,-0.215
00:40:28.540:1,-0.255,-0.205
00:40:28.544:1,-0.25,-0.235
00:40:28.548:1,-0.27,-0.22
00:40:28.552:1,-0.27,-0.215
00:40:28.556:1,-0.27,-0.22
00:40:28.560:1,-0.26,-0.225
00:40:28.564:1,-0.255,-0.225
00:40:28.568:1,-0.24,-0.205
00:40:28.572:1,-0.225,-0.21
00:40:28.576:1,-0.23,-0.195
00:40:28.580:1,-0.225,-0.22
00:40:28.584:1,-0.24,-0.21
00:40:28.588:1,-0.25,-0.2
00:40:28.592:1,-0.25,-0.2
00:40:28.596:1,-0.255,-0.2
00:40:28.600:1,-0.24,-0.195
00:40:28.604:1,-0.26,-0.2
00:40:28.608:1,-0.23,-0.18
00:40:28.612:1,-0.255,-0.2
00:40:28.616:1,-0.28,-0.225
00:40:28.620:1,-0.27,-0.215
00:40:28.624:1,-0.275,-0.22
00:40:28.628:1,-0.25,-0.215
00:40:28.632:1,-0.215,-0.225
00:40:28.636:1,-0.21,-0.22
00:40:28.640:1,-0.195,-0.23
00:40:28.644:1,-0.195,-0.225
00:40:28.648:1,-0.2,-0.23
00:40:28.652:1,-0.19,-0.21
00:40:28.656:1,-0.185,-0.205
00:40:28.660:1,-0.165,-0.205
00:40:28.664:1,-0.13,-0.185
00:40:28.668:1,-0.11,-0.19
00:40:28.672:1,-0.075,-0.165
00:40:28.676:1,-0.04,-0.14
00:40:28.680:1,-0.03,-0.13
00:40:28.684:1,0.0,-0.115
00:40:28.688:1,0.01,-0.125
00:40:28.692:1,0.05,-0.12
00:40:28.696:1,0.045,-0.14
00:40:28.700:1,0.025,-0.165
00:40:28.704:1,-0.02,-0.18
00:40:28.708:1,-0.045,-0.2
00:40:28.712:1,-0.085,-0.205
00:40:28.716:1,-0.135,-0.22
00:40:28.720:1,-0.185,-0.22
00:40:28.724:1,-0.235,-0.2
00:40:28.728:1,-0.29,-0.195
00:40:28.732:1,-0.33,-0.195
00:40:28.736:1,-0.32,-0.19
00:40:28.740:1,-0.325,-0.18
00:40:28.744:1,-0.315,-0.19
00:40:28.748:1,-0.315,-0.205
00:40:28.752:1,-0.305,-0.21
00:40:28.756:1,-0.315,-0.2
00:40:28.760:1,-0.29,-0.225
00:40:28.764:1,-0.29,-0.225
00:40:28.768:1,-0.285,-0.205
00:40:28.772:1,-0.27,-0.23
00:40:28.776:1,-0.28,-0.22
00:40:28.780:1,-0.275,-0.205
00:40:28.784:1,-0.255,-0.215
00:40:28.788:1,-0.26,-0.21
00:40:28.792:1,-0.245,-0.205
00:40:28.796:1,-0.245,-0.2
00:40:28.800:1,-0.26,-0.19
00:40:28.804:1,-0.24,-0.195
00:40:28.808:1,-0.25,-0.19
00:40:28.812:1,-0.265,-0.18
00:40:28.816:1,-0.23,-0.185
00:40:28.820:1,-0.215,-0.2
00:40:28.824:1,-0.23,-0.19
00:40:28.828:1,-0.225,-0.215
00:40:28.832:1,-0.23,-0.2
00:40:28.836:1,-0.195,-0.19
00:40:28.840:1,-0.175,-0.18
00:40:28.844:1,-0.1,-0.19
00:40:28.848:1,-0.005,-0.2
00:40:28.852:1,0.105,-0.21
00:40:28.856:1,0.19,-0.24
00:40:28.860:1,0.21,-0.255
00:40:28.864:1,0.25,-0.275
00:40:28.868:1,0.28,-0.255
00:40:28.872:1,0.26,-0.235
00:40:28.876:1,0.195,-0.27
00:40:28.880:1,0.19,-0.33
00:40:28.884:1,0.355,-0.4
00:40:28.888:1,0.63,-0.59
00:40:28.892:1,0.96,-0.83
00:40:28.896:1,1.21,-1.1
00:40:28.900:1,1.26,-1.235
00:40:28.904:1,1.115,-1.21
00:40:28.908:1,0.705,-0.935
00:40:28.912:1,0.25,-0.545
00:40:28.916:1,-0.015,-0.28
00:40:28.920:1,-0.145,-0.13
00:40:28.924:1,-0.22,-0.03
00:40:28.928:1,-0.275,0.015
00:40:28.932:1,-0.31,0.02
00:40:28.936:1,-0.32,0.025
00:40:28.940:1,-0.35,0.0
00:40:28.944:1,-0.385,-0.005
00:40:28.948:1,-0.39,-0.045
00:40:28.952:1,-0.39,-0.045
00:40:28.956:1,-0.41,-0.05
00:40:28.960:1,-0.4,-0.05
00:40:28.964:1,-0.4,-0.055
00:40:28.968:1,-0.4,-0.08
00:40:28.972:1,-0.4,-0.07
00:40:28.976:1,-0.38,-0.065
00:40:28.980:1,-0.42,-0.065
00:40:28.984:1,-0.405,-0.06
00:40:28.988:1,-0.41,-0.065
00:40:28.992:1,-0.415,-0.07
00:40:28.996:1,-0.43,-0.07
00:40:29.000:1,-0.41,-0.05
00:40:29.004:1,-0.405,-0.04
00:40:29.008:1,-0.405,-0.045
00:40:29.012:1,-0.42,-0.045
00:40:29.016:1,-0.41,-0.035
00:40:29.020:1,-0.42,-0.025
00:40:29.024:1,-0.42,-0.035
00:40:29.028:1,-0.415,-0.015
00:40:29.032:1,-0.415,-0.03
00:40:29.036:1,-0.395,-0.025
00:40:29.040:1,-0.405,-0.02
00:40:29.044:1,-0.42,-0.015
00:40:29.048:1,-0.425,-0.035
00:40:29.052:1,-0.425,-0.015
00:40:29.056:1,-0.435,-0.035
00:40:29.060:1,-0.425,-0.02
00:40:29.064:1,-0.43,-0.02
00:40:29.068:1,-0.42,-0.01
00:40:29.072:1,-0.405,0.0
00:40:29.076:1,-0.43,-0.02
00:40:29.080:1,-0.41,-0.02
00:40:29.084:1,-0.405,-0.02
00:40:29.088:1,-0.405,-0.005
00:40:29.092:1,-0.405,-0.025
00:40:29.096:1,-0.39,-0.01
00:40:29.100:1,-0.385,-0.025
00:40:29.104:1,-0.395,-0.035
00:40:29.108:1,-0.375,-0.035
00:40:29.112:1,-0.35,-0.025
00:40:29.116:1,-0.355,-0.04
00:40:29.120:1,-0.34,-0.03
00:40:29.124:1,-0.33,-0.035
00:40:29.128:1,-0.32,-0.02
00:40:29.132:1,-0.315,-0.035
00:40:29.136:1,-0.315,-0.045
00:40:29.140:1,-0.32,-0.035
00:40:29.144:1,-0.3,-0.045
00:40:29.148:1,-0.285,-0.055
00:40:29.152:1,-0.29,-0.065
00:40:29.156:1,-0.27,-0.055
00:40:29.160:1,-0.27,-0.055
00:40:29.164:1,-0.25,-0.06
00:40:29.168:1,-0.255,-0.055
00:40:29.172:1,-0.255,-0.07
00:40:29.176:1,-0.25,-0.08
00:40:29.180:1,-0.22,-0.085
00:40:29.184:1,-0.215,-0.065
00:40:29.188:1,-0.185,-0.07
00:40:29.192:1,-0.205,-0.08
00:40:29.196:1,-0.215,-0.065
00:40:29.200:1,-0.17,-0.085
00:40:29.204:1,-0.185,-0.065
00:40:29.208:1,-0.175,-0.05
00:40:29.212:1,-0.185,-0.06
00:40:29.216:1,-0.16,-0.02
00:40:29.220:1,-0.16,-0.05
00:40:29.224:1,-0.14,-0.035
00:40:29.228:1,-0.15,-0.015
00:40:29.232:1,-0.145,-0.015
00:40:29.236:1,-0.145,-0.015
00:40:29.240:1,-0.16,-0.01
00:40:29.244:1,-0.14,0.0
00:40:29.248:1,-0.14,0.0
00:40:29.252:1,-0.14,-0.005
00:40:29.256:1,-0.14,0.0
00:40:29.260:1,-0.15,0.0
00:40:29.264:1,-0.12,-0.01
00:40:29.268:1,-0.125,-0.005
00:40:29.272:1,-0.155,-0.02
00:40:29.276:1,-0.15,-0.01
00:40:29.280:1,-0.145,-0.03
00:40:29.284:1,-0.145,-0.02
00:40:29.288:1,-0.15,-0.02
00:40:29.292:1,-0.135,0.0
00:40:29.296:1,-0.14,-0.015
00:40:29.300:1,-0.14,-0.025
00:40:29.304:1,-0.155,-0.045
00:40:29.308:1,-0.13,-0.025
00:40:29.312:1,-0.11,-0.035
00:40:29.316:1,-0.095,-0.045
00:40:29.320:1,-0.105,-0.03
00:40:29.324:1,-0.065,-0.015
00:40:29.328:1,-0.06,-0.025
00:40:29.332:1,-0.065,-0.015
00:40:29.336:1,-0.065,-0.015
00:40:29.340:1,-0.04,-0.005
00:40:29.344:1,0.0,0.0
00:40:29.348:1,0.03,0.0
00:40:29.352:1,0.065,0.01
00:40:29.356:1,0.08,0.0
00:40:29.360:1,0.095,0.02
00:40:29.364:1,0.11,0.045
00:40:29.368:1,0.14,0.05
00:40:29.372:1,0.155,0.02
00:40:29.376:1,0.17,0.025
00:40:29.380:1,0.14,0.005
00:40:29.384:1,0.09,-0.01
00:40:29.388:1,0.025,-0.035
00:40:29.392:1,-0.015,-0.065
00:40:29.396:1,-0.06,-0.06
00:40:29.400:1,-0.09,-0.06
00:40:29.404:1,-0.125,-0.06
00:40:29.408:1,-0.165,-0.07
00:40:29.412:1,-0.19,-0.07
00:40:29.416:1,-0.23,-0.04
00:40:29.420:1,-0.26,-0.035
00:40:29.424:1,-0.255,-0.045
00:40:29.428:1,-0.25,-0.045
00:40:29.432:1,-0.25,-0.065
00:40:29.436:1,-0.235,-0.045
00:40:29.440:1,-0.225,-0.05
00:40:29.444:1,-0.2,-0.045
00:40:29.448:1,-0.2,-0.04
00:40:29.452:1,-0.195,-0.04
00:40:29.456:1,-0.2,-0.06
00:40:29.460:1,-0.195,-0.06
00:40:29.464:1,-0.2,-0.04
00:40:29.468:1,-0.215,-0.055
00:40:29.472:1,-0.195,-0.06
00:40:29.476:1,-0.2,-0.055
00:40:29.480:1,-0.205,-0.045
00:40:29.484:1,-0.21,-0.05
00:40:29.488:1,-0.22,-0.045
00:40:29.492:1,-0.22,-0.055
00:40:29.496:1,-0.225,-0.055
00:40:29.500:1,-0.24,-0.055
00:40:29.504:1,-0.225,-0.06
00:40:29.508:1,-0.215,-0.06
00:40:29.512:1,-0.235,-0.08
00:40:29.516:1,-0.24,-0.08
00:40:29.520:1,-0.21,-0.08
00:40:29.524:1,-0.195,-0.095
00:40:29.528:1,-0.14,-0.09
00:40:29.532:1,-0.055,-0.1
00:40:29.536:1,0.04,-0.085
00:40:29.540:1,0.12,-0.095
00:40:29.544:1,0.165,-0.13
00:40:29.548:1,0.215,-0.175
00:40:29.552:1,0.25,-0.165
00:40:29.556:1,0.225,-0.155
00:40:29.560:1,0.19,-0.15
00:40:29.564:1,0.16,-0.185
00:40:29.568:1,0.255,-0.275
00:40:29.572:1,0.495,-0.415
00:40:29.576:1,0.83,-0.615
00:40:29.580:1,1.09,-0.9
00:40:29.584:1,1.2,-1.145
00:40:29.588:1,1.03,-1.16
00:40:29.592:1,0.605,-0.94
00:40:29.596:1,0.18,-0.58
00:40:29.600:1,-0.075,-0.24
00:40:29.604:1,-0.19,-0.065
00:40:29.608:1,-0.255,0.04
00:40:29.612:1,-0.285,0.09
00:40:29.616:1,-0.32,0.1
00:40:29.620:1,-0.375,0.075
00:40:29.624:1,-0.37,0.065
00:40:29.628:1,-0.36,0.055
00:40:29.632:1,-0.395,0.045
00:40:29.636:1,-0.4,0.015
00:40:29.640:1,-0.395,0.0
00:40:29.644:1,-0.425,0.02
00:40:29.648:1,-0.42,0.01
00:40:29.652:1,-0.415,-0.005
00:40:29.656:1,-0.41,0.0
00:40:29.660:1,-0.4,0.0
00:40:29.664:1,-0.385,0.0
00:40:29.668:1,-0.4,0.01
00:40:29.672:1,-0.4,0.0
00:40:29.676:1,-0.395,0.01
00:40:29.680:1,-0.395,0.015
00:40:29.684:1,-0.42,0.015
00:40:29.688:1,-0.425,0.03
00:40:29.692:1,-0.425,0.03
00:40:29.696:1,-0.425,0.01
00:40:29.700:1,-0.43,0.0
00:40:29.704:1,-0.45,0.0
00:40:29.708:1,-0.43,0.0
00:40:29.712:1,-0.465,0.015
00:40:29.716:1,-0.465,0.015
00:40:29.720:1,-0.47,0.0
00:40:29.724:1,-0.465,0.005
00:40:29.728:1,-0.46,0.005
00:40:29.732:1,-0.465,-0.02
00:40:29.736:1,-0.48,-0.02
00:40:29.740:1,-0.47,-0.01
00:40:29.744:1,-0.475,0.005
00:40:29.748:1,-0.465,-0.01
00:40:29.752:1,-0.47,0.005
00:40:29.756:1,-0.455,-0.005
00:40:29.760:1,-0.46,0.01
00:40:29.764:1,-0.455,0.025
00:40:29.768:1,-0.445,0.015
00:40:29.772:1,-0.42,0.01
00:40:29.776:1,-0.405,0.01
00:40:29.780:1,-0.405,0.02
00:40:29.784:1,-0.41,0.005
00:40:29.788:1,-0.39,0.01
00:40:29.792:1,-0.38,0.015
00:40:29.796:1,-0.375,0.005
00:40:29.800:1,-0.375,-0.005
00:40:29.804:1,-0.36,0.0
00:40:29.808:1,-0.345,-0.02
00:40:29.812:1,-0.345,-0.025
00:40:29.816:1,-0.34,-0.025
00:40:29.820:1,-0.315,-0.025
00:40:29.824:1,-0.31,-0.015
00:40:29.828:1,-0.315,-0.025
00:40:29.832:1,-0.3,-0.005
00:40:29.836:1,-0.3,-0.03
00:40:29.840:1,-0.29,-0.05
00:40:29.844:1,-0.265,-0.04
00:40:29.848:1,-0.26,-0.03
00:40:29.852:1,-0.25,-0.025
00:40:29.856:1,-0.245,-0.02
00:40:29.860:1,-0.235,-0.02
00:40:29.864:1,-0.23,-0.05
00:40:29.868:1,-0.215,-0.03
00:40:29.872:1,-0.23,-0.025
00:40:29.876:1,-0.215,-0.02
00:40:29.880:1,-0.195,-0.01
