Time,ECG1,ECG2
2:45:16.268,0.285,0.03
2:45:16.272,0.28,0.01
2:45:16.276,0.24,0.015
2:45:16.280,0.215,-0.03
2:45:16.284,0.205,-0.055
2:45:16.288,0.165,-0.09
2:45:16.292,0.135,-0.125
2:45:16.296,0.115,-0.095
2:45:16.300,0.11,-0.09
2:45:16.304,0.1,-0.095
2:45:16.308,0.085,-0.065
2:45:16.312,0.075,-0.06
2:45:16.316,0.07,-0.075
2:45:16.320,0.09,-0.09
2:45:16.324,0.105,-0.085
2:45:16.328,0.11,-0.1
2:45:16.332,0.135,-0.105
2:45:16.336,0.13,-0.115
2:45:16.340,0.145,-0.145
2:45:16.344,0.125,-0.16
2:45:16.348,0.12,-0.17
2:45:16.352,0.145,-0.17
2:45:16.356,0.17,-0.17
2:45:16.360,0.195,-0.165
2:45:16.364,0.205,-0.17
2:45:16.368,0.18,-0.175
2:45:16.372,0.16,-0.16
2:45:16.376,0.175,-0.175
2:45:16.380,0.19,-0.155
2:45:16.384,0.18,-0.17
2:45:16.388,0.17,-0.17
2:45:16.392,0.175,-0.145
2:45:16.396,0.16,-0.16
2:45:16.400,0.165,-0.155
2:45:16.404,0.155,-0.135
2:45:16.408,0.175,-0.1
2:45:16.412,0.17,-0.035
2:45:16.416,0.165,-0.005
2:45:16.420,0.165,0.035
2:45:16.424,0.175,0.195
2:45:16.428,0.16,0.5
2:45:16.432,0.2,0.82
2:45:16.436,0.225,1.07
2:45:16.440,0.24,1.245
2:45:16.444,0.225,1.355
2:45:16.448,0.18,1.355
2:45:16.452,0.18,1.185
2:45:16.456,0.135,0.82
2:45:16.460,0.025,0.34
2:45:16.464,-0.195,-0.045
2:45:16.468,-0.52,-0.065
2:45:16.472,-0.85,0.125
2:45:16.476,-1.095,0.155
2:45:16.480,-1.26,-0.095
2:45:16.484,-1.26,-0.36
2:45:16.488,-1.135,-0.58
2:45:16.492,-0.8,-0.68
2:45:16.496,-0.43,-0.685
2:45:16.500,-0.155,-0.625
2:45:16.504,-0.035,-0.5
2:45:16.508,-0.03,-0.38
2:45:16.512,-0.03,-0.34
2:45:16.516,-0.01,-0.325
2:45:16.520,-0.025,-0.32
2:45:16.524,0.015,-0.305
2:45:16.528,0.055,-0.31
2:45:16.532,0.115,-0.295
2:45:16.536,0.19,-0.325
2:45:16.540,0.215,-0.32
2:45:16.544,0.25,-0.305
2:45:16.548,0.235,-0.31
2:45:16.552,0.25,-0.305
2:45:16.556,0.245,-0.3
2:45:16.560,0.265,-0.295
2:45:16.564,0.27,-0.29
2:45:16.568,0.29,-0.295
2:45:16.572,0.26,-0.28
2:45:16.576,0.28,-0.28
2:45:16.580,0.26,-0.275
2:45:16.584,0.28,-0.27
2:45:16.588,0.275,-0.26
2:45:16.592,0.285,-0.265
2:45:16.596,0.3,-0.255
2:45:16.600,0.285,-0.255
2:45:16.604,0.295,-0.255
2:45:16.608,0.315,-0.25
2:45:16.612,0.285,-0.25
2:45:16.616,0.295,-0.26
2:45:16.620,0.285,-0.25
2:45:16.624,0.29,-0.245
2:45:16.628,0.27,-0.24
2:45:16.632,0.29,-0.25
2:45:16.636,0.29,-0.25
2:45:16.640,0.295,-0.26
2:45:16.644,0.275,-0.255
2:45:16.648,0.255,-0.255
2:45:16.652,0.27,-0.26
2:45:16.656,0.29,-0.265
2:45:16.660,0.285,-0.23
2:45:16.664,0.295,-0.235
2:45:16.668,0.27,-0.235
2:45:16.672,0.255,-0.23
2:45:16.676,0.25,-0.235
2:45:16.680,0.27,-0.235
2:45:16.684,0.245,-0.24
2:45:16.688,0.25,-0.225
2:45:16.692,0.285,-0.235
2:45:16.696,0.245,-0.23
2:45:16.700,0.275,-0.2
2:45:16.704,0.24,-0.195
2:45:16.708,0.25,-0.185
2:45:16.712,0.245,-0.16
2:45:16.716,0.23,-0.155
2:45:16.720,0.21,-0.125
2:45:16.724,0.225,-0.135
2:45:16.728,0.26,-0.13
2:45:16.732,0.23,-0.09
2:45:16.736,0.245,-0.095
2:45:16.740,0.245,-0.08
2:45:16.744,0.23,-0.06
2:45:16.748,0.23,-0.06
2:45:16.752,0.235,-0.055
2:45:16.756,0.23,-0.06
2:45:16.760,0.2,-0.04
2:45:16.764,0.215,-0.03
2:45:16.768,0.205,-0.045
2:45:16.772,0.21,-0.02
2:45:16.776,0.19,-0.02
2:45:16.780,0.2,-0.035
2:45:16.784,0.195,-0.04
2:45:16.788,0.2,-0.065
2:45:16.792,0.21,-0.06
2:45:16.796,0.215,-0.05
2:45:16.800,0.2,-0.065
2:45:16.804,0.195,-0.075
2:45:16.808,0.205,-0.07
2:45:16.812,0.21,-0.085
2:45:16.816,0.22,-0.095
2:45:16.820,0.21,-0.105
2:45:16.824,0.235,-0.11
2:45:16.828,0.21,-0.115
2:45:16.832,0.215,-0.12
2:45:16.836,0.195,-0.12
2:45:16.840,0.21,-0.13
2:45:16.844,0.21,-0.14
2:45:16.848,0.215,-0.12
