Time,ECG1,ECG2
23:18:29.876,0.12,-0.35
23:18:29.880,0.12,-0.36
23:18:29.884,0.11,-0.34
23:18:29.888,0.12,-0.325
23:18:29.892,0.095,-0.315
23:18:29.896,0.125,-0.32
23:18:29.900,0.115,-0.335
23:18:29.904,0.095,-0.3
23:18:29.908,0.08,-0.32
23:18:29.912,0.08,-0.305
23:18:29.916,0.08,-0.295
23:18:29.920,0.085,-0.32
23:18:29.924,0.09,-0.285
23:18:29.928,0.1,-0.295
23:18:29.932,0.095,-0.275
23:18:29.936,0.085,-0.27
23:18:29.940,0.095,-0.28
23:18:29.944,0.095,-0.26
23:18:29.948,0.12,-0.24
23:18:29.952,0.11,-0.26
23:18:29.956,0.08,-0.27
23:18:29.960,0.085,-0.225
23:18:29.964,0.055,-0.23
23:18:29.968,0.065,-0.21
23:18:29.972,0.08,-0.21
23:18:29.976,0.07,-0.205
23:18:29.980,0.075,-0.21
23:18:29.984,0.085,-0.205
23:18:29.988,0.095,-0.225
23:18:29.992,0.14,-0.215
23:18:29.996,0.15,-0.17
23:18:30.000,0.19,-0.165
23:18:30.004,0.175,-0.15
23:18:30.008,0.175,-0.125
23:18:30.012,0.2,-0.135
23:18:30.016,0.205,-0.155
23:18:30.020,0.18,-0.165
23:18:30.024,0.18,-0.16
23:18:30.028,0.175,-0.2
23:18:30.032,0.155,-0.22
23:18:30.036,0.125,-0.22
23:18:30.040,0.105,-0.205
23:18:30.044,0.095,-0.19
23:18:30.048,0.035,-0.175
23:18:30.052,0.02,-0.15
23:18:30.056,0.0,-0.135
23:18:30.060,0.0,-0.12
23:18:30.064,0.0,-0.11
23:18:30.068,0.0,-0.1
23:18:30.072,0.005,-0.1
23:18:30.076,0.0,-0.1
23:18:30.080,0.0,-0.09
23:18:30.084,-0.025,-0.095
23:18:30.088,-0.025,-0.09
23:18:30.092,-0.02,-0.1
23:18:30.096,-0.03,-0.09
23:18:30.100,-0.04,-0.12
23:18:30.104,-0.015,-0.125
23:18:30.108,-0.03,-0.125
23:18:30.112,-0.05,-0.13
23:18:30.116,-0.05,-0.115
23:18:30.120,-0.03,-0.12
23:18:30.124,-0.06,-0.09
23:18:30.128,-0.065,-0.125
23:18:30.132,-0.06,-0.105
23:18:30.136,-0.065,-0.08
23:18:30.140,-0.05,-0.075
23:18:30.144,-0.05,-0.07
23:18:30.148,-0.035,-0.05
23:18:30.152,-0.015,-0.06
23:18:30.156,0.025,-0.06
23:18:30.160,0.1,-0.08
23:18:30.164,0.18,-0.07
23:18:30.168,0.27,-0.07
23:18:30.172,0.335,-0.12
23:18:30.176,0.37,-0.145
23:18:30.180,0.41,-0.16
23:18:30.184,0.43,-0.16
23:18:30.188,0.41,-0.185
23:18:30.192,0.38,-0.305
23:18:30.196,0.44,-0.41
23:18:30.200,0.68,-0.61
23:18:30.204,0.985,-0.85
23:18:30.208,1.3,-1.11
23:18:30.212,1.47,-1.27
23:18:30.216,1.335,-1.255
23:18:30.220,0.88,-0.94
23:18:30.224,0.365,-0.52
23:18:30.228,0.025,-0.24
23:18:30.232,-0.115,-0.055
23:18:30.236,-0.22,0.025
23:18:30.240,-0.24,0.11
23:18:30.244,-0.295,0.13
23:18:30.248,-0.3,0.135
23:18:30.252,-0.325,0.13
23:18:30.256,-0.345,0.13
23:18:30.260,-0.37,0.13
23:18:30.264,-0.36,0.1
23:18:30.268,-0.365,0.1
23:18:30.272,-0.38,0.08
23:18:30.276,-0.37,0.085
23:18:30.280,-0.38,0.11
23:18:30.284,-0.4,0.08
23:18:30.288,-0.395,0.11
23:18:30.292,-0.39,0.13
23:18:30.296,-0.4,0.1
23:18:30.300,-0.405,0.08
23:18:30.304,-0.445,0.1
23:18:30.308,-0.44,0.1
23:18:30.312,-0.445,0.1
23:18:30.316,-0.465,0.1
23:18:30.320,-0.47,0.085
