Time,ECG1,ECG2
2:32:03.556,-0.265,-0.645
2:32:03.560,-0.28,-0.67
2:32:03.564,-0.255,-0.65
2:32:03.568,-0.24,-0.63
2:32:03.572,-0.23,-0.63
2:32:03.576,-0.25,-0.59
2:32:03.580,-0.275,-0.575
2:32:03.584,-0.29,-0.65
2:32:03.588,-0.255,-0.71
2:32:03.592,-0.23,-0.72
2:32:03.596,-0.255,-0.68
2:32:03.600,-0.27,-0.7
2:32:03.604,-0.255,-0.63
2:32:03.608,-0.265,-0.64
2:32:03.612,-0.285,-0.65
2:32:03.616,-0.3,-0.64
2:32:03.620,-0.3,-0.63
2:32:03.624,-0.28,-0.65
2:32:03.628,-0.26,-0.695
2:32:03.632,-0.27,-0.7
2:32:03.636,-0.26,-0.67
2:32:03.640,-0.255,-0.63
2:32:03.644,-0.245,-0.66
2:32:03.648,-0.245,-0.68
2:32:03.652,-0.305,-0.665
2:32:03.656,-0.32,-0.63
2:32:03.660,-0.295,-0.64
2:32:03.664,-0.27,-0.67
2:32:03.668,-0.24,-0.665
2:32:03.672,-0.24,-0.66
2:32:03.676,-0.2,-0.68
2:32:03.680,-0.21,-0.695
2:32:03.684,-0.2,-0.665
2:32:03.688,-0.24,-0.625
2:32:03.692,-0.26,-0.63
2:32:03.696,-0.265,-0.7
2:32:03.700,-0.225,-0.75
2:32:03.704,-0.215,-0.7
2:32:03.708,-0.24,-0.67
2:32:03.712,-0.255,-0.65
2:32:03.716,-0.25,-0.67
2:32:03.720,-0.25,-0.71
2:32:03.724,-0.24,-0.765
2:32:03.728,-0.235,-0.785
2:32:03.732,-0.2,-0.79
2:32:03.736,-0.18,-0.785
2:32:03.740,-0.22,-0.75
2:32:03.744,-0.265,-0.705
2:32:03.748,-0.31,-0.7
2:32:03.752,-0.3,-0.775
2:32:03.756,-0.28,-0.795
2:32:03.760,-0.245,-0.8
2:32:03.764,-0.24,-0.77
2:32:03.768,-0.255,-0.67
2:32:03.772,-0.26,-0.63
2:32:03.776,-0.26,-0.65
2:32:03.780,-0.295,-0.73
2:32:03.784,-0.29,-0.79
2:32:03.788,-0.255,-0.79
2:32:03.792,-0.215,-0.72
2:32:03.796,-0.15,-0.72
2:32:03.800,-0.16,-0.77
2:32:03.804,-0.19,-0.78
2:32:03.808,-0.235,-0.705
2:32:03.812,-0.26,-0.64
2:32:03.816,-0.25,-0.62
2:32:03.820,-0.22,-0.665
2:32:03.824,-0.235,-0.695
2:32:03.828,-0.275,-0.7
2:32:03.832,-0.28,-0.7
2:32:03.836,-0.26,-0.715
2:32:03.840,-0.235,-0.72
2:32:03.844,-0.165,-0.675
2:32:03.848,-0.155,-0.645
2:32:03.852,-0.2,-0.64
2:32:03.856,-0.23,-0.65
