Time,ECG1,ECG2
20:36:29.660,-0.27,-0.07
20:36:29.664,-0.265,-0.06
20:36:29.668,-0.25,-0.05
20:36:29.672,-0.24,-0.07
20:36:29.676,-0.24,-0.065
20:36:29.680,-0.225,-0.075
20:36:29.684,-0.21,-0.06
20:36:29.688,-0.23,-0.065
20:36:29.692,-0.23,-0.055
20:36:29.696,-0.25,-0.055
20:36:29.700,-0.255,-0.08
20:36:29.704,-0.255,-0.07
20:36:29.708,-0.245,-0.06
20:36:29.712,-0.225,-0.08
20:36:29.716,-0.23,-0.07
20:36:29.720,-0.265,-0.06
20:36:29.724,-0.27,-0.07
20:36:29.728,-0.27,-0.08
20:36:29.732,-0.28,-0.055
20:36:29.736,-0.265,-0.08
20:36:29.740,-0.27,-0.075
20:36:29.744,-0.285,-0.09
20:36:29.748,-0.27,-0.085
20:36:29.752,-0.27,-0.075
20:36:29.756,-0.26,-0.06
20:36:29.760,-0.26,-0.07
20:36:29.764,-0.26,-0.075
20:36:29.768,-0.27,-0.075
20:36:29.772,-0.265,-0.08
20:36:29.776,-0.27,-0.085
20:36:29.780,-0.255,-0.08
20:36:29.784,-0.25,-0.07
20:36:29.788,-0.22,-0.08
20:36:29.792,-0.25,-0.065
20:36:29.796,-0.24,-0.065
20:36:29.800,-0.24,-0.055
20:36:29.804,-0.225,-0.07
20:36:29.808,-0.245,-0.055
20:36:29.812,-0.25,-0.055
20:36:29.816,-0.25,-0.055
20:36:29.820,-0.245,-0.03
20:36:29.824,-0.255,-0.045
20:36:29.828,-0.24,-0.05
20:36:29.832,-0.22,-0.06
20:36:29.836,-0.205,-0.045
20:36:29.840,-0.185,-0.06
20:36:29.844,-0.16,-0.055
20:36:29.848,-0.185,-0.02
20:36:29.852,-0.175,-0.035
20:36:29.856,-0.185,-0.025
20:36:29.860,-0.18,-0.04
20:36:29.864,-0.18,-0.06
20:36:29.868,-0.185,-0.085
20:36:29.872,-0.195,-0.07
20:36:29.876,-0.19,-0.105
20:36:29.880,-0.215,-0.13
20:36:29.884,-0.225,-0.13
20:36:29.888,-0.245,-0.13
20:36:29.892,-0.28,-0.105
20:36:29.896,-0.3,-0.115
20:36:29.900,-0.315,-0.085
20:36:29.904,-0.32,-0.065
20:36:29.908,-0.31,-0.035
20:36:29.912,-0.305,-0.005
20:36:29.916,-0.335,-0.035
20:36:29.920,-0.3,-0.025
20:36:29.924,-0.295,-0.025
20:36:29.928,-0.295,-0.02
20:36:29.932,-0.295,-0.035
20:36:29.936,-0.305,-0.03
20:36:29.940,-0.3,-0.025
20:36:29.944,-0.29,-0.06
20:36:29.948,-0.295,-0.035
20:36:29.952,-0.305,-0.04
20:36:29.956,-0.305,-0.03
20:36:29.960,-0.31,-0.025
20:36:29.964,-0.305,-0.04
20:36:29.968,-0.31,-0.035
20:36:29.972,-0.29,-0.055
20:36:29.976,-0.29,-0.06
20:36:29.980,-0.3,-0.05
20:36:29.984,-0.28,-0.045
20:36:29.988,-0.3,-0.05
20:36:29.992,-0.285,-0.06
20:36:29.996,-0.28,-0.065
20:36:30.000,-0.265,-0.065
20:36:30.004,-0.225,-0.06
20:36:30.008,-0.165,-0.05
20:36:30.012,-0.075,-0.045
20:36:30.016,0.005,-0.065
20:36:30.020,0.075,-0.09
20:36:30.024,0.12,-0.115
20:36:30.028,0.145,-0.15
20:36:30.032,0.155,-0.16
20:36:30.036,0.14,-0.165
20:36:30.040,0.11,-0.195
20:36:30.044,0.145,-0.29
20:36:30.048,0.315,-0.46
20:36:30.052,0.62,-0.66
20:36:30.056,0.925,-0.905
20:36:30.060,1.09,-1.12
20:36:30.064,1.0,-1.265
20:36:30.068,0.655,-1.155
20:36:30.072,0.195,-0.8
20:36:30.076,-0.14,-0.43
20:36:30.080,-0.3,-0.17
20:36:30.084,-0.37,-0.045
20:36:30.088,-0.395,0.02
20:36:30.092,-0.43,0.07
20:36:30.096,-0.43,0.08
20:36:30.100,-0.445,0.105
20:36:30.104,-0.445,0.085
20:36:30.108,-0.445,0.065
20:36:30.112,-0.455,0.07
20:36:30.116,-0.46,0.045
20:36:30.120,-0.455,0.05
20:36:30.124,-0.475,0.08
20:36:30.128,-0.455,0.04
20:36:30.132,-0.45,0.045
20:36:30.136,-0.485,0.035
20:36:30.140,-0.45,0.055
20:36:30.144,-0.465,0.055
20:36:30.148,-0.46,0.09
20:36:30.152,-0.47,0.065
20:36:30.156,-0.47,0.075
20:36:30.160,-0.48,0.095
20:36:30.164,-0.465,0.05
20:36:30.168,-0.48,0.065
20:36:30.172,-0.485,0.055
20:36:30.176,-0.48,0.075
20:36:30.180,-0.49,0.085
20:36:30.184,-0.495,0.055
20:36:30.188,-0.525,0.085
20:36:30.192,-0.515,0.065
20:36:30.196,-0.53,0.065
20:36:30.200,-0.505,0.07
20:36:30.204,-0.505,0.07
20:36:30.208,-0.495,0.065
20:36:30.212,-0.495,0.07
20:36:30.216,-0.52,0.08
20:36:30.220,-0.515,0.07
20:36:30.224,-0.495,0.08
20:36:30.228,-0.495,0.08
20:36:30.232,-0.49,0.065
20:36:30.236,-0.51,0.07
20:36:30.240,-0.475,0.09
20:36:30.244,-0.465,0.085
20:36:30.248,-0.465,0.09
20:36:30.252,-0.455,0.075
20:36:30.256,-0.465,0.07
20:36:30.260,-0.42,0.08
20:36:30.264,-0.44,0.085
20:36:30.268,-0.445,0.08
20:36:30.272,-0.43,0.075
20:36:30.276,-0.425,0.065
20:36:30.280,-0.41,0.07
20:36:30.284,-0.42,0.065
20:36:30.288,-0.395,0.055
20:36:30.292,-0.405,0.045
20:36:30.296,-0.38,0.05
20:36:30.300,-0.385,0.05
20:36:30.304,-0.365,0.02
20:36:30.308,-0.375,0.035
20:36:30.312,-0.345,0.035
20:36:30.316,-0.335,0.005
20:36:30.320,-0.32,0.0
20:36:30.324,-0.32,0.0
20:36:30.328,-0.3,0.005
20:36:30.332,-0.28,0.0
20:36:30.336,-0.295,0.015
20:36:30.340,-0.29,0.005
20:36:30.344,-0.275,0.0
20:36:30.348,-0.28,0.0
20:36:30.352,-0.255,0.015
20:36:30.356,-0.255,0.015
20:36:30.360,-0.235,0.0
20:36:30.364,-0.25,0.015
20:36:30.368,-0.235,-0.005
20:36:30.372,-0.24,0.005
20:36:30.376,-0.255,0.025
20:36:30.380,-0.235,0.015
20:36:30.384,-0.235,0.025
20:36:30.388,-0.22,0.015
20:36:30.392,-0.22,0.02
20:36:30.396,-0.23,0.03
20:36:30.400,-0.23,0.045
20:36:30.404,-0.25,0.03
20:36:30.408,-0.24,0.03
20:36:30.412,-0.25,0.03
20:36:30.416,-0.255,0.025
20:36:30.420,-0.27,0.03
20:36:30.424,-0.265,0.03
20:36:30.428,-0.27,0.025
20:36:30.432,-0.245,0.03
20:36:30.436,-0.25,0.01
20:36:30.440,-0.255,0.01
20:36:30.444,-0.255,0.02
20:36:30.448,-0.255,0.04
20:36:30.452,-0.265,0.04
20:36:30.456,-0.255,0.025
20:36:30.460,-0.26,0.025
20:36:30.464,-0.255,0.025
20:36:30.468,-0.23,0.025
20:36:30.472,-0.225,0.015
20:36:30.476,-0.23,0.03
20:36:30.480,-0.2,0.025
20:36:30.484,-0.17,0.035
20:36:30.488,-0.155,0.06
20:36:30.492,-0.155,0.06
20:36:30.496,-0.155,0.085
20:36:30.500,-0.155,0.08
20:36:30.504,-0.16,0.07
20:36:30.508,-0.14,0.075
20:36:30.512,-0.155,0.045
20:36:30.516,-0.14,0.04
20:36:30.520,-0.14,0.01
20:36:30.524,-0.125,-0.005
20:36:30.528,-0.16,-0.035
20:36:30.532,-0.205,-0.06
20:36:30.536,-0.235,-0.05
20:36:30.540,-0.27,-0.04
20:36:30.544,-0.28,-0.06
20:36:30.548,-0.29,-0.025
20:36:30.552,-0.315,-0.015
20:36:30.556,-0.315,0.0
20:36:30.560,-0.285,0.025
20:36:30.564,-0.29,0.015
20:36:30.568,-0.295,0.005
20:36:30.572,-0.275,0.02
20:36:30.576,-0.26,0.005
20:36:30.580,-0.24,-0.015
20:36:30.584,-0.245,0.01
20:36:30.588,-0.24,0.0
20:36:30.592,-0.24,0.0
20:36:30.596,-0.26,-0.005
20:36:30.600,-0.235,-0.005
20:36:30.604,-0.25,0.01
20:36:30.608,-0.24,0.005
20:36:30.612,-0.255,-0.015
20:36:30.616,-0.235,-0.005
20:36:30.620,-0.245,0.0
20:36:30.624,-0.23,-0.02
20:36:30.628,-0.225,0.0
20:36:30.632,-0.23,0.0
20:36:30.636,-0.225,0.01
20:36:30.640,-0.23,-0.015
20:36:30.644,-0.2,-0.02
20:36:30.648,-0.16,-0.025
20:36:30.652,-0.08,-0.04
20:36:30.656,-0.005,-0.025
20:36:30.660,0.075,-0.045
20:36:30.664,0.145,-0.075
20:36:30.668,0.18,-0.12
20:36:30.672,0.205,-0.16
20:36:30.676,0.235,-0.16
20:36:30.680,0.22,-0.175
20:36:30.684,0.165,-0.23
20:36:30.688,0.22,-0.325
20:36:30.692,0.44,-0.465
20:36:30.696,0.75,-0.675
20:36:30.700,1.05,-0.925
20:36:30.704,1.16,-1.17
20:36:30.708,1.01,-1.25
20:36:30.712,0.61,-1.095
20:36:30.716,0.135,-0.715
20:36:30.720,-0.13,-0.345
20:36:30.724,-0.245,-0.13
20:36:30.728,-0.3,-0.02
20:36:30.732,-0.325,0.06
20:36:30.736,-0.33,0.08
20:36:30.740,-0.35,0.105
20:36:30.744,-0.36,0.11
20:36:30.748,-0.37,0.105
20:36:30.752,-0.38,0.095
20:36:30.756,-0.4,0.095
20:36:30.760,-0.415,0.055
20:36:30.764,-0.435,0.045
20:36:30.768,-0.405,0.025
20:36:30.772,-0.425,0.02
20:36:30.776,-0.455,0.01
20:36:30.780,-0.435,0.02
20:36:30.784,-0.45,0.015
20:36:30.788,-0.455,0.005
20:36:30.792,-0.45,0.03
20:36:30.796,-0.44,0.005
20:36:30.800,-0.45,0.025
20:36:30.804,-0.45,0.04
20:36:30.808,-0.43,0.035
20:36:30.812,-0.435,0.04
20:36:30.816,-0.43,0.035
20:36:30.820,-0.415,0.025
20:36:30.824,-0.445,0.025
20:36:30.828,-0.44,0.015
20:36:30.832,-0.455,0.04
20:36:30.836,-0.445,0.025
20:36:30.840,-0.44,0.04
20:36:30.844,-0.44,0.035
20:36:30.848,-0.45,0.04
20:36:30.852,-0.455,0.035
20:36:30.856,-0.445,0.04
20:36:30.860,-0.46,0.015
20:36:30.864,-0.465,0.04
20:36:30.868,-0.46,0.03
20:36:30.872,-0.48,0.04
20:36:30.876,-0.47,0.025
20:36:30.880,-0.45,0.03
20:36:30.884,-0.46,0.045
20:36:30.888,-0.44,0.035
20:36:30.892,-0.445,0.015
20:36:30.896,-0.425,0.005
20:36:30.900,-0.43,-0.02
20:36:30.904,-0.43,-0.01
20:36:30.908,-0.405,0.0
20:36:30.912,-0.42,0.0
20:36:30.916,-0.38,-0.01
20:36:30.920,-0.39,-0.025
20:36:30.924,-0.37,-0.015
20:36:30.928,-0.355,-0.045
20:36:30.932,-0.32,-0.035
20:36:30.936,-0.285,-0.08
20:36:30.940,-0.27,-0.04
20:36:30.944,-0.29,-0.045
20:36:30.948,-0.26,-0.055
20:36:30.952,-0.275,-0.075
20:36:30.956,-0.255,-0.06
20:36:30.960,-0.25,-0.055
20:36:30.964,-0.22,-0.05
20:36:30.968,-0.235,-0.085
20:36:30.972,-0.235,-0.07
20:36:30.976,-0.23,-0.07
20:36:30.980,-0.225,-0.075
20:36:30.984,-0.22,-0.07
20:36:30.988,-0.21,-0.065
20:36:30.992,-0.215,-0.07
20:36:30.996,-0.225,-0.08
20:36:31.000,-0.22,-0.095
20:36:31.004,-0.2,-0.06
20:36:31.008,-0.225,-0.1
20:36:31.012,-0.205,-0.075
20:36:31.016,-0.215,-0.09
20:36:31.020,-0.21,-0.1
20:36:31.024,-0.21,-0.105
20:36:31.028,-0.21,-0.1
20:36:31.032,-0.205,-0.1
20:36:31.036,-0.19,-0.095
20:36:31.040,-0.175,-0.115
20:36:31.044,-0.19,-0.11
20:36:31.048,-0.18,-0.12
20:36:31.052,-0.165,-0.12
20:36:31.056,-0.175,-0.125
20:36:31.060,-0.175,-0.12
20:36:31.064,-0.185,-0.12
20:36:31.068,-0.19,-0.105
20:36:31.072,-0.195,-0.125
20:36:31.076,-0.195,-0.115
20:36:31.080,-0.185,-0.12
20:36:31.084,-0.18,-0.13
20:36:31.088,-0.17,-0.15
20:36:31.092,-0.165,-0.125
20:36:31.096,-0.195,-0.16
20:36:31.100,-0.17,-0.13
20:36:31.104,-0.15,-0.15
20:36:31.108,-0.145,-0.14
20:36:31.112,-0.145,-0.135
20:36:31.116,-0.115,-0.135
20:36:31.120,-0.11,-0.165
20:36:31.124,-0.115,-0.15
20:36:31.128,-0.105,-0.175
20:36:31.132,-0.105,-0.185
20:36:31.136,-0.105,-0.17
20:36:31.140,-0.08,-0.2
20:36:31.144,-0.105,-0.245
20:36:31.148,-0.13,-0.25
20:36:31.152,-0.16,-0.265
20:36:31.156,-0.16,-0.255
20:36:31.160,-0.18,-0.25
20:36:31.164,-0.19,-0.235
20:36:31.168,-0.19,-0.225
20:36:31.172,-0.21,-0.21
20:36:31.176,-0.215,-0.18
20:36:31.180,-0.205,-0.185
20:36:31.184,-0.21,-0.185
20:36:31.188,-0.195,-0.195
20:36:31.192,-0.18,-0.18
20:36:31.196,-0.17,-0.19
20:36:31.200,-0.185,-0.21
20:36:31.204,-0.16,-0.23
20:36:31.208,-0.19,-0.24
20:36:31.212,-0.195,-0.23
20:36:31.216,-0.185,-0.26
20:36:31.220,-0.18,-0.255
20:36:31.224,-0.18,-0.245
20:36:31.228,-0.16,-0.24
20:36:31.232,-0.16,-0.245
20:36:31.236,-0.14,-0.265
20:36:31.240,-0.16,-0.275
20:36:31.244,-0.175,-0.265
20:36:31.248,-0.15,-0.26
20:36:31.252,-0.16,-0.265
20:36:31.256,-0.14,-0.27
20:36:31.260,-0.11,-0.26
20:36:31.264,-0.11,-0.255
20:36:31.268,-0.08,-0.265
20:36:31.272,-0.02,-0.25
20:36:31.276,0.06,-0.25
20:36:31.280,0.155,-0.24
20:36:31.284,0.255,-0.3
20:36:31.288,0.325,-0.32
20:36:31.292,0.385,-0.365
20:36:31.296,0.43,-0.385
20:36:31.300,0.47,-0.375
20:36:31.304,0.455,-0.36
20:36:31.308,0.44,-0.415
20:36:31.312,0.51,-0.505
20:36:31.316,0.72,-0.655
20:36:31.320,1.0,-0.88
20:36:31.324,1.225,-1.12
20:36:31.328,1.235,-1.31
20:36:31.332,0.97,-1.36
20:36:31.336,0.505,-1.165
20:36:31.340,0.12,-0.835
20:36:31.344,-0.075,-0.57
20:36:31.348,-0.145,-0.41
20:36:31.352,-0.175,-0.315
20:36:31.356,-0.2,-0.24
20:36:31.360,-0.22,-0.21
20:36:31.364,-0.245,-0.215
20:36:31.368,-0.275,-0.185
20:36:31.372,-0.285,-0.205
20:36:31.376,-0.31,-0.225
20:36:31.380,-0.335,-0.24
20:36:31.384,-0.32,-0.25
20:36:31.388,-0.335,-0.26
20:36:31.392,-0.315,-0.24
20:36:31.396,-0.3,-0.26
20:36:31.400,-0.31,-0.26
20:36:31.404,-0.32,-0.265
20:36:31.408,-0.335,-0.27
20:36:31.412,-0.325,-0.265
20:36:31.416,-0.335,-0.26
20:36:31.420,-0.33,-0.26
20:36:31.424,-0.32,-0.27
20:36:31.428,-0.335,-0.25
20:36:31.432,-0.345,-0.265
20:36:31.436,-0.355,-0.27
20:36:31.440,-0.355,-0.255
20:36:31.444,-0.38,-0.265
20:36:31.448,-0.37,-0.265
20:36:31.452,-0.375,-0.27
20:36:31.456,-0.395,-0.25
20:36:31.460,-0.38,-0.27
20:36:31.464,-0.375,-0.29
20:36:31.468,-0.39,-0.28
20:36:31.472,-0.385,-0.26
20:36:31.476,-0.405,-0.25
20:36:31.480,-0.405,-0.26
20:36:31.484,-0.395,-0.25
20:36:31.488,-0.415,-0.245
20:36:31.492,-0.4,-0.25
20:36:31.496,-0.4,-0.24
20:36:31.500,-0.39,-0.26
20:36:31.504,-0.365,-0.245
20:36:31.508,-0.35,-0.23
20:36:31.512,-0.345,-0.23
20:36:31.516,-0.355,-0.22
20:36:31.520,-0.365,-0.225
20:36:31.524,-0.34,-0.23
20:36:31.528,-0.335,-0.235
20:36:31.532,-0.32,-0.23
20:36:31.536,-0.31,-0.245
20:36:31.540,-0.31,-0.24
20:36:31.544,-0.29,-0.255
20:36:31.548,-0.29,-0.265
20:36:31.552,-0.275,-0.265
20:36:31.556,-0.28,-0.26
20:36:31.560,-0.245,-0.285
20:36:31.564,-0.23,-0.26
20:36:31.568,-0.23,-0.265
20:36:31.572,-0.21,-0.29
20:36:31.576,-0.2,-0.285
20:36:31.580,-0.19,-0.305
20:36:31.584,-0.185,-0.28
20:36:31.588,-0.195,-0.295
20:36:31.592,-0.16,-0.265
20:36:31.596,-0.17,-0.28
20:36:31.600,-0.18,-0.28
20:36:31.604,-0.155,-0.245
20:36:31.608,-0.145,-0.26
20:36:31.612,-0.145,-0.265
20:36:31.616,-0.135,-0.25
20:36:31.620,-0.135,-0.26
20:36:31.624,-0.13,-0.245
20:36:31.628,-0.135,-0.245
20:36:31.632,-0.115,-0.24
20:36:31.636,-0.14,-0.235
20:36:31.640,-0.125,-0.22
20:36:31.644,-0.135,-0.23
20:36:31.648,-0.15,-0.22
20:36:31.652,-0.14,-0.225
20:36:31.656,-0.135,-0.22
20:36:31.660,-0.145,-0.215
20:36:31.664,-0.13,-0.215
20:36:31.668,-0.13,-0.22
20:36:31.672,-0.16,-0.17
20:36:31.676,-0.165,-0.195
20:36:31.680,-0.14,-0.18
20:36:31.684,-0.18,-0.17
20:36:31.688,-0.17,-0.16
20:36:31.692,-0.175,-0.17
20:36:31.696,-0.175,-0.175
20:36:31.700,-0.175,-0.175
20:36:31.704,-0.16,-0.185
20:36:31.708,-0.16,-0.17
20:36:31.712,-0.165,-0.155
20:36:31.716,-0.145,-0.155
20:36:31.720,-0.14,-0.155
20:36:31.724,-0.13,-0.165
20:36:31.728,-0.105,-0.145
20:36:31.732,-0.1,-0.125
20:36:31.736,-0.095,-0.115
20:36:31.740,-0.075,-0.105
20:36:31.744,-0.085,-0.095
20:36:31.748,-0.08,-0.07
20:36:31.752,-0.08,-0.07
20:36:31.756,-0.045,-0.08
20:36:31.760,-0.035,-0.09
20:36:31.764,-0.02,-0.11
20:36:31.768,-0.055,-0.13
20:36:31.772,-0.105,-0.15
20:36:31.776,-0.135,-0.175
20:36:31.780,-0.17,-0.15
20:36:31.784,-0.2,-0.145
20:36:31.788,-0.245,-0.135
20:36:31.792,-0.23,-0.105
20:36:31.796,-0.25,-0.08
20:36:31.800,-0.235,-0.06
20:36:31.804,-0.245,-0.04
20:36:31.808,-0.225,-0.075
20:36:31.812,-0.225,-0.065
20:36:31.816,-0.215,-0.075
20:36:31.820,-0.22,-0.105
20:36:31.824,-0.21,-0.085
20:36:31.828,-0.205,-0.08
20:36:31.832,-0.22,-0.065
20:36:31.836,-0.225,-0.08
20:36:31.840,-0.23,-0.085
20:36:31.844,-0.225,-0.075
20:36:31.848,-0.195,-0.075
20:36:31.852,-0.205,-0.055
20:36:31.856,-0.195,-0.075
20:36:31.860,-0.195,-0.075
20:36:31.864,-0.19,-0.055
20:36:31.868,-0.195,-0.065
20:36:31.872,-0.175,-0.045
20:36:31.876,-0.175,-0.04
20:36:31.880,-0.185,-0.015
20:36:31.884,-0.17,-0.04
20:36:31.888,-0.155,-0.035
20:36:31.892,-0.125,-0.03
20:36:31.896,-0.05,-0.04
20:36:31.900,0.01,-0.025
20:36:31.904,0.095,-0.075
20:36:31.908,0.175,-0.065
20:36:31.912,0.215,-0.105
20:36:31.916,0.27,-0.145
20:36:31.920,0.3,-0.17
20:36:31.924,0.315,-0.165
20:36:31.928,0.285,-0.21
20:36:31.932,0.295,-0.3
20:36:31.936,0.43,-0.44
20:36:31.940,0.695,-0.64
20:36:31.944,1.025,-0.88
20:36:31.948,1.215,-1.1
20:36:31.952,1.135,-1.25
20:36:31.956,0.78,-1.19
20:36:31.960,0.295,-0.9
20:36:31.964,-0.05,-0.5
20:36:31.968,-0.225,-0.275
20:36:31.972,-0.27,-0.11
20:36:31.976,-0.295,-0.005
20:36:31.980,-0.29,0.065
20:36:31.984,-0.325,0.11
20:36:31.988,-0.33,0.105
20:36:31.992,-0.325,0.125
20:36:31.996,-0.365,0.13
20:36:32.000,-0.37,0.1
20:36:32.004,-0.365,0.105
20:36:32.008,-0.375,0.075
20:36:32.012,-0.39,0.105
20:36:32.016,-0.395,0.085
20:36:32.020,-0.405,0.085
20:36:32.024,-0.405,0.08
20:36:32.028,-0.415,0.085
20:36:32.032,-0.425,0.095
20:36:32.036,-0.425,0.095
20:36:32.040,-0.41,0.1
20:36:32.044,-0.43,0.095
20:36:32.048,-0.43,0.075
20:36:32.052,-0.44,0.065
20:36:32.056,-0.45,0.075
20:36:32.060,-0.445,0.1
20:36:32.064,-0.445,0.095
20:36:32.068,-0.445,0.095
20:36:32.072,-0.455,0.075
20:36:32.076,-0.445,0.09
20:36:32.080,-0.455,0.095
20:36:32.084,-0.45,0.1
20:36:32.088,-0.46,0.09
20:36:32.092,-0.43,0.085
20:36:32.096,-0.445,0.105
20:36:32.100,-0.46,0.09
20:36:32.104,-0.47,0.095
20:36:32.108,-0.455,0.1
20:36:32.112,-0.465,0.13
20:36:32.116,-0.46,0.145
20:36:32.120,-0.47,0.135
20:36:32.124,-0.455,0.115
20:36:32.128,-0.465,0.125
20:36:32.132,-0.43,0.12
20:36:32.136,-0.425,0.1
20:36:32.140,-0.45,0.115
20:36:32.144,-0.445,0.115
20:36:32.148,-0.425,0.09
