Time,ECG1,ECG2
00:00:14.940:1,0.065,-0.185
00:00:14.944:1,0.04,-0.2
00:00:14.948:1,0.04,-0.215
00:00:14.952:1,0.035,-0.225
00:00:14.956:1,0.035,-0.205
00:00:14.960:1,0.005,-0.215
00:00:14.964:1,0.025,-0.22
00:00:14.968:1,0.015,-0.21
00:00:14.972:1,0.025,-0.215
00:00:14.976:1,0.045,-0.21
00:00:14.980:1,0.045,-0.2
00:00:14.984:1,0.03,-0.2
00:00:14.988:1,0.035,-0.21
00:00:14.992:1,0.035,-0.21
00:00:14.996:1,0.045,-0.2
00:00:15.000:1,0.04,-0.195
00:00:15.004:1,0.07,-0.19
00:00:15.008:1,0.05,-0.19
00:00:15.012:1,0.04,-0.185
00:00:15.016:1,0.04,-0.19
00:00:15.020:1,0.055,-0.17
00:00:15.024:1,0.07,-0.165
00:00:15.028:1,0.055,-0.17
00:00:15.032:1,0.06,-0.16
00:00:15.036:1,0.065,-0.155
00:00:15.040:1,0.065,-0.16
00:00:15.044:1,0.065,-0.165
00:00:15.048:1,0.05,-0.185
00:00:15.052:1,0.05,-0.19
00:00:15.056:1,0.03,-0.2
00:00:15.060:1,0.06,-0.21
00:00:15.064:1,0.055,-0.195
00:00:15.068:1,0.055,-0.205
00:00:15.072:1,0.04,-0.19
00:00:15.076:1,0.05,-0.2
00:00:15.080:1,0.05,-0.19
00:00:15.084:1,0.08,-0.175
00:00:15.088:1,0.075,-0.155
00:00:15.092:1,0.095,-0.165
00:00:15.096:1,0.11,-0.15
00:00:15.100:1,0.115,-0.135
00:00:15.104:1,0.105,-0.09
00:00:15.108:1,0.13,-0.08
00:00:15.112:1,0.145,-0.09
00:00:15.116:1,0.155,-0.1
00:00:15.120:1,0.165,-0.06
00:00:15.124:1,0.15,0.075
00:00:15.128:1,0.14,0.28
00:00:15.132:1,0.17,0.565
00:00:15.136:1,0.23,0.85
00:00:15.140:1,0.28,1.08
00:00:15.144:1,0.345,1.075
00:00:15.148:1,0.46,0.895
00:00:15.152:1,0.52,0.325
00:00:15.156:1,0.54,-0.48
00:00:15.160:1,0.405,-0.985
00:00:15.164:1,0.17,-1.17
00:00:15.168:1,-0.045,-1.105
00:00:15.172:1,-0.22,-0.895
00:00:15.176:1,-0.295,-0.72
00:00:15.180:1,-0.29,-0.565
00:00:15.184:1,-0.265,-0.4
00:00:15.188:1,-0.215,-0.265
00:00:15.192:1,-0.115,-0.255
00:00:15.196:1,-0.03,-0.26
00:00:15.200:1,0.01,-0.27
00:00:15.204:1,0.025,-0.285
00:00:15.208:1,0.03,-0.28
00:00:15.212:1,0.025,-0.29
00:00:15.216:1,0.01,-0.29
00:00:15.220:1,0.0,-0.315
00:00:15.224:1,0.015,-0.315
00:00:15.228:1,0.005,-0.305
00:00:15.232:1,0.005,-0.3
00:00:15.236:1,0.02,-0.31
00:00:15.240:1,0.015,-0.3
00:00:15.244:1,0.015,-0.335
00:00:15.248:1,0.015,-0.315
00:00:15.252:1,0.025,-0.3
00:00:15.256:1,0.01,-0.255
00:00:15.260:1,0.015,-0.24
00:00:15.264:1,0.045,-0.21
00:00:15.268:1,0.065,-0.185
00:00:15.272:1,0.085,-0.2
00:00:15.276:1,0.09,-0.185
00:00:15.280:1,0.105,-0.175
00:00:15.284:1,0.085,-0.175
00:00:15.288:1,0.075,-0.18
00:00:15.292:1,0.09,-0.16
00:00:15.296:1,0.065,-0.135
00:00:15.300:1,0.06,-0.15
00:00:15.304:1,0.06,-0.14
00:00:15.308:1,0.055,-0.125
00:00:15.312:1,0.05,-0.125
00:00:15.316:1,0.055,-0.105
00:00:15.320:1,0.05,-0.11
00:00:15.324:1,0.04,-0.11
00:00:15.328:1,0.035,-0.115
00:00:15.332:1,0.035,-0.11
00:00:15.336:1,0.04,-0.095
00:00:15.340:1,0.04,-0.08
00:00:15.344:1,0.055,-0.08
00:00:15.348:1,0.03,-0.075
00:00:15.352:1,0.03,-0.065
00:00:15.356:1,0.05,-0.045
00:00:15.360:1,0.06,-0.04
00:00:15.364:1,0.04,-0.065
00:00:15.368:1,0.045,-0.05
00:00:15.372:1,0.05,-0.07
00:00:15.376:1,0.055,-0.045
00:00:15.380:1,0.04,-0.06
00:00:15.384:1,0.055,-0.075
