Time,ECG1,ECG2
21:56:59.736,-0.435,0.035
21:56:59.740,-0.445,0.01
21:56:59.744,-0.435,-0.035
21:56:59.748,-0.425,-0.055
21:56:59.752,-0.415,-0.055
21:56:59.756,-0.425,-0.07
21:56:59.760,-0.41,-0.11
21:56:59.764,-0.38,-0.125
21:56:59.768,-0.4,-0.115
21:56:59.772,-0.385,-0.145
21:56:59.776,-0.345,-0.145
21:56:59.780,-0.32,-0.15
21:56:59.784,-0.31,-0.15
21:56:59.788,-0.3,-0.15
21:56:59.792,-0.295,-0.14
21:56:59.796,-0.285,-0.15
21:56:59.800,-0.265,-0.125
21:56:59.804,-0.255,-0.14
21:56:59.808,-0.245,-0.155
21:56:59.812,-0.245,-0.155
21:56:59.816,-0.225,-0.14
21:56:59.820,-0.235,-0.15
21:56:59.824,-0.23,-0.15
21:56:59.828,-0.225,-0.125
21:56:59.832,-0.235,-0.13
21:56:59.836,-0.24,-0.13
21:56:59.840,-0.235,-0.125
21:56:59.844,-0.245,-0.15
21:56:59.848,-0.235,-0.14
21:56:59.852,-0.225,-0.175
21:56:59.856,-0.225,-0.15
21:56:59.860,-0.225,-0.145
21:56:59.864,-0.21,-0.15
21:56:59.868,-0.195,-0.135
21:56:59.872,-0.19,-0.125
21:56:59.876,-0.16,-0.12
21:56:59.880,-0.145,-0.105
21:56:59.884,-0.08,-0.12
21:56:59.888,-0.02,-0.095
21:56:59.892,0.065,-0.08
21:56:59.896,0.13,-0.07
21:56:59.900,0.185,-0.105
21:56:59.904,0.18,-0.125
21:56:59.908,0.15,-0.14
21:56:59.912,0.15,-0.125
21:56:59.916,0.125,-0.19
21:56:59.920,0.135,-0.31
21:56:59.924,0.35,-0.44
21:56:59.928,0.66,-0.67
21:56:59.932,0.985,-0.95
21:56:59.936,1.17,-1.215
21:56:59.940,1.13,-1.28
21:56:59.944,0.835,-1.07
21:56:59.948,0.365,-0.685
21:56:59.952,-0.055,-0.315
21:56:59.956,-0.24,-0.095
21:56:59.960,-0.31,0.0
21:56:59.964,-0.315,0.045
21:56:59.968,-0.315,0.07
21:56:59.972,-0.355,0.06
21:56:59.976,-0.335,0.08
21:56:59.980,-0.325,0.08
21:56:59.984,-0.33,0.075
21:56:59.988,-0.345,0.075
21:56:59.992,-0.34,0.02
21:56:59.996,-0.33,-0.01
21:57:00.000,-0.345,-0.03
21:57:00.004,-0.355,-0.04
21:57:00.008,-0.36,-0.055
21:57:00.012,-0.37,-0.06
21:57:00.016,-0.38,-0.055
21:57:00.020,-0.405,-0.065
21:57:00.024,-0.405,-0.06
21:57:00.028,-0.42,-0.055
21:57:00.032,-0.43,-0.05
21:57:00.036,-0.465,-0.06
21:57:00.040,-0.46,-0.04
21:57:00.044,-0.485,-0.07
21:57:00.048,-0.48,-0.06
21:57:00.052,-0.5,-0.035
21:57:00.056,-0.48,-0.05
21:57:00.060,-0.48,-0.045
21:57:00.064,-0.485,-0.045
21:57:00.068,-0.49,-0.07
21:57:00.072,-0.515,-0.055
21:57:00.076,-0.48,-0.035
21:57:00.080,-0.475,-0.035
21:57:00.084,-0.465,-0.035
21:57:00.088,-0.485,-0.02
21:57:00.092,-0.46,0.0
21:57:00.096,-0.445,0.0
21:57:00.100,-0.42,0.02
21:57:00.104,-0.415,0.03
21:57:00.108,-0.38,0.015
21:57:00.112,-0.365,0.03
21:57:00.116,-0.355,0.035
21:57:00.120,-0.33,0.06
21:57:00.124,-0.32,0.05
21:57:00.128,-0.32,0.045
21:57:00.132,-0.305,0.06
21:57:00.136,-0.31,0.06
21:57:00.140,-0.315,0.05
21:57:00.144,-0.32,0.05
21:57:00.148,-0.335,0.05
21:57:00.152,-0.355,0.025
21:57:00.156,-0.345,0.025
21:57:00.160,-0.345,0.03
21:57:00.164,-0.34,0.015
21:57:00.168,-0.325,0.0
21:57:00.172,-0.315,-0.01
21:57:00.176,-0.29,-0.01
21:57:00.180,-0.285,-0.03
21:57:00.184,-0.27,-0.03
21:57:00.188,-0.245,-0.025
21:57:00.192,-0.25,-0.025
21:57:00.196,-0.24,-0.03
21:57:00.200,-0.225,-0.025
21:57:00.204,-0.195,-0.04
21:57:00.208,-0.19,-0.05
21:57:00.212,-0.175,-0.06
21:57:00.216,-0.195,-0.07
21:57:00.220,-0.195,-0.11
21:57:00.224,-0.185,-0.12
21:57:00.228,-0.19,-0.13
21:57:00.232,-0.21,-0.105
21:57:00.236,-0.22,-0.12
21:57:00.240,-0.2,-0.125
21:57:00.244,-0.215,-0.12
21:57:00.248,-0.215,-0.125
21:57:00.252,-0.205,-0.135
21:57:00.256,-0.225,-0.115
21:57:00.260,-0.24,-0.16
21:57:00.264,-0.245,-0.155
21:57:00.268,-0.25,-0.15
21:57:00.272,-0.25,-0.145
21:57:00.276,-0.25,-0.165
21:57:00.280,-0.265,-0.15
21:57:00.284,-0.275,-0.155
21:57:00.288,-0.26,-0.165
21:57:00.292,-0.265,-0.17
21:57:00.296,-0.28,-0.165
21:57:00.300,-0.305,-0.165
21:57:00.304,-0.285,-0.165
21:57:00.308,-0.3,-0.18
21:57:00.312,-0.295,-0.165
21:57:00.316,-0.29,-0.15
21:57:00.320,-0.28,-0.16
21:57:00.324,-0.28,-0.155
21:57:00.328,-0.275,-0.155
21:57:00.332,-0.28,-0.15
21:57:00.336,-0.285,-0.145
21:57:00.340,-0.265,-0.13
21:57:00.344,-0.29,-0.155
21:57:00.348,-0.29,-0.14
21:57:00.352,-0.305,-0.165
21:57:00.356,-0.335,-0.135
21:57:00.360,-0.35,-0.15
