Time,ECG1,ECG2
2:17:52.444,0.235,-0.39
2:17:52.448,0.225,-0.385
2:17:52.452,0.205,-0.35
2:17:52.456,0.21,-0.34
2:17:52.460,0.22,-0.335
2:17:52.464,0.2,-0.31
2:17:52.468,0.205,-0.32
2:17:52.472,0.205,-0.305
2:17:52.476,0.195,-0.305
2:17:52.480,0.185,-0.295
2:17:52.484,0.185,-0.305
2:17:52.488,0.185,-0.305
2:17:52.492,0.2,-0.325
2:17:52.496,0.2,-0.295
2:17:52.500,0.185,-0.325
2:17:52.504,0.175,-0.31
2:17:52.508,0.21,-0.31
2:17:52.512,0.205,-0.325
2:17:52.516,0.195,-0.32
2:17:52.520,0.2,-0.33
2:17:52.524,0.2,-0.295
2:17:52.528,0.205,-0.3
2:17:52.532,0.2,-0.28
2:17:52.536,0.195,-0.285
2:17:52.540,0.19,-0.26
2:17:52.544,0.21,-0.27
2:17:52.548,0.225,-0.27
2:17:52.552,0.235,-0.245
2:17:52.556,0.24,-0.25
2:17:52.560,0.275,-0.245
2:17:52.564,0.29,-0.24
2:17:52.568,0.27,-0.22
2:17:52.572,0.275,-0.205
2:17:52.576,0.25,-0.18
2:17:52.580,0.255,-0.19
2:17:52.584,0.245,-0.175
2:17:52.588,0.245,-0.18
2:17:52.592,0.23,-0.22
2:17:52.596,0.235,-0.235
2:17:52.600,0.25,-0.275
2:17:52.604,0.245,-0.305
2:17:52.608,0.285,-0.295
2:17:52.612,0.305,-0.3
2:17:52.616,0.335,-0.315
2:17:52.620,0.33,-0.29
2:17:52.624,0.325,-0.27
2:17:52.628,0.305,-0.27
2:17:52.632,0.35,-0.24
2:17:52.636,0.34,-0.18
2:17:52.640,0.33,-0.12
2:17:52.644,0.355,-0.04
2:17:52.648,0.355,0.1
2:17:52.652,0.335,0.35
2:17:52.656,0.29,0.65
2:17:52.660,0.265,0.84
2:17:52.664,0.24,0.905
2:17:52.668,0.205,0.87
2:17:52.672,0.145,0.7
2:17:52.676,0.065,0.37
2:17:52.680,-0.015,-0.04
2:17:52.684,-0.135,-0.41
2:17:52.688,-0.37,-0.535
2:17:52.692,-0.71,-0.32
2:17:52.696,-1.05,-0.02
2:17:52.700,-1.31,0.05
2:17:52.704,-1.42,-0.125
2:17:52.708,-1.42,-0.385
2:17:52.712,-1.305,-0.58
2:17:52.716,-0.955,-0.745
2:17:52.720,-0.505,-0.76
2:17:52.724,-0.135,-0.7
2:17:52.728,0.015,-0.58
2:17:52.732,0.065,-0.49
2:17:52.736,0.05,-0.455
2:17:52.740,0.03,-0.445
2:17:52.744,0.03,-0.44
2:17:52.748,0.07,-0.42
2:17:52.752,0.12,-0.445
2:17:52.756,0.185,-0.43
2:17:52.760,0.245,-0.415
2:17:52.764,0.28,-0.41
2:17:52.768,0.265,-0.4
2:17:52.772,0.265,-0.39
2:17:52.776,0.25,-0.39
2:17:52.780,0.26,-0.38
2:17:52.784,0.28,-0.395
2:17:52.788,0.275,-0.42
2:17:52.792,0.295,-0.425
2:17:52.796,0.295,-0.465
2:17:52.800,0.35,-0.465
2:17:52.804,0.37,-0.47
2:17:52.808,0.4,-0.48
2:17:52.812,0.395,-0.475
2:17:52.816,0.38,-0.485
2:17:52.820,0.39,-0.455
2:17:52.824,0.405,-0.48
2:17:52.828,0.425,-0.44
2:17:52.832,0.435,-0.44
2:17:52.836,0.425,-0.44
2:17:52.840,0.4,-0.435
2:17:52.844,0.375,-0.44
2:17:52.848,0.34,-0.45
2:17:52.852,0.295,-0.465
2:17:52.856,0.285,-0.48
2:17:52.860,0.255,-0.475
2:17:52.864,0.23,-0.485
2:17:52.868,0.25,-0.46
2:17:52.872,0.235,-0.47
2:17:52.876,0.24,-0.455
2:17:52.880,0.24,-0.465
2:17:52.884,0.26,-0.45
2:17:52.888,0.27,-0.435
2:17:52.892,0.265,-0.45
2:17:52.896,0.285,-0.44
2:17:52.900,0.31,-0.41
2:17:52.904,0.315,-0.42
2:17:52.908,0.31,-0.4
2:17:52.912,0.33,-0.38
2:17:52.916,0.33,-0.35
2:17:52.920,0.36,-0.33
2:17:52.924,0.35,-0.355
2:17:52.928,0.33,-0.345
2:17:52.932,0.325,-0.35
2:17:52.936,0.34,-0.345
2:17:52.940,0.37,-0.33
2:17:52.944,0.34,-0.32
2:17:52.948,0.345,-0.29
2:17:52.952,0.345,-0.29
