Time,ECG1,ECG2
1:28:53.900,0.45,-0.305
1:28:53.904,0.47,-0.305
1:28:53.908,0.41,-0.29
1:28:53.912,0.43,-0.265
1:28:53.916,0.4,-0.27
1:28:53.920,0.39,-0.28
1:28:53.924,0.36,-0.255
1:28:53.928,0.345,-0.27
1:28:53.932,0.305,-0.275
1:28:53.936,0.25,-0.26
1:28:53.940,0.205,-0.25
1:28:53.944,0.2,-0.24
1:28:53.948,0.205,-0.24
1:28:53.952,0.19,-0.22
1:28:53.956,0.17,-0.205
1:28:53.960,0.18,-0.22
1:28:53.964,0.2,-0.215
1:28:53.968,0.2,-0.22
1:28:53.972,0.17,-0.21
1:28:53.976,0.19,-0.215
1:28:53.980,0.19,-0.215
1:28:53.984,0.18,-0.195
1:28:53.988,0.18,-0.225
1:28:53.992,0.19,-0.22
1:28:53.996,0.2,-0.225
1:28:54.000,0.195,-0.24
1:28:54.004,0.19,-0.24
1:28:54.008,0.22,-0.235
1:28:54.012,0.22,-0.23
1:28:54.016,0.21,-0.25
1:28:54.020,0.215,-0.26
1:28:54.024,0.21,-0.255
1:28:54.028,0.205,-0.245
1:28:54.032,0.225,-0.255
1:28:54.036,0.22,-0.26
1:28:54.040,0.225,-0.235
1:28:54.044,0.225,-0.255
1:28:54.048,0.21,-0.23
1:28:54.052,0.235,-0.22
1:28:54.056,0.22,-0.21
1:28:54.060,0.225,-0.225
1:28:54.064,0.22,-0.19
1:28:54.068,0.22,-0.18
1:28:54.072,0.21,-0.165
1:28:54.076,0.255,-0.18
1:28:54.080,0.27,-0.17
1:28:54.084,0.28,-0.165
1:28:54.088,0.31,-0.15
1:28:54.092,0.3,-0.145
1:28:54.096,0.315,-0.13
1:28:54.100,0.3,-0.12
1:28:54.104,0.305,-0.11
1:28:54.108,0.305,-0.115
1:28:54.112,0.31,-0.1
1:28:54.116,0.285,-0.14
1:28:54.120,0.305,-0.15
1:28:54.124,0.3,-0.19
1:28:54.128,0.305,-0.205
1:28:54.132,0.31,-0.22
1:28:54.136,0.32,-0.21
1:28:54.140,0.335,-0.19
1:28:54.144,0.345,-0.16
1:28:54.148,0.34,-0.11
1:28:54.152,0.335,-0.045
1:28:54.156,0.31,0.025
1:28:54.160,0.355,0.065
1:28:54.164,0.365,0.07
1:28:54.168,0.385,0.11
1:28:54.172,0.4,0.135
1:28:54.176,0.44,0.06
1:28:54.180,0.45,-0.085
1:28:54.184,0.355,-0.295
1:28:54.188,0.205,-0.54
1:28:54.192,0.05,-0.755
1:28:54.196,-0.025,-0.93
1:28:54.200,-0.14,-1.12
1:28:54.204,-0.265,-1.155
1:28:54.208,-0.395,-1.03
1:28:54.212,-0.46,-0.755
1:28:54.216,-0.46,-0.67
1:28:54.220,-0.48,-0.755
1:28:54.224,-0.45,-0.95
1:28:54.228,-0.26,-1.1
1:28:54.232,0.08,-1.15
1:28:54.236,0.495,-1.155
1:28:54.240,0.805,-1.09
1:28:54.244,0.9,-0.98
1:28:54.248,0.945,-0.805
1:28:54.252,1.01,-0.7
1:28:54.256,1.06,-0.64
1:28:54.260,1.075,-0.615
1:28:54.264,1.06,-0.57
1:28:54.268,1.035,-0.43
1:28:54.272,0.985,-0.33
1:28:54.276,0.91,-0.2
1:28:54.280,0.79,-0.15
1:28:54.284,0.655,-0.13
1:28:54.288,0.535,-0.14
1:28:54.292,0.44,-0.13
1:28:54.296,0.355,-0.12
1:28:54.300,0.3,-0.12
1:28:54.304,0.255,-0.125
1:28:54.308,0.24,-0.13
1:28:54.312,0.195,-0.13
1:28:54.316,0.18,-0.155
1:28:54.320,0.175,-0.135
1:28:54.324,0.14,-0.115
1:28:54.328,0.115,-0.11
1:28:54.332,0.12,-0.125
1:28:54.336,0.105,-0.125
1:28:54.340,0.14,-0.13
1:28:54.344,0.15,-0.125
1:28:54.348,0.17,-0.12
1:28:54.352,0.19,-0.12
1:28:54.356,0.19,-0.12
