Time,ECG1,ECG2
02:25:57.888:1,0.08,-0.045
02:25:57.892:1,0.08,-0.075
02:25:57.896:1,0.06,-0.095
02:25:57.900:1,0.045,-0.1
02:25:57.904:1,0.005,-0.11
02:25:57.908:1,-0.01,-0.08
02:25:57.912:1,0.005,-0.075
02:25:57.916:1,0.015,-0.085
02:25:57.920:1,0.02,-0.075
02:25:57.924:1,0.035,-0.055
02:25:57.928:1,0.035,-0.045
02:25:57.932:1,0.015,-0.05
02:25:57.936:1,0.025,-0.08
02:25:57.940:1,0.04,-0.1
02:25:57.944:1,0.035,-0.085
02:25:57.948:1,0.03,-0.08
02:25:57.952:1,0.055,-0.09
02:25:57.956:1,0.055,-0.1
02:25:57.960:1,0.065,-0.115
02:25:57.964:1,0.065,-0.105
02:25:57.968:1,0.075,-0.115
02:25:57.972:1,0.075,-0.12
02:25:57.976:1,0.085,-0.11
02:25:57.980:1,0.08,-0.115
02:25:57.984:1,0.08,-0.095
02:25:57.988:1,0.11,-0.09
02:25:57.992:1,0.1,-0.085
02:25:57.996:1,0.125,-0.075
02:25:58.000:1,0.105,-0.05
02:25:58.004:1,0.14,-0.08
02:25:58.008:1,0.14,-0.105
02:25:58.012:1,0.115,-0.11
02:25:58.016:1,0.11,-0.12
02:25:58.020:1,0.1,-0.13
02:25:58.024:1,0.11,-0.125
02:25:58.028:1,0.115,-0.125
02:25:58.032:1,0.125,-0.09
02:25:58.036:1,0.13,-0.095
02:25:58.040:1,0.14,-0.08
02:25:58.044:1,0.14,-0.03
02:25:58.048:1,0.15,0.0
02:25:58.052:1,0.155,-0.01
02:25:58.056:1,0.165,-0.015
02:25:58.060:1,0.15,-0.015
02:25:58.064:1,0.14,-0.015
02:25:58.068:1,0.135,-0.04
02:25:58.072:1,0.11,-0.075
02:25:58.076:1,0.125,-0.095
02:25:58.080:1,0.085,-0.085
02:25:58.084:1,0.045,-0.105
02:25:58.088:1,0.04,-0.12
02:25:58.092:1,0.025,-0.12
02:25:58.096:1,0.015,-0.13
02:25:58.100:1,0.03,-0.15
02:25:58.104:1,0.055,-0.155
02:25:58.108:1,0.035,-0.13
02:25:58.112:1,0.035,-0.145
02:25:58.116:1,0.025,-0.155
02:25:58.120:1,0.035,-0.15
02:25:58.124:1,0.025,-0.14
02:25:58.128:1,0.04,-0.145
02:25:58.132:1,0.035,-0.14
02:25:58.136:1,0.05,-0.155
02:25:58.140:1,0.035,-0.135
02:25:58.144:1,0.045,-0.145
02:25:58.148:1,0.055,-0.145
02:25:58.152:1,0.055,-0.155
02:25:58.156:1,0.045,-0.155
02:25:58.160:1,0.035,-0.15
02:25:58.164:1,0.045,-0.16
02:25:58.168:1,0.06,-0.16
02:25:58.172:1,0.05,-0.17
02:25:58.176:1,0.055,-0.175
02:25:58.180:1,0.06,-0.16
02:25:58.184:1,0.055,-0.16
02:25:58.188:1,0.07,-0.16
02:25:58.192:1,0.065,-0.18
02:25:58.196:1,0.065,-0.195
02:25:58.200:1,0.075,-0.185
02:25:58.204:1,0.095,-0.145
02:25:58.208:1,0.08,-0.14
02:25:58.212:1,0.1,-0.14
02:25:58.216:1,0.105,-0.13
02:25:58.220:1,0.095,-0.12
02:25:58.224:1,0.095,-0.1
02:25:58.228:1,0.095,-0.08
02:25:58.232:1,0.075,-0.09
02:25:58.236:1,0.07,-0.1
02:25:58.240:1,0.07,-0.105
02:25:58.244:1,0.065,-0.115
02:25:58.248:1,0.035,-0.115
02:25:58.252:1,0.06,-0.135
02:25:58.256:1,0.03,-0.12
02:25:58.260:1,0.04,-0.15
02:25:58.264:1,0.05,-0.145
02:25:58.268:1,0.03,-0.165
02:25:58.272:1,0.025,-0.155
02:25:58.276:1,0.02,-0.185
02:25:58.280:1,0.035,-0.195
02:25:58.284:1,0.01,-0.195
02:25:58.288:1,0.0,-0.185
02:25:58.292:1,0.005,-0.185
02:25:58.296:1,0.025,-0.18
02:25:58.300:1,0.005,-0.185
02:25:58.304:1,0.005,-0.175
02:25:58.308:1,0.025,-0.175
02:25:58.312:1,0.015,-0.15
02:25:58.316:1,0.025,-0.175
02:25:58.320:1,0.05,-0.16
02:25:58.324:1,0.035,-0.155
02:25:58.328:1,0.04,-0.16
02:25:58.332:1,0.055,-0.18
02:25:58.336:1,0.05,-0.19
02:25:58.340:1,0.045,-0.195
02:25:58.344:1,0.065,-0.2
02:25:58.348:1,0.08,-0.21
02:25:58.352:1,0.065,-0.195
02:25:58.356:1,0.085,-0.135
02:25:58.360:1,0.075,0.0
02:25:58.364:1,0.12,0.18
02:25:58.368:1,0.155,0.46
02:25:58.372:1,0.18,0.695
02:25:58.376:1,0.24,0.785
02:25:58.380:1,0.33,0.67
02:25:58.384:1,0.385,0.36
02:25:58.388:1,0.36,-0.21
02:25:58.392:1,0.325,-0.695
02:25:58.396:1,0.24,-0.97
02:25:58.400:1,0.11,-1.045
02:25:58.404:1,-0.04,-0.94
02:25:58.408:1,-0.16,-0.755
02:25:58.412:1,-0.225,-0.63
02:25:58.416:1,-0.225,-0.515
02:25:58.420:1,-0.205,-0.425
02:25:58.424:1,-0.2,-0.31
02:25:58.428:1,-0.13,-0.235
02:25:58.432:1,-0.065,-0.175
02:25:58.436:1,-0.03,-0.17
02:25:58.440:1,0.0,-0.2
02:25:58.444:1,0.01,-0.22
02:25:58.448:1,0.015,-0.22
02:25:58.452:1,0.0,-0.21
02:25:58.456:1,0.0,-0.195
02:25:58.460:1,0.0,-0.205
02:25:58.464:1,0.0,-0.185
02:25:58.468:1,0.01,-0.175
02:25:58.472:1,0.01,-0.175
02:25:58.476:1,0.02,-0.19
02:25:58.480:1,0.04,-0.17
02:25:58.484:1,0.03,-0.16
02:25:58.488:1,0.035,-0.16
02:25:58.492:1,0.06,-0.185
02:25:58.496:1,0.055,-0.195
02:25:58.500:1,0.06,-0.22
02:25:58.504:1,0.04,-0.22
02:25:58.508:1,0.03,-0.225
02:25:58.512:1,0.065,-0.235
02:25:58.516:1,0.035,-0.25
02:25:58.520:1,0.04,-0.23
02:25:58.524:1,0.06,-0.23
02:25:58.528:1,0.06,-0.24
02:25:58.532:1,0.075,-0.22
02:25:58.536:1,0.1,-0.2
02:25:58.540:1,0.095,-0.175
02:25:58.544:1,0.1,-0.13
02:25:58.548:1,0.085,-0.115
02:25:58.552:1,0.095,-0.13
02:25:58.556:1,0.09,-0.145
02:25:58.560:1,0.065,-0.15
02:25:58.564:1,0.055,-0.145
02:25:58.568:1,0.045,-0.155
02:25:58.572:1,0.03,-0.16
02:25:58.576:1,0.01,-0.19
02:25:58.580:1,0.03,-0.19
02:25:58.584:1,0.01,-0.18
02:25:58.588:1,0.005,-0.18
02:25:58.592:1,0.005,-0.19
02:25:58.596:1,-0.02,-0.195
02:25:58.600:1,-0.005,-0.155
02:25:58.604:1,0.01,-0.175
02:25:58.608:1,0.02,-0.16
02:25:58.612:1,0.02,-0.15
02:25:58.616:1,0.015,-0.16
02:25:58.620:1,0.005,-0.14
02:25:58.624:1,0.02,-0.125
02:25:58.628:1,0.02,-0.12
02:25:58.632:1,0.01,-0.095
02:25:58.636:1,0.03,-0.085
02:25:58.640:1,0.03,-0.06
02:25:58.644:1,0.04,-0.035
02:25:58.648:1,0.07,-0.005
02:25:58.652:1,0.075,-0.01
02:25:58.656:1,0.115,-0.03
02:25:58.660:1,0.12,-0.045
02:25:58.664:1,0.125,-0.035
02:25:58.668:1,0.1,-0.06
02:25:58.672:1,0.115,-0.08
02:25:58.676:1,0.1,-0.11
02:25:58.680:1,0.1,-0.09
02:25:58.684:1,0.13,-0.075
02:25:58.688:1,0.11,-0.085
02:25:58.692:1,0.13,-0.075
02:25:58.696:1,0.125,-0.07
02:25:58.700:1,0.155,-0.045
02:25:58.704:1,0.145,-0.02
02:25:58.708:1,0.155,-0.005
02:25:58.712:1,0.145,-0.005
02:25:58.716:1,0.13,-0.005
02:25:58.720:1,0.115,-0.035
02:25:58.724:1,0.12,-0.045
02:25:58.728:1,0.075,-0.05
02:25:58.732:1,0.075,-0.045
02:25:58.736:1,0.055,-0.07
02:25:58.740:1,0.07,-0.095
02:25:58.744:1,0.07,-0.095
02:25:58.748:1,0.045,-0.09
02:25:58.752:1,0.06,-0.105
02:25:58.756:1,0.06,-0.095
02:25:58.760:1,0.065,-0.08
02:25:58.764:1,0.065,-0.105
02:25:58.768:1,0.08,-0.09
02:25:58.772:1,0.065,-0.1
02:25:58.776:1,0.05,-0.09
02:25:58.780:1,0.075,-0.105
02:25:58.784:1,0.07,-0.1
02:25:58.788:1,0.08,-0.09
02:25:58.792:1,0.08,-0.085
02:25:58.796:1,0.075,-0.08
02:25:58.800:1,0.07,-0.07
02:25:58.804:1,0.065,-0.05
02:25:58.808:1,0.065,-0.07
02:25:58.812:1,0.085,-0.08
02:25:58.816:1,0.08,-0.07
02:25:58.820:1,0.09,-0.065
02:25:58.824:1,0.1,-0.09
02:25:58.828:1,0.11,-0.085
02:25:58.832:1,0.115,-0.08
02:25:58.836:1,0.115,-0.12
02:25:58.840:1,0.13,-0.15
02:25:58.844:1,0.14,-0.16
02:25:58.848:1,0.15,-0.1
02:25:58.852:1,0.16,0.04
02:25:58.856:1,0.195,0.29
02:25:58.860:1,0.215,0.56
02:25:58.864:1,0.26,0.76
02:25:58.868:1,0.335,0.705
02:25:58.872:1,0.39,0.485
02:25:58.876:1,0.37,0.055
02:25:58.880:1,0.28,-0.47
02:25:58.884:1,0.18,-0.83
02:25:58.888:1,0.01,-0.94
02:25:58.892:1,-0.16,-0.905
02:25:58.896:1,-0.275,-0.74
02:25:58.900:1,-0.295,-0.575
02:25:58.904:1,-0.27,-0.45
02:25:58.908:1,-0.245,-0.315
02:25:58.912:1,-0.18,-0.2
02:25:58.916:1,-0.11,-0.185
02:25:58.920:1,-0.03,-0.215
02:25:58.924:1,0.0,-0.21
02:25:58.928:1,0.01,-0.215
02:25:58.932:1,0.015,-0.22
02:25:58.936:1,0.01,-0.22
02:25:58.940:1,0.01,-0.245
02:25:58.944:1,0.01,-0.22
02:25:58.948:1,0.01,-0.22
02:25:58.952:1,-0.005,-0.245
02:25:58.956:1,0.01,-0.22
02:25:58.960:1,0.005,-0.225
02:25:58.964:1,0.015,-0.215
02:25:58.968:1,0.01,-0.19
02:25:58.972:1,0.02,-0.195
02:25:58.976:1,0.045,-0.195
02:25:58.980:1,0.015,-0.185
02:25:58.984:1,0.04,-0.175
02:25:58.988:1,0.045,-0.18
02:25:58.992:1,0.065,-0.18
02:25:58.996:1,0.04,-0.205
02:25:59.000:1,0.035,-0.225
02:25:59.004:1,0.06,-0.23
02:25:59.008:1,0.04,-0.225
