Time,ECG1,ECG2
01:27:50.144:1,0.175,-0.255
01:27:50.148:1,0.175,-0.165
01:27:50.152:1,0.18,0.0
01:27:50.156:1,0.215,0.235
01:27:50.160:1,0.26,0.495
01:27:50.164:1,0.315,0.695
01:27:50.168:1,0.42,0.745
01:27:50.172:1,0.525,0.66
01:27:50.176:1,0.6,0.32
01:27:50.180:1,0.545,-0.18
01:27:50.184:1,0.46,-0.555
01:27:50.188:1,0.275,-0.7
01:27:50.192:1,0.055,-0.7
01:27:50.196:1,-0.11,-0.63
01:27:50.200:1,-0.125,-0.48
01:27:50.204:1,-0.11,-0.335
01:27:50.208:1,-0.045,-0.2
01:27:50.212:1,0.07,-0.17
01:27:50.216:1,0.155,-0.16
01:27:50.220:1,0.2,-0.17
01:27:50.224:1,0.195,-0.2
01:27:50.228:1,0.205,-0.19
01:27:50.232:1,0.195,-0.21
01:27:50.236:1,0.17,-0.21
01:27:50.240:1,0.175,-0.215
01:27:50.244:1,0.175,-0.23
01:27:50.248:1,0.15,-0.235
01:27:50.252:1,0.16,-0.245
01:27:50.256:1,0.155,-0.26
01:27:50.260:1,0.16,-0.25
01:27:50.264:1,0.155,-0.25
01:27:50.268:1,0.135,-0.265
01:27:50.272:1,0.145,-0.275
01:27:50.276:1,0.155,-0.26
01:27:50.280:1,0.14,-0.27
01:27:50.284:1,0.125,-0.28
01:27:50.288:1,0.14,-0.28
01:27:50.292:1,0.145,-0.295
01:27:50.296:1,0.14,-0.285
01:27:50.300:1,0.13,-0.295
01:27:50.304:1,0.125,-0.29
01:27:50.308:1,0.115,-0.295
01:27:50.312:1,0.13,-0.305
01:27:50.316:1,0.15,-0.295
01:27:50.320:1,0.135,-0.305
01:27:50.324:1,0.13,-0.305
01:27:50.328:1,0.125,-0.315
01:27:50.332:1,0.125,-0.33
01:27:50.336:1,0.12,-0.335
01:27:50.340:1,0.125,-0.34
01:27:50.344:1,0.115,-0.325
01:27:50.348:1,0.115,-0.31
01:27:50.352:1,0.12,-0.305
01:27:50.356:1,0.13,-0.24
01:27:50.360:1,0.145,-0.205
01:27:50.364:1,0.155,-0.17
01:27:50.368:1,0.18,-0.14
01:27:50.372:1,0.14,-0.145
01:27:50.376:1,0.14,-0.13
01:27:50.380:1,0.145,-0.105
01:27:50.384:1,0.145,-0.085
01:27:50.388:1,0.17,-0.085
01:27:50.392:1,0.19,-0.095
01:27:50.396:1,0.215,-0.105
01:27:50.400:1,0.19,-0.115
01:27:50.404:1,0.22,-0.12
01:27:50.408:1,0.21,-0.125
01:27:50.412:1,0.195,-0.125
01:27:50.416:1,0.18,-0.1
01:27:50.420:1,0.2,-0.105
01:27:50.424:1,0.195,-0.07
01:27:50.428:1,0.185,-0.095
01:27:50.432:1,0.205,-0.095
01:27:50.436:1,0.19,-0.09
01:27:50.440:1,0.215,-0.09
01:27:50.444:1,0.205,-0.085
01:27:50.448:1,0.215,-0.1
01:27:50.452:1,0.205,-0.115
01:27:50.456:1,0.215,-0.125
01:27:50.460:1,0.225,-0.145
01:27:50.464:1,0.215,-0.155
01:27:50.468:1,0.21,-0.165
01:27:50.472:1,0.2,-0.175
01:27:50.476:1,0.195,-0.165
01:27:50.480:1,0.195,-0.19
01:27:50.484:1,0.185,-0.195
01:27:50.488:1,0.18,-0.2
01:27:50.492:1,0.17,-0.2
01:27:50.496:1,0.175,-0.2
01:27:50.500:1,0.175,-0.205
01:27:50.504:1,0.155,-0.19
01:27:50.508:1,0.175,-0.205
01:27:50.512:1,0.175,-0.205
01:27:50.516:1,0.17,-0.21
01:27:50.520:1,0.16,-0.175
01:27:50.524:1,0.175,-0.2
01:27:50.528:1,0.175,-0.21
01:27:50.532:1,0.16,-0.2
01:27:50.536:1,0.17,-0.205
01:27:50.540:1,0.175,-0.2
01:27:50.544:1,0.155,-0.205
01:27:50.548:1,0.15,-0.215
01:27:50.552:1,0.165,-0.22
01:27:50.556:1,0.17,-0.215
01:27:50.560:1,0.155,-0.23
01:27:50.564:1,0.17,-0.245
01:27:50.568:1,0.19,-0.235
01:27:50.572:1,0.175,-0.19
01:27:50.576:1,0.19,-0.17
01:27:50.580:1,0.195,-0.125
01:27:50.584:1,0.16,-0.12
01:27:50.588:1,0.135,-0.15
01:27:50.592:1,0.115,-0.18
01:27:50.596:1,0.09,-0.14
