Time,ECG1,ECG2
01:34:41.636:1,0.015,-0.1
01:34:41.640:1,0.03,-0.085
01:34:41.644:1,0.02,-0.045
01:34:41.648:1,0.025,-0.055
01:34:41.652:1,0.055,-0.05
01:34:41.656:1,0.03,-0.05
01:34:41.660:1,0.03,-0.08
01:34:41.664:1,0.03,-0.07
01:34:41.668:1,0.02,-0.03
01:34:41.672:1,0.03,-0.01
01:34:41.676:1,0.05,0.005
01:34:41.680:1,0.08,-0.01
01:34:41.684:1,0.09,0.0
01:34:41.688:1,0.075,-0.01
01:34:41.692:1,0.125,-0.01
01:34:41.696:1,0.13,-0.005
01:34:41.700:1,0.125,0.025
01:34:41.704:1,0.14,0.055
01:34:41.708:1,0.14,0.06
01:34:41.712:1,0.115,0.045
01:34:41.716:1,0.095,0.035
01:34:41.720:1,0.065,0.04
01:34:41.724:1,0.025,0.02
01:34:41.728:1,0.005,0.02
01:34:41.732:1,0.01,0.025
01:34:41.736:1,0.02,0.0
01:34:41.740:1,0.035,-0.01
01:34:41.744:1,0.03,-0.05
01:34:41.748:1,0.015,-0.03
01:34:41.752:1,0.025,-0.05
01:34:41.756:1,0.02,-0.055
01:34:41.760:1,0.03,-0.07
01:34:41.764:1,0.03,-0.07
01:34:41.768:1,0.02,-0.065
01:34:41.772:1,0.02,-0.07
01:34:41.776:1,0.01,-0.085
01:34:41.780:1,0.02,-0.08
01:34:41.784:1,0.01,-0.085
01:34:41.788:1,0.015,-0.075
01:34:41.792:1,0.01,-0.055
01:34:41.796:1,0.0,-0.065
01:34:41.800:1,0.015,-0.06
01:34:41.804:1,0.025,-0.05
01:34:41.808:1,0.015,-0.065
01:34:41.812:1,0.02,-0.085
01:34:41.816:1,0.015,-0.08
01:34:41.820:1,0.005,-0.035
01:34:41.824:1,0.0,0.09
01:34:41.828:1,0.03,0.3
01:34:41.832:1,0.055,0.58
01:34:41.836:1,0.085,0.85
01:34:41.840:1,0.15,0.88
01:34:41.844:1,0.235,0.75
01:34:41.848:1,0.28,0.355
01:34:41.852:1,0.27,-0.27
01:34:41.856:1,0.18,-0.62
01:34:41.860:1,0.025,-0.705
01:34:41.864:1,-0.145,-0.655
01:34:41.868:1,-0.255,-0.555
01:34:41.872:1,-0.285,-0.48
01:34:41.876:1,-0.29,-0.35
01:34:41.880:1,-0.255,-0.215
01:34:41.884:1,-0.18,-0.13
01:34:41.888:1,-0.075,-0.12
01:34:41.892:1,-0.025,-0.125
01:34:41.896:1,0.035,-0.11
01:34:41.900:1,0.05,-0.125
01:34:41.904:1,0.025,-0.14
01:34:41.908:1,0.04,-0.16
01:34:41.912:1,0.045,-0.16
01:34:41.916:1,0.03,-0.19
01:34:41.920:1,0.055,-0.195
01:34:41.924:1,0.085,-0.19
01:34:41.928:1,0.075,-0.135
01:34:41.932:1,0.09,-0.1
01:34:41.936:1,0.075,-0.115
01:34:41.940:1,0.075,-0.145
01:34:41.944:1,0.05,-0.15
01:34:41.948:1,0.035,-0.16
01:34:41.952:1,0.025,-0.145
01:34:41.956:1,0.0,-0.155
01:34:41.960:1,0.0,-0.18
01:34:41.964:1,-0.03,-0.205
01:34:41.968:1,-0.035,-0.2
01:34:41.972:1,-0.035,-0.175
01:34:41.976:1,-0.02,-0.185
01:34:41.980:1,-0.03,-0.18
01:34:41.984:1,-0.02,-0.185
01:34:41.988:1,-0.015,-0.185
01:34:41.992:1,-0.015,-0.22
01:34:41.996:1,-0.025,-0.17
01:34:42.000:1,-0.005,-0.18
01:34:42.004:1,-0.025,-0.165
01:34:42.008:1,-0.01,-0.17
01:34:42.012:1,-0.015,-0.165
01:34:42.016:1,-0.01,-0.15
01:34:42.020:1,-0.01,-0.155
01:34:42.024:1,0.01,-0.135
01:34:42.028:1,0.0,-0.125
01:34:42.032:1,0.0,-0.125
01:34:42.036:1,0.0,-0.12
01:34:42.040:1,0.01,-0.115
01:34:42.044:1,0.01,-0.1
01:34:42.048:1,0.01,-0.08
01:34:42.052:1,0.005,-0.065
01:34:42.056:1,0.03,-0.065
01:34:42.060:1,0.015,-0.07
01:34:42.064:1,0.035,-0.055
01:34:42.068:1,0.045,-0.04
01:34:42.072:1,0.055,-0.005
01:34:42.076:1,0.065,0.04
01:34:42.080:1,0.07,0.07
01:34:42.084:1,0.095,0.065
01:34:42.088:1,0.125,0.08
01:34:42.092:1,0.13,0.07
01:34:42.096:1,0.15,0.065
01:34:42.100:1,0.13,0.09
01:34:42.104:1,0.135,0.115
01:34:42.108:1,0.155,0.1
01:34:42.112:1,0.155,0.095
01:34:42.116:1,0.145,0.085
01:34:42.120:1,0.125,0.075
01:34:42.124:1,0.1,0.04
01:34:42.128:1,0.105,0.03
01:34:42.132:1,0.085,0.01
01:34:42.136:1,0.07,0.005
01:34:42.140:1,0.07,-0.04
01:34:42.144:1,0.05,-0.065
01:34:42.148:1,0.035,-0.065
01:34:42.152:1,0.035,-0.09
01:34:42.156:1,0.025,-0.115
01:34:42.160:1,0.025,-0.12
01:34:42.164:1,0.02,-0.125
01:34:42.168:1,0.03,-0.14
01:34:42.172:1,0.02,-0.125
01:34:42.176:1,0.01,-0.13
01:34:42.180:1,0.02,-0.15
01:34:42.184:1,0.035,-0.15
01:34:42.188:1,0.035,-0.16
01:34:42.192:1,0.03,-0.17
01:34:42.196:1,0.03,-0.16
01:34:42.200:1,0.03,-0.165
01:34:42.204:1,0.015,-0.18
01:34:42.208:1,0.02,-0.18
01:34:42.212:1,0.04,-0.175
01:34:42.216:1,0.03,-0.17
01:34:42.220:1,0.03,-0.19
01:34:42.224:1,0.04,-0.195
01:34:42.228:1,0.025,-0.19
01:34:42.232:1,0.035,-0.185
01:34:42.236:1,0.035,-0.175
01:34:42.240:1,0.05,-0.155
01:34:42.244:1,0.075,-0.17
01:34:42.248:1,0.07,-0.185
01:34:42.252:1,0.08,-0.175
01:34:42.256:1,0.1,-0.125
01:34:42.260:1,0.105,-0.08
01:34:42.264:1,0.13,-0.05
01:34:42.268:1,0.13,-0.05
01:34:42.272:1,0.125,-0.035
01:34:42.276:1,0.14,-0.02
01:34:42.280:1,0.115,-0.02
01:34:42.284:1,0.11,-0.05
01:34:42.288:1,0.11,-0.035
01:34:42.292:1,0.105,-0.07
01:34:42.296:1,0.085,-0.06
01:34:42.300:1,0.09,-0.075
01:34:42.304:1,0.085,-0.08
01:34:42.308:1,0.085,-0.065
01:34:42.312:1,0.08,-0.09
01:34:42.316:1,0.09,-0.105
01:34:42.320:1,0.07,-0.08
01:34:42.324:1,0.09,0.04
01:34:42.328:1,0.12,0.26
01:34:42.332:1,0.17,0.555
01:34:42.336:1,0.195,0.83
01:34:42.340:1,0.29,0.95
01:34:42.344:1,0.4,0.94
01:34:42.348:1,0.485,0.81
01:34:42.352:1,0.495,0.45
01:34:42.356:1,0.415,-0.125
01:34:42.360:1,0.325,-0.61
01:34:42.364:1,0.135,-0.805
01:34:42.368:1,-0.07,-0.78
01:34:42.372:1,-0.215,-0.69
01:34:42.376:1,-0.27,-0.58
01:34:42.380:1,-0.27,-0.445
01:34:42.384:1,-0.24,-0.345
01:34:42.388:1,-0.155,-0.27
01:34:42.392:1,-0.065,-0.24
01:34:42.396:1,0.0,-0.27
01:34:42.400:1,0.05,-0.27
01:34:42.404:1,0.07,-0.235
01:34:42.408:1,0.06,-0.2
01:34:42.412:1,0.08,-0.18
01:34:42.416:1,0.085,-0.16
01:34:42.420:1,0.065,-0.16
01:34:42.424:1,0.07,-0.155
01:34:42.428:1,0.07,-0.145
01:34:42.432:1,0.05,-0.12
01:34:42.436:1,0.045,-0.125
01:34:42.440:1,0.045,-0.135
01:34:42.444:1,0.065,-0.14
01:34:42.448:1,0.06,-0.14
01:34:42.452:1,0.055,-0.16
01:34:42.456:1,0.045,-0.185
01:34:42.460:1,0.05,-0.195
01:34:42.464:1,0.04,-0.2
01:34:42.468:1,0.06,-0.2
01:34:42.472:1,0.025,-0.195
01:34:42.476:1,0.055,-0.21
01:34:42.480:1,0.04,-0.235
01:34:42.484:1,0.035,-0.235
01:34:42.488:1,0.015,-0.245
01:34:42.492:1,0.025,-0.245
01:34:42.496:1,0.035,-0.235
01:34:42.500:1,0.05,-0.255
01:34:42.504:1,0.035,-0.24
01:34:42.508:1,0.04,-0.275
01:34:42.512:1,0.04,-0.24
01:34:42.516:1,0.03,-0.255
01:34:42.520:1,0.05,-0.26
01:34:42.524:1,0.055,-0.265
01:34:42.528:1,0.075,-0.27
01:34:42.532:1,0.065,-0.26
01:34:42.536:1,0.075,-0.255
01:34:42.540:1,0.085,-0.27
01:34:42.544:1,0.07,-0.26
01:34:42.548:1,0.095,-0.23
01:34:42.552:1,0.085,-0.16
01:34:42.556:1,0.085,-0.145
01:34:42.560:1,0.115,-0.125
01:34:42.564:1,0.09,-0.125
01:34:42.568:1,0.085,-0.105
01:34:42.572:1,0.07,-0.085
01:34:42.576:1,0.065,-0.05
01:34:42.580:1,0.07,-0.035
01:34:42.584:1,0.055,-0.01
01:34:42.588:1,0.06,0.005
01:34:42.592:1,0.07,0.005
01:34:42.596:1,0.055,0.03
01:34:42.600:1,0.06,0.03
01:34:42.604:1,0.07,0.03
01:34:42.608:1,0.07,0.045
01:34:42.612:1,0.07,0.03
01:34:42.616:1,0.06,0.03
01:34:42.620:1,0.09,0.015
01:34:42.624:1,0.075,0.005
01:34:42.628:1,0.08,0.0
01:34:42.632:1,0.09,0.0
01:34:42.636:1,0.085,-0.025
01:34:42.640:1,0.095,-0.045
01:34:42.644:1,0.085,-0.08
01:34:42.648:1,0.07,-0.08
01:34:42.652:1,0.085,-0.095
01:34:42.656:1,0.06,-0.12
01:34:42.660:1,0.07,-0.14
01:34:42.664:1,0.055,-0.145
01:34:42.668:1,0.08,-0.16
01:34:42.672:1,0.07,-0.15
01:34:42.676:1,0.08,-0.15
01:34:42.680:1,0.055,-0.165
01:34:42.684:1,0.07,-0.175
01:34:42.688:1,0.085,-0.155
01:34:42.692:1,0.1,-0.17
01:34:42.696:1,0.065,-0.18
01:34:42.700:1,0.09,-0.2
01:34:42.704:1,0.085,-0.185
01:34:42.708:1,0.1,-0.125
01:34:42.712:1,0.11,-0.055
01:34:42.716:1,0.125,-0.055
01:34:42.720:1,0.12,-0.03
01:34:42.724:1,0.1,-0.025
01:34:42.728:1,0.11,-0.02
01:34:42.732:1,0.1,-0.02
01:34:42.736:1,0.095,-0.015
01:34:42.740:1,0.09,-0.005
01:34:42.744:1,0.07,0.0
01:34:42.748:1,0.055,-0.005
01:34:42.752:1,0.065,-0.035
01:34:42.756:1,0.07,-0.055
01:34:42.760:1,0.075,-0.05
01:34:42.764:1,0.06,-0.075
01:34:42.768:1,0.09,-0.075
01:34:42.772:1,0.085,-0.08
01:34:42.776:1,0.08,-0.095
01:34:42.780:1,0.08,-0.115
01:34:42.784:1,0.07,-0.125
01:34:42.788:1,0.07,-0.13
01:34:42.792:1,0.05,-0.135
01:34:42.796:1,0.055,-0.16
01:34:42.800:1,0.035,-0.155
01:34:42.804:1,0.025,-0.15
01:34:42.808:1,0.04,-0.155
01:34:42.812:1,0.04,-0.155
01:34:42.816:1,0.055,-0.155
01:34:42.820:1,0.04,-0.175
01:34:42.824:1,0.055,-0.2
01:34:42.828:1,0.035,-0.2
01:34:42.832:1,0.045,-0.195
01:34:42.836:1,0.05,-0.205
01:34:42.840:1,0.04,-0.215
01:34:42.844:1,0.035,-0.22
01:34:42.848:1,0.06,-0.23
01:34:42.852:1,0.05,-0.24
01:34:42.856:1,0.065,-0.235
01:34:42.860:1,0.065,-0.255
01:34:42.864:1,0.065,-0.28
01:34:42.868:1,0.06,-0.26
01:34:42.872:1,0.075,-0.235
01:34:42.876:1,0.07,-0.19
01:34:42.880:1,0.07,-0.165
01:34:42.884:1,0.06,-0.13
01:34:42.888:1,0.05,-0.105
01:34:42.892:1,0.045,-0.1
01:34:42.896:1,0.04,-0.1
01:34:42.900:1,0.035,-0.095
01:34:42.904:1,0.035,-0.105
01:34:42.908:1,0.05,-0.095
01:34:42.912:1,0.04,-0.105
01:34:42.916:1,0.03,-0.14
01:34:42.920:1,0.035,-0.13
01:34:42.924:1,0.02,-0.135
01:34:42.928:1,0.035,-0.145
01:34:42.932:1,0.06,-0.14
01:34:42.936:1,0.05,-0.15
01:34:42.940:1,0.055,-0.165
01:34:42.944:1,0.05,-0.175
01:34:42.948:1,0.045,-0.17
01:34:42.952:1,0.05,-0.16
01:34:42.956:1,0.04,-0.165
01:34:42.960:1,0.05,-0.19
01:34:42.964:1,0.04,-0.19
01:34:42.968:1,0.06,-0.185
01:34:42.972:1,0.035,-0.205
01:34:42.976:1,0.05,-0.2
01:34:42.980:1,0.025,-0.2
01:34:42.984:1,0.045,-0.165
01:34:42.988:1,0.075,-0.01
01:34:42.992:1,0.08,0.22
01:34:42.996:1,0.12,0.48
01:34:43.000:1,0.17,0.755
01:34:43.004:1,0.24,0.895
01:34:43.008:1,0.345,0.885
01:34:43.012:1,0.415,0.735
01:34:43.016:1,0.42,0.295
01:34:43.020:1,0.33,-0.34
01:34:43.024:1,0.175,-0.755
01:34:43.028:1,-0.04,-0.94
01:34:43.032:1,-0.215,-0.885
01:34:43.036:1,-0.35,-0.705
01:34:43.040:1,-0.335,-0.495
01:34:43.044:1,-0.26,-0.32
01:34:43.048:1,-0.195,-0.17
01:34:43.052:1,-0.105,-0.09
01:34:43.056:1,0.0,-0.095
01:34:43.060:1,0.045,-0.105
01:34:43.064:1,0.055,-0.11
01:34:43.068:1,0.05,-0.115
01:34:43.072:1,0.055,-0.115
01:34:43.076:1,0.04,-0.13
01:34:43.080:1,0.05,-0.145
01:34:43.084:1,0.05,-0.16
01:34:43.088:1,0.05,-0.16
01:34:43.092:1,0.045,-0.175
01:34:43.096:1,0.055,-0.18
01:34:43.100:1,0.025,-0.2
01:34:43.104:1,0.035,-0.205
01:34:43.108:1,0.04,-0.225
01:34:43.112:1,0.03,-0.2
01:34:43.116:1,0.015,-0.195
01:34:43.120:1,0.025,-0.225
01:34:43.124:1,0.03,-0.23
01:34:43.128:1,0.03,-0.225
01:34:43.132:1,0.035,-0.225
01:34:43.136:1,0.05,-0.215
01:34:43.140:1,0.045,-0.23
01:34:43.144:1,0.035,-0.24
01:34:43.148:1,0.04,-0.24
01:34:43.152:1,0.06,-0.235
01:34:43.156:1,0.04,-0.235
01:34:43.160:1,0.06,-0.255
01:34:43.164:1,0.03,-0.24
01:34:43.168:1,0.04,-0.23
01:34:43.172:1,0.045,-0.25
01:34:43.176:1,0.05,-0.265
01:34:43.180:1,0.035,-0.265
01:34:43.184:1,0.06,-0.25
