Time,ECG1,ECG2
00:02:14.940:1,0.095,-0.185
00:02:14.944:1,0.085,-0.195
00:02:14.948:1,0.095,-0.185
00:02:14.952:1,0.085,-0.18
00:02:14.956:1,0.09,-0.175
00:02:14.960:1,0.12,-0.165
00:02:14.964:1,0.125,-0.16
00:02:14.968:1,0.115,-0.155
00:02:14.972:1,0.12,-0.14
00:02:14.976:1,0.14,-0.135
00:02:14.980:1,0.15,-0.1
00:02:14.984:1,0.16,-0.1
00:02:14.988:1,0.165,-0.09
00:02:14.992:1,0.185,-0.115
00:02:14.996:1,0.215,-0.12
00:02:15.000:1,0.21,-0.16
00:02:15.004:1,0.22,-0.17
00:02:15.008:1,0.21,-0.175
00:02:15.012:1,0.2,-0.205
00:02:15.016:1,0.205,-0.195
00:02:15.020:1,0.205,-0.16
00:02:15.024:1,0.21,-0.17
00:02:15.028:1,0.21,-0.14
00:02:15.032:1,0.21,-0.115
00:02:15.036:1,0.195,-0.065
00:02:15.040:1,0.2,-0.055
00:02:15.044:1,0.22,-0.06
00:02:15.048:1,0.22,-0.05
00:02:15.052:1,0.195,-0.06
00:02:15.056:1,0.18,-0.07
00:02:15.060:1,0.165,-0.07
00:02:15.064:1,0.175,-0.08
00:02:15.068:1,0.145,-0.085
00:02:15.072:1,0.135,-0.105
00:02:15.076:1,0.12,-0.115
00:02:15.080:1,0.105,-0.135
00:02:15.084:1,0.12,-0.135
00:02:15.088:1,0.115,-0.135
00:02:15.092:1,0.12,-0.155
00:02:15.096:1,0.125,-0.17
00:02:15.100:1,0.11,-0.165
00:02:15.104:1,0.1,-0.175
00:02:15.108:1,0.105,-0.175
00:02:15.112:1,0.115,-0.185
00:02:15.116:1,0.1,-0.2
00:02:15.120:1,0.105,-0.205
00:02:15.124:1,0.1,-0.205
00:02:15.128:1,0.1,-0.215
00:02:15.132:1,0.105,-0.2
00:02:15.136:1,0.1,-0.22
00:02:15.140:1,0.105,-0.215
00:02:15.144:1,0.11,-0.185
00:02:15.148:1,0.11,-0.17
00:02:15.152:1,0.12,-0.195
00:02:15.156:1,0.125,-0.215
00:02:15.160:1,0.12,-0.225
00:02:15.164:1,0.14,-0.24
00:02:15.168:1,0.145,-0.245
00:02:15.172:1,0.15,-0.255
00:02:15.176:1,0.165,-0.27
00:02:15.180:1,0.17,-0.25
00:02:15.184:1,0.16,-0.27
00:02:15.188:1,0.16,-0.27
00:02:15.192:1,0.18,-0.28
00:02:15.196:1,0.185,-0.24
00:02:15.200:1,0.16,-0.19
00:02:15.204:1,0.15,-0.155
00:02:15.208:1,0.17,-0.13
00:02:15.212:1,0.17,-0.125
00:02:15.216:1,0.155,-0.16
00:02:15.220:1,0.16,-0.185
00:02:15.224:1,0.145,-0.2
00:02:15.228:1,0.145,-0.18
00:02:15.232:1,0.135,-0.18
00:02:15.236:1,0.155,-0.2
00:02:15.240:1,0.14,-0.23
00:02:15.244:1,0.135,-0.235
00:02:15.248:1,0.115,-0.22
00:02:15.252:1,0.105,-0.245
00:02:15.256:1,0.125,-0.25
00:02:15.260:1,0.115,-0.26
00:02:15.264:1,0.125,-0.255
00:02:15.268:1,0.125,-0.265
00:02:15.272:1,0.12,-0.26
00:02:15.276:1,0.125,-0.255
00:02:15.280:1,0.105,-0.275
00:02:15.284:1,0.1,-0.26
00:02:15.288:1,0.12,-0.27
00:02:15.292:1,0.115,-0.26
00:02:15.296:1,0.105,-0.255
00:02:15.300:1,0.1,-0.24
00:02:15.304:1,0.125,-0.265
00:02:15.308:1,0.105,-0.24
00:02:15.312:1,0.115,-0.24
00:02:15.316:1,0.12,-0.24
00:02:15.320:1,0.115,-0.23
00:02:15.324:1,0.13,-0.215
00:02:15.328:1,0.15,-0.23
00:02:15.332:1,0.145,-0.205
00:02:15.336:1,0.14,-0.225
00:02:15.340:1,0.16,-0.25
00:02:15.344:1,0.19,-0.27
00:02:15.348:1,0.19,-0.28
00:02:15.352:1,0.165,-0.295
00:02:15.356:1,0.165,-0.3
00:02:15.360:1,0.19,-0.31
00:02:15.364:1,0.175,-0.295
00:02:15.368:1,0.19,-0.27
00:02:15.372:1,0.185,-0.25
00:02:15.376:1,0.17,-0.205
00:02:15.380:1,0.17,-0.185
00:02:15.384:1,0.175,-0.165
00:02:15.388:1,0.19,-0.18
00:02:15.392:1,0.16,-0.18
00:02:15.396:1,0.145,-0.185
00:02:15.400:1,0.15,-0.2
00:02:15.404:1,0.135,-0.185
00:02:15.408:1,0.12,-0.21
00:02:15.412:1,0.105,-0.21
00:02:15.416:1,0.105,-0.195
00:02:15.420:1,0.11,-0.21
00:02:15.424:1,0.12,-0.23
00:02:15.428:1,0.115,-0.23
00:02:15.432:1,0.105,-0.235
00:02:15.436:1,0.1,-0.185
00:02:15.440:1,0.13,0.0
00:02:15.444:1,0.155,0.295
00:02:15.448:1,0.19,0.61
00:02:15.452:1,0.23,0.875
00:02:15.456:1,0.33,0.965
00:02:15.460:1,0.415,0.865
00:02:15.464:1,0.48,0.515
00:02:15.468:1,0.455,-0.045
00:02:15.472:1,0.355,-0.625
00:02:15.476:1,0.21,-0.945
00:02:15.480:1,-0.015,-1.045
00:02:15.484:1,-0.21,-0.935
00:02:15.488:1,-0.31,-0.72
00:02:15.492:1,-0.31,-0.56
00:02:15.496:1,-0.255,-0.43
00:02:15.500:1,-0.155,-0.335
00:02:15.504:1,-0.035,-0.27
00:02:15.508:1,0.04,-0.275
00:02:15.512:1,0.135,-0.28
00:02:15.516:1,0.195,-0.305
00:02:15.520:1,0.2,-0.295
00:02:15.524:1,0.195,-0.305
00:02:15.528:1,0.19,-0.32
00:02:15.532:1,0.19,-0.335
00:02:15.536:1,0.205,-0.32
00:02:15.540:1,0.2,-0.27
00:02:15.544:1,0.185,-0.255
00:02:15.548:1,0.195,-0.215
00:02:15.552:1,0.185,-0.205
00:02:15.556:1,0.2,-0.175
00:02:15.560:1,0.215,-0.185
00:02:15.564:1,0.205,-0.185
00:02:15.568:1,0.17,-0.22
00:02:15.572:1,0.17,-0.225
00:02:15.576:1,0.165,-0.24
00:02:15.580:1,0.125,-0.245
00:02:15.584:1,0.135,-0.265
00:02:15.588:1,0.115,-0.28
00:02:15.592:1,0.105,-0.3
00:02:15.596:1,0.105,-0.32
00:02:15.600:1,0.095,-0.3
00:02:15.604:1,0.12,-0.315
00:02:15.608:1,0.085,-0.285
00:02:15.612:1,0.105,-0.31
00:02:15.616:1,0.115,-0.3
00:02:15.620:1,0.1,-0.295
00:02:15.624:1,0.1,-0.285
00:02:15.628:1,0.125,-0.275
00:02:15.632:1,0.12,-0.26
00:02:15.636:1,0.115,-0.255
00:02:15.640:1,0.135,-0.26
00:02:15.644:1,0.135,-0.235
00:02:15.648:1,0.145,-0.22
00:02:15.652:1,0.15,-0.195
00:02:15.656:1,0.18,-0.195
00:02:15.660:1,0.17,-0.16
00:02:15.664:1,0.19,-0.155
00:02:15.668:1,0.2,-0.16
00:02:15.672:1,0.235,-0.185
00:02:15.676:1,0.235,-0.195
00:02:15.680:1,0.24,-0.205
