Time,ECG1,ECG2
00:32:45.652:1,0.695,-0.87
00:32:45.656:1,0.72,-0.82
00:32:45.660:1,0.695,-0.75
00:32:45.664:1,0.705,-0.83
00:32:45.668:1,0.72,-0.865
00:32:45.672:1,0.695,-0.825
00:32:45.676:1,0.63,-0.76
00:32:45.680:1,0.565,-0.65
00:32:45.684:1,0.515,-0.67
00:32:45.688:1,0.52,-0.75
00:32:45.692:1,0.49,-0.8
00:32:45.696:1,0.425,-0.865
00:32:45.700:1,0.425,-0.94
00:32:45.704:1,0.375,-0.94
00:32:45.708:1,0.345,-0.895
00:32:45.712:1,0.29,-0.9
00:32:45.716:1,0.245,-0.93
00:32:45.720:1,0.215,-0.96
00:32:45.724:1,0.18,-1.01
00:32:45.728:1,0.175,-1.03
00:32:45.732:1,0.145,-1.02
00:32:45.736:1,0.15,-1.015
00:32:45.740:1,0.165,-0.98
00:32:45.744:1,0.155,-0.925
00:32:45.748:1,0.17,-0.875
00:32:45.752:1,0.165,-0.905
00:32:45.756:1,0.145,-0.945
00:32:45.760:1,0.155,-1.0
00:32:45.764:1,0.12,-1.02
00:32:45.768:1,0.11,-1.02
00:32:45.772:1,0.11,-1.0
00:32:45.776:1,0.115,-0.95
00:32:45.780:1,0.13,-0.835
00:32:45.784:1,0.135,-0.775
00:32:45.788:1,0.14,-0.815
00:32:45.792:1,0.14,-0.94
00:32:45.796:1,0.11,-0.99
00:32:45.800:1,0.1,-0.95
00:32:45.804:1,0.105,-0.985
00:32:45.808:1,0.12,-1.025
00:32:45.812:1,0.075,-1.06
00:32:45.816:1,0.07,-0.99
00:32:45.820:1,0.085,-0.89
00:32:45.824:1,0.155,-0.845
00:32:45.828:1,0.1,-0.79
00:32:45.832:1,-0.31,-0.79
00:32:45.836:1,-0.935,-0.7
00:32:45.840:1,-1.62,-0.315
00:32:45.844:1,-2.22,0.26
00:32:45.848:1,-2.575,0.89
00:32:45.852:1,-2.745,0.89
00:32:45.856:1,-2.745,-0.105
00:32:45.860:1,-2.64,-1.08
00:32:45.864:1,-2.445,-1.52
00:32:45.868:1,-1.9,-1.39
00:32:45.872:1,-1.245,-1.72
00:32:45.876:1,-0.73,-1.825
00:32:45.880:1,-0.305,-1.79
00:32:45.884:1,0.03,-1.605
00:32:45.888:1,0.285,-1.26
00:32:45.892:1,0.375,-0.96
00:32:45.896:1,0.385,-0.68
00:32:45.900:1,0.43,-0.56
00:32:45.904:1,0.48,-0.62
00:32:45.908:1,0.51,-0.69
00:32:45.912:1,0.54,-0.67
00:32:45.916:1,0.56,-0.595
00:32:45.920:1,0.585,-0.5
00:32:45.924:1,0.6,-0.47
00:32:45.928:1,0.645,-0.42
00:32:45.932:1,0.655,-0.4
00:32:45.936:1,0.7,-0.435
00:32:45.940:1,0.675,-0.515
00:32:45.944:1,0.66,-0.505
00:32:45.948:1,0.67,-0.49
00:32:45.952:1,0.685,-0.515
00:32:45.956:1,0.66,-0.49
00:32:45.960:1,0.66,-0.43
00:32:45.964:1,0.63,-0.465
