Time,ECG1,ECG2
01:16:09.108:1,0.18,-0.41
01:16:09.112:1,0.17,-0.44
01:16:09.116:1,0.18,-0.45
01:16:09.120:1,0.175,-0.47
01:16:09.124:1,0.125,-0.48
01:16:09.128:1,0.125,-0.47
01:16:09.132:1,0.105,-0.46
01:16:09.136:1,0.115,-0.465
01:16:09.140:1,0.115,-0.44
01:16:09.144:1,0.12,-0.43
01:16:09.148:1,0.115,-0.435
01:16:09.152:1,0.13,-0.425
01:16:09.156:1,0.14,-0.435
01:16:09.160:1,0.135,-0.4
01:16:09.164:1,0.145,-0.41
01:16:09.168:1,0.14,-0.41
01:16:09.172:1,0.155,-0.4
01:16:09.176:1,0.135,-0.39
01:16:09.180:1,0.15,-0.385
01:16:09.184:1,0.165,-0.38
01:16:09.188:1,0.145,-0.36
01:16:09.192:1,0.135,-0.35
01:16:09.196:1,0.14,-0.355
01:16:09.200:1,0.145,-0.325
01:16:09.204:1,0.145,-0.34
01:16:09.208:1,0.165,-0.335
01:16:09.212:1,0.155,-0.355
01:16:09.216:1,0.145,-0.365
01:16:09.220:1,0.155,-0.375
01:16:09.224:1,0.155,-0.39
01:16:09.228:1,0.135,-0.415
01:16:09.232:1,0.145,-0.42
01:16:09.236:1,0.15,-0.435
01:16:09.240:1,0.13,-0.425
01:16:09.244:1,0.135,-0.46
01:16:09.248:1,0.145,-0.46
01:16:09.252:1,0.125,-0.46
01:16:09.256:1,0.12,-0.435
01:16:09.260:1,0.105,-0.46
01:16:09.264:1,0.11,-0.455
01:16:09.268:1,0.11,-0.47
01:16:09.272:1,0.105,-0.46
01:16:09.276:1,0.14,-0.47
01:16:09.280:1,0.14,-0.44
01:16:09.284:1,0.125,-0.395
01:16:09.288:1,0.14,-0.275
01:16:09.292:1,0.13,-0.07
01:16:09.296:1,0.11,0.17
01:16:09.300:1,0.09,0.265
01:16:09.304:1,0.145,0.29
01:16:09.308:1,0.21,0.215
01:16:09.312:1,0.275,-0.025
01:16:09.316:1,0.34,-0.27
01:16:09.320:1,0.365,-0.445
01:16:09.324:1,0.365,-0.48
01:16:09.328:1,0.4,-0.39
01:16:09.332:1,0.43,-0.425
01:16:09.336:1,0.495,-0.515
01:16:09.340:1,0.535,-0.6
01:16:09.344:1,0.565,-0.65
01:16:09.348:1,0.59,-0.685
01:16:09.352:1,0.595,-0.675
01:16:09.356:1,0.59,-0.71
01:16:09.360:1,0.6,-0.735
01:16:09.364:1,0.6,-0.755
01:16:09.368:1,0.57,-0.75
01:16:09.372:1,0.51,-0.745
01:16:09.376:1,0.45,-0.69
01:16:09.380:1,0.315,-0.61
01:16:09.384:1,0.155,-0.545
01:16:09.388:1,0.01,-0.515
01:16:09.392:1,-0.05,-0.525
01:16:09.396:1,-0.04,-0.52
01:16:09.400:1,-0.03,-0.53
01:16:09.404:1,-0.055,-0.545
01:16:09.408:1,-0.045,-0.56
01:16:09.412:1,-0.05,-0.57
01:16:09.416:1,-0.07,-0.565
01:16:09.420:1,-0.075,-0.55
01:16:09.424:1,-0.07,-0.5
01:16:09.428:1,-0.07,-0.45
01:16:09.432:1,-0.045,-0.435
01:16:09.436:1,-0.06,-0.44
01:16:09.440:1,-0.065,-0.425
01:16:09.444:1,-0.075,-0.415
01:16:09.448:1,-0.1,-0.395
01:16:09.452:1,-0.07,-0.38
01:16:09.456:1,-0.08,-0.37
01:16:09.460:1,-0.1,-0.365
01:16:09.464:1,-0.085,-0.355
01:16:09.468:1,-0.09,-0.345
01:16:09.472:1,-0.1,-0.33
01:16:09.476:1,-0.095,-0.335
01:16:09.480:1,-0.09,-0.35
01:16:09.484:1,-0.09,-0.34
01:16:09.488:1,-0.08,-0.34
01:16:09.492:1,-0.095,-0.34
01:16:09.496:1,-0.11,-0.34
01:16:09.500:1,-0.105,-0.34
01:16:09.504:1,-0.12,-0.355
01:16:09.508:1,-0.11,-0.35
01:16:09.512:1,-0.13,-0.335
01:16:09.516:1,-0.12,-0.35
01:16:09.520:1,-0.12,-0.34
01:16:09.524:1,-0.12,-0.335
01:16:09.528:1,-0.135,-0.315
01:16:09.532:1,-0.14,-0.3
01:16:09.536:1,-0.14,-0.29
01:16:09.540:1,-0.155,-0.295
01:16:09.544:1,-0.15,-0.265
01:16:09.548:1,-0.145,-0.27
01:16:09.552:1,-0.14,-0.26
01:16:09.556:1,-0.14,-0.275
01:16:09.560:1,-0.145,-0.29
01:16:09.564:1,-0.13,-0.245
