Time,ECG1,ECG2
02:13:15.420:1,0.15,-0.18
02:13:15.424:1,0.14,-0.16
02:13:15.428:1,0.155,-0.16
02:13:15.432:1,0.17,-0.18
02:13:15.436:1,0.18,-0.18
02:13:15.440:1,0.195,-0.185
02:13:15.444:1,0.195,-0.195
02:13:15.448:1,0.195,-0.215
02:13:15.452:1,0.175,-0.23
02:13:15.456:1,0.185,-0.255
02:13:15.460:1,0.18,-0.265
02:13:15.464:1,0.17,-0.285
02:13:15.468:1,0.15,-0.265
02:13:15.472:1,0.15,-0.285
02:13:15.476:1,0.145,-0.275
02:13:15.480:1,0.15,-0.255
02:13:15.484:1,0.155,-0.28
02:13:15.488:1,0.16,-0.275
02:13:15.492:1,0.15,-0.29
02:13:15.496:1,0.15,-0.265
02:13:15.500:1,0.15,-0.27
02:13:15.504:1,0.155,-0.27
02:13:15.508:1,0.155,-0.275
02:13:15.512:1,0.155,-0.265
02:13:15.516:1,0.15,-0.25
02:13:15.520:1,0.145,-0.265
02:13:15.524:1,0.15,-0.26
02:13:15.528:1,0.155,-0.2
02:13:15.532:1,0.185,-0.06
02:13:15.536:1,0.185,0.16
02:13:15.540:1,0.21,0.4
02:13:15.544:1,0.255,0.605
02:13:15.548:1,0.315,0.635
02:13:15.552:1,0.41,0.485
02:13:15.556:1,0.44,0.145
02:13:15.560:1,0.425,-0.345
02:13:15.564:1,0.34,-0.835
02:13:15.568:1,0.245,-1.1
02:13:15.572:1,0.1,-1.205
02:13:15.576:1,-0.055,-1.1
02:13:15.580:1,-0.135,-0.915
02:13:15.584:1,-0.175,-0.765
02:13:15.588:1,-0.12,-0.65
02:13:15.592:1,-0.11,-0.52
02:13:15.596:1,-0.05,-0.42
02:13:15.600:1,0.015,-0.33
02:13:15.604:1,0.085,-0.31
02:13:15.608:1,0.135,-0.305
02:13:15.612:1,0.155,-0.3
02:13:15.616:1,0.17,-0.275
02:13:15.620:1,0.145,-0.275
02:13:15.624:1,0.145,-0.285
02:13:15.628:1,0.17,-0.27
02:13:15.632:1,0.18,-0.255
02:13:15.636:1,0.18,-0.27
02:13:15.640:1,0.175,-0.275
02:13:15.644:1,0.165,-0.285
02:13:15.648:1,0.16,-0.265
02:13:15.652:1,0.15,-0.29
02:13:15.656:1,0.16,-0.265
02:13:15.660:1,0.165,-0.255
02:13:15.664:1,0.165,-0.25
02:13:15.668:1,0.165,-0.27
02:13:15.672:1,0.155,-0.255
02:13:15.676:1,0.155,-0.25
02:13:15.680:1,0.155,-0.255
02:13:15.684:1,0.155,-0.255
02:13:15.688:1,0.165,-0.245
02:13:15.692:1,0.15,-0.25
02:13:15.696:1,0.17,-0.225
02:13:15.700:1,0.17,-0.23
02:13:15.704:1,0.16,-0.245
02:13:15.708:1,0.17,-0.24
02:13:15.712:1,0.155,-0.225
02:13:15.716:1,0.155,-0.215
02:13:15.720:1,0.16,-0.205
02:13:15.724:1,0.18,-0.2
02:13:15.728:1,0.165,-0.185
02:13:15.732:1,0.15,-0.175
02:13:15.736:1,0.175,-0.17
02:13:15.740:1,0.185,-0.16
02:13:15.744:1,0.18,-0.14
02:13:15.748:1,0.175,-0.155
02:13:15.752:1,0.17,-0.14
02:13:15.756:1,0.165,-0.13
02:13:15.760:1,0.17,-0.125
02:13:15.764:1,0.175,-0.12
02:13:15.768:1,0.185,-0.12
02:13:15.772:1,0.175,-0.125
02:13:15.776:1,0.195,-0.11
02:13:15.780:1,0.17,-0.125
02:13:15.784:1,0.175,-0.12
02:13:15.788:1,0.18,-0.13
02:13:15.792:1,0.185,-0.115
02:13:15.796:1,0.185,-0.105
02:13:15.800:1,0.19,-0.11
02:13:15.804:1,0.18,-0.11
02:13:15.808:1,0.17,-0.085
02:13:15.812:1,0.18,-0.09
02:13:15.816:1,0.18,-0.09
02:13:15.820:1,0.175,-0.095
02:13:15.824:1,0.185,-0.08
02:13:15.828:1,0.185,-0.09
02:13:15.832:1,0.205,-0.095
02:13:15.836:1,0.19,-0.09
02:13:15.840:1,0.205,-0.1
02:13:15.844:1,0.205,-0.09
02:13:15.848:1,0.215,-0.105
02:13:15.852:1,0.205,-0.105
02:13:15.856:1,0.205,-0.125
02:13:15.860:1,0.21,-0.145
02:13:15.864:1,0.21,-0.155
02:13:15.868:1,0.225,-0.165
02:13:15.872:1,0.205,-0.155
02:13:15.876:1,0.215,-0.135
02:13:15.880:1,0.215,-0.145
02:13:15.884:1,0.235,-0.15
02:13:15.888:1,0.225,-0.15
02:13:15.892:1,0.225,-0.145
02:13:15.896:1,0.21,-0.14
02:13:15.900:1,0.21,-0.155
02:13:15.904:1,0.215,-0.14
02:13:15.908:1,0.21,-0.15
02:13:15.912:1,0.215,-0.16
02:13:15.916:1,0.205,-0.115
02:13:15.920:1,0.22,-0.125
02:13:15.924:1,0.23,-0.125
02:13:15.928:1,0.21,-0.13
02:13:15.932:1,0.22,-0.14
02:13:15.936:1,0.23,-0.135
02:13:15.940:1,0.22,-0.13
02:13:15.944:1,0.22,-0.125
02:13:15.948:1,0.23,-0.12
02:13:15.952:1,0.23,-0.11
02:13:15.956:1,0.23,-0.11
02:13:15.960:1,0.245,-0.115
02:13:15.964:1,0.25,-0.13
02:13:15.968:1,0.225,-0.13
02:13:15.972:1,0.23,-0.13
02:13:15.976:1,0.22,-0.11
02:13:15.980:1,0.245,-0.135
02:13:15.984:1,0.24,-0.12
02:13:15.988:1,0.23,-0.13
02:13:15.992:1,0.23,-0.12
02:13:15.996:1,0.23,-0.115
02:13:16.000:1,0.225,-0.12
02:13:16.004:1,0.24,-0.145
02:13:16.008:1,0.245,-0.14
02:13:16.012:1,0.235,-0.14
02:13:16.016:1,0.225,-0.135
02:13:16.020:1,0.24,-0.135
02:13:16.024:1,0.235,-0.12
02:13:16.028:1,0.215,-0.145
02:13:16.032:1,0.215,-0.145
02:13:16.036:1,0.24,-0.14
02:13:16.040:1,0.215,-0.135
02:13:16.044:1,0.225,-0.145
02:13:16.048:1,0.225,-0.14
02:13:16.052:1,0.225,-0.11
02:13:16.056:1,0.22,-0.07
02:13:16.060:1,0.23,-0.065
02:13:16.064:1,0.26,-0.025
02:13:16.068:1,0.275,0.0
02:13:16.072:1,0.28,0.0
02:13:16.076:1,0.31,0.005
02:13:16.080:1,0.3,0.045
02:13:16.084:1,0.295,0.025
02:13:16.088:1,0.285,0.015
02:13:16.092:1,0.28,-0.005
02:13:16.096:1,0.27,-0.02
02:13:16.100:1,0.245,-0.09
02:13:16.104:1,0.23,-0.14
02:13:16.108:1,0.22,-0.16
02:13:16.112:1,0.17,-0.175
02:13:16.116:1,0.165,-0.185
02:13:16.120:1,0.16,-0.16
02:13:16.124:1,0.14,-0.15
02:13:16.128:1,0.17,-0.145
02:13:16.132:1,0.2,-0.15
02:13:16.136:1,0.195,-0.15
02:13:16.140:1,0.21,-0.185
02:13:16.144:1,0.195,-0.195
02:13:16.148:1,0.205,-0.205
02:13:16.152:1,0.195,-0.21
02:13:16.156:1,0.205,-0.22
02:13:16.160:1,0.185,-0.24
02:13:16.164:1,0.2,-0.25
02:13:16.168:1,0.165,-0.255
02:13:16.172:1,0.16,-0.26
02:13:16.176:1,0.17,-0.245
02:13:16.180:1,0.155,-0.24
02:13:16.184:1,0.175,-0.25
02:13:16.188:1,0.17,-0.255
02:13:16.192:1,0.185,-0.245
02:13:16.196:1,0.185,-0.25
02:13:16.200:1,0.175,-0.245
02:13:16.204:1,0.17,-0.24
02:13:16.208:1,0.185,-0.235
02:13:16.212:1,0.175,-0.25
02:13:16.216:1,0.185,-0.255
02:13:16.220:1,0.18,-0.22
02:13:16.224:1,0.185,-0.15
02:13:16.228:1,0.215,-0.025
02:13:16.232:1,0.24,0.19
02:13:16.236:1,0.25,0.445
02:13:16.240:1,0.33,0.655
02:13:16.244:1,0.375,0.665
02:13:16.248:1,0.455,0.445
02:13:16.252:1,0.46,0.06
02:13:16.256:1,0.39,-0.465
02:13:16.260:1,0.295,-0.93
02:13:16.264:1,0.15,-1.12
02:13:16.268:1,-0.03,-1.15
02:13:16.272:1,-0.18,-0.99
02:13:16.276:1,-0.215,-0.8
02:13:16.280:1,-0.17,-0.64
02:13:16.284:1,-0.115,-0.52
02:13:16.288:1,-0.065,-0.38
02:13:16.292:1,0.02,-0.315
02:13:16.296:1,0.105,-0.275
02:13:16.300:1,0.135,-0.27
02:13:16.304:1,0.15,-0.25
02:13:16.308:1,0.17,-0.285
02:13:16.312:1,0.175,-0.275
02:13:16.316:1,0.16,-0.27
02:13:16.320:1,0.18,-0.25
02:13:16.324:1,0.18,-0.25
02:13:16.328:1,0.175,-0.26
02:13:16.332:1,0.17,-0.255
02:13:16.336:1,0.18,-0.245
02:13:16.340:1,0.155,-0.24
02:13:16.344:1,0.17,-0.255
02:13:16.348:1,0.185,-0.255
02:13:16.352:1,0.165,-0.25
02:13:16.356:1,0.16,-0.235
02:13:16.360:1,0.175,-0.24
02:13:16.364:1,0.165,-0.225
02:13:16.368:1,0.165,-0.23
02:13:16.372:1,0.165,-0.23
02:13:16.376:1,0.185,-0.23
02:13:16.380:1,0.19,-0.205
02:13:16.384:1,0.185,-0.23
02:13:16.388:1,0.185,-0.225
02:13:16.392:1,0.17,-0.205
02:13:16.396:1,0.17,-0.22
02:13:16.400:1,0.17,-0.2
02:13:16.404:1,0.185,-0.195
02:13:16.408:1,0.185,-0.195
02:13:16.412:1,0.18,-0.205
02:13:16.416:1,0.19,-0.175
02:13:16.420:1,0.175,-0.16
02:13:16.424:1,0.16,-0.16
02:13:16.428:1,0.175,-0.15
02:13:16.432:1,0.18,-0.145
02:13:16.436:1,0.19,-0.135
02:13:16.440:1,0.185,-0.13
02:13:16.444:1,0.195,-0.12
02:13:16.448:1,0.175,-0.11
02:13:16.452:1,0.17,-0.115
02:13:16.456:1,0.17,-0.085
02:13:16.460:1,0.165,-0.08
02:13:16.464:1,0.175,-0.08
02:13:16.468:1,0.19,-0.085
02:13:16.472:1,0.19,-0.085
02:13:16.476:1,0.16,-0.085
02:13:16.480:1,0.185,-0.07
02:13:16.484:1,0.175,-0.07
02:13:16.488:1,0.18,-0.08
02:13:16.492:1,0.18,-0.075
02:13:16.496:1,0.19,-0.055
02:13:16.500:1,0.19,-0.03
02:13:16.504:1,0.185,-0.035
02:13:16.508:1,0.18,-0.045
02:13:16.512:1,0.205,-0.045
02:13:16.516:1,0.17,-0.03
02:13:16.520:1,0.18,-0.02
02:13:16.524:1,0.2,-0.045
02:13:16.528:1,0.185,-0.04
02:13:16.532:1,0.185,-0.05
02:13:16.536:1,0.2,-0.07
02:13:16.540:1,0.21,-0.075
02:13:16.544:1,0.19,-0.095
02:13:16.548:1,0.19,-0.1
02:13:16.552:1,0.205,-0.125
02:13:16.556:1,0.185,-0.1
02:13:16.560:1,0.19,-0.13
02:13:16.564:1,0.195,-0.14
02:13:16.568:1,0.185,-0.145
02:13:16.572:1,0.175,-0.145
02:13:16.576:1,0.175,-0.155
02:13:16.580:1,0.185,-0.155
02:13:16.584:1,0.185,-0.145
02:13:16.588:1,0.175,-0.155
02:13:16.592:1,0.18,-0.17
02:13:16.596:1,0.19,-0.15
02:13:16.600:1,0.2,-0.145
02:13:16.604:1,0.18,-0.13
02:13:16.608:1,0.195,-0.17
02:13:16.612:1,0.19,-0.16
02:13:16.616:1,0.195,-0.14
02:13:16.620:1,0.2,-0.135
02:13:16.624:1,0.175,-0.145
