Time,ECG1,ECG2
19:20:47.860,-0.575,0.135
19:20:47.864,-0.59,0.1
19:20:47.868,-0.585,0.085
19:20:47.872,-0.57,0.06
19:20:47.876,-0.555,0.02
19:20:47.880,-0.55,0.02
19:20:47.884,-0.535,-0.02
19:20:47.888,-0.525,-0.035
19:20:47.892,-0.5,-0.045
19:20:47.896,-0.49,-0.075
19:20:47.900,-0.45,-0.075
19:20:47.904,-0.45,-0.09
19:20:47.908,-0.43,-0.11
19:20:47.912,-0.43,-0.09
19:20:47.916,-0.415,-0.1
19:20:47.920,-0.4,-0.11
19:20:47.924,-0.39,-0.105
19:20:47.928,-0.385,-0.13
19:20:47.932,-0.355,-0.15
19:20:47.936,-0.35,-0.14
19:20:47.940,-0.325,-0.155
19:20:47.944,-0.33,-0.14
19:20:47.948,-0.345,-0.135
19:20:47.952,-0.335,-0.13
19:20:47.956,-0.345,-0.12
19:20:47.960,-0.315,-0.13
19:20:47.964,-0.33,-0.13
19:20:47.968,-0.33,-0.125
19:20:47.972,-0.32,-0.115
19:20:47.976,-0.29,-0.13
19:20:47.980,-0.3,-0.12
19:20:47.984,-0.27,-0.14
19:20:47.988,-0.24,-0.13
19:20:47.992,-0.21,-0.1
19:20:47.996,-0.2,-0.085
19:20:48.000,-0.16,-0.085
19:20:48.004,-0.09,-0.065
19:20:48.008,0.0,-0.045
19:20:48.012,0.085,-0.04
19:20:48.016,0.19,-0.02
19:20:48.020,0.245,-0.035
19:20:48.024,0.265,-0.07
19:20:48.028,0.255,-0.1
19:20:48.032,0.2,-0.22
19:20:48.036,0.105,-0.32
19:20:48.040,0.005,-0.46
19:20:48.044,0.01,-0.635
19:20:48.048,0.17,-0.86
19:20:48.052,0.445,-1.115
19:20:48.056,0.715,-1.445
19:20:48.060,0.895,-1.725
19:20:48.064,0.86,-1.885
19:20:48.068,0.58,-1.755
19:20:48.072,0.18,-1.34
19:20:48.076,-0.14,-0.84
19:20:48.080,-0.27,-0.49
19:20:48.084,-0.345,-0.26
19:20:48.088,-0.385,-0.14
19:20:48.092,-0.41,0.005
19:20:48.096,-0.44,0.05
19:20:48.100,-0.46,0.065
19:20:48.104,-0.45,0.08
19:20:48.108,-0.48,0.04
19:20:48.112,-0.485,0.015
19:20:48.116,-0.505,0.04
19:20:48.120,-0.5,0.03
19:20:48.124,-0.51,0.025
19:20:48.128,-0.5,0.01
19:20:48.132,-0.535,0.035
