Time,ECG1,ECG2
02:42:41.140:1,0.15,0.015
02:42:41.144:1,0.155,0.015
02:42:41.148:1,0.15,-0.02
02:42:41.152:1,0.13,-0.075
02:42:41.156:1,0.095,-0.065
02:42:41.160:1,0.055,-0.095
02:42:41.164:1,0.04,-0.12
02:42:41.168:1,0.005,-0.125
02:42:41.172:1,0.0,-0.12
02:42:41.176:1,0.0,-0.13
02:42:41.180:1,0.0,-0.11
02:42:41.184:1,-0.01,-0.115
02:42:41.188:1,0.015,-0.12
02:42:41.192:1,0.025,-0.105
02:42:41.196:1,0.0,-0.1
02:42:41.200:1,0.005,-0.1
02:42:41.204:1,0.01,-0.085
02:42:41.208:1,0.015,-0.08
02:42:41.212:1,0.015,-0.085
02:42:41.216:1,0.015,-0.08
02:42:41.220:1,0.03,-0.08
02:42:41.224:1,0.02,-0.06
02:42:41.228:1,0.035,-0.04
02:42:41.232:1,0.02,-0.04
02:42:41.236:1,0.04,-0.04
02:42:41.240:1,0.05,-0.04
02:42:41.244:1,0.04,-0.04
02:42:41.248:1,0.045,-0.045
02:42:41.252:1,0.06,-0.06
02:42:41.256:1,0.065,-0.06
02:42:41.260:1,0.06,-0.055
02:42:41.264:1,0.025,-0.045
02:42:41.268:1,0.045,-0.085
02:42:41.272:1,0.065,-0.09
02:42:41.276:1,0.06,-0.1
02:42:41.280:1,0.055,-0.115
02:42:41.284:1,0.05,-0.1
02:42:41.288:1,0.035,-0.105
02:42:41.292:1,0.04,-0.1
02:42:41.296:1,0.04,-0.11
02:42:41.300:1,0.045,-0.105
02:42:41.304:1,0.055,-0.085
02:42:41.308:1,0.04,-0.095
02:42:41.312:1,0.05,-0.105
02:42:41.316:1,0.05,-0.12
02:42:41.320:1,0.07,-0.115
02:42:41.324:1,0.055,-0.035
02:42:41.328:1,0.06,0.07
02:42:41.332:1,0.09,0.225
02:42:41.336:1,0.115,0.425
02:42:41.340:1,0.155,0.56
02:42:41.344:1,0.225,0.575
02:42:41.348:1,0.3,0.495
02:42:41.352:1,0.37,0.16
02:42:41.356:1,0.41,-0.2
02:42:41.360:1,0.44,-0.3
02:42:41.364:1,0.44,-0.275
02:42:41.368:1,0.45,-0.175
02:42:41.372:1,0.475,-0.09
02:42:41.376:1,0.46,-0.175
02:42:41.380:1,0.495,-0.31
02:42:41.384:1,0.5,-0.465
02:42:41.388:1,0.495,-0.535
02:42:41.392:1,0.47,-0.59
02:42:41.396:1,0.46,-0.585
02:42:41.400:1,0.465,-0.55
02:42:41.404:1,0.475,-0.54
02:42:41.408:1,0.515,-0.525
02:42:41.412:1,0.51,-0.52
02:42:41.416:1,0.44,-0.495
02:42:41.420:1,0.31,-0.415
02:42:41.424:1,0.12,-0.305
02:42:41.428:1,-0.055,-0.235
02:42:41.432:1,-0.145,-0.225
02:42:41.436:1,-0.17,-0.22
02:42:41.440:1,-0.15,-0.235
02:42:41.444:1,-0.125,-0.23
02:42:41.448:1,-0.125,-0.255
02:42:41.452:1,-0.135,-0.275
02:42:41.456:1,-0.14,-0.275
02:42:41.460:1,-0.145,-0.275
02:42:41.464:1,-0.14,-0.27
02:42:41.468:1,-0.15,-0.28
02:42:41.472:1,-0.14,-0.295
02:42:41.476:1,-0.16,-0.29
02:42:41.480:1,-0.15,-0.28
02:42:41.484:1,-0.15,-0.28
02:42:41.488:1,-0.15,-0.25
02:42:41.492:1,-0.15,-0.24
02:42:41.496:1,-0.125,-0.23
02:42:41.500:1,-0.12,-0.235
02:42:41.504:1,-0.13,-0.22
02:42:41.508:1,-0.165,-0.17
02:42:41.512:1,-0.16,-0.155
02:42:41.516:1,-0.155,-0.14
02:42:41.520:1,-0.15,-0.13
02:42:41.524:1,-0.155,-0.115
02:42:41.528:1,-0.15,-0.11
02:42:41.532:1,-0.14,-0.105
02:42:41.536:1,-0.13,-0.11
02:42:41.540:1,-0.145,-0.125
02:42:41.544:1,-0.16,-0.135
02:42:41.548:1,-0.145,-0.14
02:42:41.552:1,-0.16,-0.13
02:42:41.556:1,-0.17,-0.16
02:42:41.560:1,-0.16,-0.17
02:42:41.564:1,-0.175,-0.16
02:42:41.568:1,-0.18,-0.165
02:42:41.572:1,-0.2,-0.155
02:42:41.576:1,-0.2,-0.135
02:42:41.580:1,-0.195,-0.145
02:42:41.584:1,-0.195,-0.16
02:42:41.588:1,-0.17,-0.13
02:42:41.592:1,-0.205,-0.125
