Time,ECG1,ECG2
01:29:27.976:1,0.72,-0.155
01:29:27.980:1,0.695,-0.155
01:29:27.984:1,0.68,-0.18
01:29:27.988:1,0.655,-0.2
01:29:27.992:1,0.655,-0.205
01:29:27.996:1,0.62,-0.195
01:29:28.000:1,0.62,-0.19
01:29:28.004:1,0.635,-0.2
01:29:28.008:1,0.63,-0.18
01:29:28.012:1,0.635,-0.17
01:29:28.016:1,0.63,-0.17
01:29:28.020:1,0.65,-0.17
01:29:28.024:1,0.625,-0.155
01:29:28.028:1,0.63,-0.15
01:29:28.032:1,0.65,-0.145
01:29:28.036:1,0.635,-0.125
01:29:28.040:1,0.645,-0.11
01:29:28.044:1,0.645,-0.11
01:29:28.048:1,0.64,-0.09
01:29:28.052:1,0.645,-0.08
01:29:28.056:1,0.63,-0.075
01:29:28.060:1,0.635,-0.075
01:29:28.064:1,0.645,-0.055
01:29:28.068:1,0.645,-0.065
01:29:28.072:1,0.665,-0.05
01:29:28.076:1,0.655,-0.045
01:29:28.080:1,0.665,-0.035
01:29:28.084:1,0.66,-0.07
01:29:28.088:1,0.68,-0.075
01:29:28.092:1,0.665,-0.085
01:29:28.096:1,0.66,-0.11
01:29:28.100:1,0.67,-0.12
01:29:28.104:1,0.665,-0.125
01:29:28.108:1,0.66,-0.14
01:29:28.112:1,0.63,-0.135
01:29:28.116:1,0.645,-0.15
01:29:28.120:1,0.63,-0.16
01:29:28.124:1,0.625,-0.17
01:29:28.128:1,0.64,-0.15
01:29:28.132:1,0.635,-0.145
01:29:28.136:1,0.635,-0.12
01:29:28.140:1,0.66,-0.125
01:29:28.144:1,0.66,-0.14
01:29:28.148:1,0.665,-0.17
01:29:28.152:1,0.67,-0.13
01:29:28.156:1,0.655,-0.02
01:29:28.160:1,0.685,0.165
01:29:28.164:1,0.735,0.34
01:29:28.168:1,0.765,0.545
01:29:28.172:1,0.77,0.67
01:29:28.176:1,0.83,0.705
01:29:28.180:1,0.925,0.675
01:29:28.184:1,0.995,0.44
01:29:28.188:1,1.09,0.15
01:29:28.192:1,1.185,-0.215
01:29:28.196:1,1.23,-0.455
01:29:28.200:1,1.175,-0.52
01:29:28.204:1,1.01,-0.61
01:29:28.208:1,0.82,-0.645
01:29:28.212:1,0.685,-0.63
01:29:28.216:1,0.6,-0.545
01:29:28.220:1,0.575,-0.42
01:29:28.224:1,0.53,-0.31
01:29:28.228:1,0.485,-0.245
01:29:28.232:1,0.495,-0.225
01:29:28.236:1,0.545,-0.215
01:29:28.240:1,0.555,-0.22
01:29:28.244:1,0.545,-0.245
01:29:28.248:1,0.55,-0.25
01:29:28.252:1,0.56,-0.25
01:29:28.256:1,0.54,-0.25
01:29:28.260:1,0.54,-0.26
01:29:28.264:1,0.52,-0.27
01:29:28.268:1,0.52,-0.29
01:29:28.272:1,0.515,-0.29
01:29:28.276:1,0.51,-0.31
01:29:28.280:1,0.5,-0.305
01:29:28.284:1,0.515,-0.315
01:29:28.288:1,0.52,-0.315
01:29:28.292:1,0.515,-0.34
01:29:28.296:1,0.515,-0.335
01:29:28.300:1,0.52,-0.34
01:29:28.304:1,0.505,-0.32
01:29:28.308:1,0.51,-0.285
01:29:28.312:1,0.525,-0.24
01:29:28.316:1,0.545,-0.205
01:29:28.320:1,0.535,-0.195
01:29:28.324:1,0.53,-0.18
01:29:28.328:1,0.51,-0.145
01:29:28.332:1,0.515,-0.15
01:29:28.336:1,0.54,-0.105
01:29:28.340:1,0.505,-0.075
01:29:28.344:1,0.52,-0.09
01:29:28.348:1,0.545,-0.11
01:29:28.352:1,0.525,-0.105
01:29:28.356:1,0.51,-0.11
01:29:28.360:1,0.54,-0.125
01:29:28.364:1,0.53,-0.155
01:29:28.368:1,0.535,-0.15
01:29:28.372:1,0.51,-0.165
01:29:28.376:1,0.51,-0.15
01:29:28.380:1,0.53,-0.155
01:29:28.384:1,0.52,-0.155
01:29:28.388:1,0.52,-0.165
01:29:28.392:1,0.515,-0.13
01:29:28.396:1,0.515,-0.145
01:29:28.400:1,0.515,-0.155
01:29:28.404:1,0.51,-0.15
01:29:28.408:1,0.495,-0.135
01:29:28.412:1,0.51,-0.14
01:29:28.416:1,0.505,-0.105
01:29:28.420:1,0.49,-0.105
01:29:28.424:1,0.515,-0.105
01:29:28.428:1,0.52,-0.11
01:29:28.432:1,0.5,-0.095
01:29:28.436:1,0.51,-0.105
01:29:28.440:1,0.515,-0.11
01:29:28.444:1,0.51,-0.155
01:29:28.448:1,0.51,-0.135
01:29:28.452:1,0.515,-0.125
01:29:28.456:1,0.525,-0.07
01:29:28.460:1,0.545,-0.06
01:29:28.464:1,0.565,-0.075
01:29:28.468:1,0.575,-0.065
01:29:28.472:1,0.565,-0.07
01:29:28.476:1,0.56,-0.085
01:29:28.480:1,0.565,-0.095
01:29:28.484:1,0.57,-0.125
01:29:28.488:1,0.545,-0.12
01:29:28.492:1,0.575,-0.125
01:29:28.496:1,0.555,-0.115
01:29:28.500:1,0.555,-0.115
01:29:28.504:1,0.55,-0.115
01:29:28.508:1,0.54,-0.11
