Time,ECG1,ECG2
02:17:09.712:1,-0.21,-0.18
02:17:09.716:1,-0.22,-0.155
02:17:09.720:1,-0.21,-0.155
02:17:09.724:1,-0.195,-0.13
02:17:09.728:1,-0.195,-0.11
02:17:09.732:1,-0.215,-0.115
02:17:09.736:1,-0.2,-0.145
02:17:09.740:1,-0.19,-0.14
02:17:09.744:1,-0.205,-0.125
02:17:09.748:1,-0.22,-0.145
02:17:09.752:1,-0.215,-0.135
02:17:09.756:1,-0.23,-0.14
02:17:09.760:1,-0.26,-0.175
02:17:09.764:1,-0.245,-0.19
02:17:09.768:1,-0.235,-0.19
02:17:09.772:1,-0.275,-0.18
02:17:09.776:1,-0.25,-0.2
02:17:09.780:1,-0.275,-0.205
02:17:09.784:1,-0.285,-0.185
02:17:09.788:1,-0.29,-0.185
02:17:09.792:1,-0.29,-0.185
02:17:09.796:1,-0.3,-0.195
02:17:09.800:1,-0.29,-0.19
02:17:09.804:1,-0.285,-0.175
02:17:09.808:1,-0.285,-0.145
02:17:09.812:1,-0.305,-0.135
02:17:09.816:1,-0.295,-0.14
02:17:09.820:1,-0.295,-0.13
02:17:09.824:1,-0.32,-0.12
02:17:09.828:1,-0.28,-0.095
02:17:09.832:1,-0.28,-0.065
02:17:09.836:1,-0.265,-0.045
02:17:09.840:1,-0.25,-0.025
02:17:09.844:1,-0.22,0.0
02:17:09.848:1,-0.24,0.01
02:17:09.852:1,-0.24,0.005
02:17:09.856:1,-0.24,-0.005
02:17:09.860:1,-0.23,-0.005
02:17:09.864:1,-0.21,-0.01
02:17:09.868:1,-0.205,-0.015
02:17:09.872:1,-0.185,-0.025
02:17:09.876:1,-0.19,-0.015
02:17:09.880:1,-0.16,0.0
02:17:09.884:1,-0.14,-0.01
02:17:09.888:1,-0.145,0.0
02:17:09.892:1,-0.135,0.0
02:17:09.896:1,-0.105,-0.03
02:17:09.900:1,-0.08,-0.05
02:17:09.904:1,-0.09,-0.07
02:17:09.908:1,-0.075,-0.065
02:17:09.912:1,-0.095,-0.09
02:17:09.916:1,-0.09,-0.125
02:17:09.920:1,-0.08,-0.14
02:17:09.924:1,-0.06,-0.15
02:17:09.928:1,-0.05,-0.17
02:17:09.932:1,-0.065,-0.15
02:17:09.936:1,-0.09,-0.175
02:17:09.940:1,-0.06,-0.195
02:17:09.944:1,-0.055,-0.22
02:17:09.948:1,-0.075,-0.21
02:17:09.952:1,-0.07,-0.225
02:17:09.956:1,-0.065,-0.235
02:17:09.960:1,-0.075,-0.245
02:17:09.964:1,-0.085,-0.26
02:17:09.968:1,-0.09,-0.275
02:17:09.972:1,-0.085,-0.275
02:17:09.976:1,-0.095,-0.24
02:17:09.980:1,-0.075,-0.235
02:17:09.984:1,-0.07,-0.215
02:17:09.988:1,-0.07,-0.175
02:17:09.992:1,-0.08,-0.16
02:17:09.996:1,-0.085,-0.13
02:17:10.000:1,-0.09,-0.115
02:17:10.004:1,-0.1,-0.1
02:17:10.008:1,-0.08,-0.1
02:17:10.012:1,-0.075,-0.13
02:17:10.016:1,-0.085,-0.13
02:17:10.020:1,-0.085,-0.15
02:17:10.024:1,-0.075,-0.155
02:17:10.028:1,-0.085,-0.14
02:17:10.032:1,-0.1,-0.15
02:17:10.036:1,-0.08,-0.175
02:17:10.040:1,-0.115,-0.18
02:17:10.044:1,-0.105,-0.17
02:17:10.048:1,-0.095,-0.17
02:17:10.052:1,-0.095,-0.175
02:17:10.056:1,-0.1,-0.165
02:17:10.060:1,-0.095,-0.175
02:17:10.064:1,-0.1,-0.155
02:17:10.068:1,-0.08,-0.16
02:17:10.072:1,-0.075,-0.15
02:17:10.076:1,-0.07,-0.15
02:17:10.080:1,-0.07,-0.18
02:17:10.084:1,-0.1,-0.195
02:17:10.088:1,-0.105,-0.225
02:17:10.092:1,-0.09,-0.23
02:17:10.096:1,-0.1,-0.24
02:17:10.100:1,-0.09,-0.245
02:17:10.104:1,-0.095,-0.25
02:17:10.108:1,-0.075,-0.27
02:17:10.112:1,-0.06,-0.29
02:17:10.116:1,-0.08,-0.295
02:17:10.120:1,-0.095,-0.29
02:17:10.124:1,-0.095,-0.26
02:17:10.128:1,-0.075,-0.235
02:17:10.132:1,-0.07,-0.22
02:17:10.136:1,-0.045,-0.2
02:17:10.140:1,-0.085,-0.18
02:17:10.144:1,-0.085,-0.15
02:17:10.148:1,-0.075,-0.125
02:17:10.152:1,-0.055,-0.14
02:17:10.156:1,-0.055,-0.145
02:17:10.160:1,-0.055,-0.18
02:17:10.164:1,-0.09,-0.195
02:17:10.168:1,-0.085,-0.175
02:17:10.172:1,-0.08,-0.2
02:17:10.176:1,-0.085,-0.22
02:17:10.180:1,-0.105,-0.2
02:17:10.184:1,-0.095,-0.185
02:17:10.188:1,-0.1,-0.115
02:17:10.192:1,-0.075,-0.03
02:17:10.196:1,-0.04,0.17
02:17:10.200:1,-0.02,0.395
02:17:10.204:1,0.0,0.63
02:17:10.208:1,0.055,0.715
02:17:10.212:1,0.135,0.58
02:17:10.216:1,0.205,0.24
02:17:10.220:1,0.195,-0.275
02:17:10.224:1,0.135,-0.8
02:17:10.228:1,0.045,-1.05
02:17:10.232:1,-0.12,-1.115
02:17:10.236:1,-0.295,-1.005
02:17:10.240:1,-0.4,-0.83
02:17:10.244:1,-0.445,-0.655
02:17:10.248:1,-0.43,-0.5
02:17:10.252:1,-0.365,-0.4
02:17:10.256:1,-0.25,-0.31
02:17:10.260:1,-0.155,-0.29
02:17:10.264:1,-0.11,-0.29
02:17:10.268:1,-0.06,-0.315
02:17:10.272:1,-0.06,-0.315
02:17:10.276:1,-0.06,-0.305
02:17:10.280:1,-0.055,-0.25
02:17:10.284:1,-0.035,-0.21
02:17:10.288:1,-0.05,-0.205
02:17:10.292:1,-0.05,-0.2
02:17:10.296:1,-0.06,-0.205
02:17:10.300:1,-0.08,-0.19
02:17:10.304:1,-0.09,-0.185
02:17:10.308:1,-0.07,-0.2
02:17:10.312:1,-0.08,-0.205
02:17:10.316:1,-0.1,-0.215
02:17:10.320:1,-0.105,-0.22
02:17:10.324:1,-0.105,-0.225
02:17:10.328:1,-0.105,-0.19
02:17:10.332:1,-0.11,-0.235
02:17:10.336:1,-0.1,-0.235
02:17:10.340:1,-0.105,-0.235
02:17:10.344:1,-0.11,-0.23
02:17:10.348:1,-0.1,-0.225
02:17:10.352:1,-0.115,-0.22
02:17:10.356:1,-0.11,-0.245
02:17:10.360:1,-0.115,-0.245
02:17:10.364:1,-0.115,-0.225
02:17:10.368:1,-0.145,-0.23
02:17:10.372:1,-0.115,-0.24
02:17:10.376:1,-0.11,-0.235
02:17:10.380:1,-0.125,-0.21
02:17:10.384:1,-0.115,-0.21
02:17:10.388:1,-0.095,-0.205
02:17:10.392:1,-0.08,-0.2
02:17:10.396:1,-0.085,-0.185
02:17:10.400:1,-0.075,-0.185
02:17:10.404:1,-0.065,-0.175
02:17:10.408:1,-0.045,-0.17
02:17:10.412:1,-0.05,-0.17
02:17:10.416:1,-0.035,-0.18
02:17:10.420:1,-0.03,-0.18
02:17:10.424:1,-0.025,-0.125
02:17:10.428:1,-0.02,-0.085
02:17:10.432:1,0.01,-0.065
02:17:10.436:1,0.0,-0.05
02:17:10.440:1,0.0,-0.04
02:17:10.444:1,0.0,-0.02
02:17:10.448:1,-0.015,-0.02
02:17:10.452:1,-0.015,-0.02
02:17:10.456:1,-0.01,-0.02
02:17:10.460:1,-0.025,-0.005
02:17:10.464:1,-0.025,0.005
02:17:10.468:1,-0.01,0.0
02:17:10.472:1,-0.03,-0.005
02:17:10.476:1,-0.04,0.02
02:17:10.480:1,-0.045,0.02
02:17:10.484:1,-0.04,0.015
02:17:10.488:1,-0.03,0.005
02:17:10.492:1,-0.04,0.0
02:17:10.496:1,-0.03,0.0
02:17:10.500:1,-0.03,-0.025
