Time,ECG1,ECG2
00:42:09.980:1,-0.65,-2.235
00:42:09.984:1,-0.65,-2.26
00:42:09.988:1,-0.625,-2.28
00:42:09.992:1,-0.63,-2.28
00:42:09.996:1,-0.63,-2.285
00:42:10.000:1,-0.64,-2.275
00:42:10.004:1,-0.63,-2.285
00:42:10.008:1,-0.625,-2.305
00:42:10.012:1,-0.615,-2.305
00:42:10.016:1,-0.61,-2.285
00:42:10.020:1,-0.58,-2.29
00:42:10.024:1,-0.54,-2.285
00:42:10.028:1,-0.54,-2.255
00:42:10.032:1,-0.535,-2.27
00:42:10.036:1,-0.52,-2.25
00:42:10.040:1,-0.52,-2.23
00:42:10.044:1,-0.5,-2.22
00:42:10.048:1,-0.49,-2.225
00:42:10.052:1,-0.465,-2.2
00:42:10.056:1,-0.475,-2.19
00:42:10.060:1,-0.46,-2.17
00:42:10.064:1,-0.42,-2.155
00:42:10.068:1,-0.42,-2.165
00:42:10.072:1,-0.42,-2.145
00:42:10.076:1,-0.41,-2.12
00:42:10.080:1,-0.415,-2.095
00:42:10.084:1,-0.4,-2.085
00:42:10.088:1,-0.41,-2.07
00:42:10.092:1,-0.415,-2.05
00:42:10.096:1,-0.41,-2.045
00:42:10.100:1,-0.41,-2.02
00:42:10.104:1,-0.415,-2.01
00:42:10.108:1,-0.395,-2.005
00:42:10.112:1,-0.405,-1.98
00:42:10.116:1,-0.4,-1.985
00:42:10.120:1,-0.41,-1.965
00:42:10.124:1,-0.39,-1.965
00:42:10.128:1,-0.36,-1.945
00:42:10.132:1,-0.32,-1.945
00:42:10.136:1,-0.26,-1.92
00:42:10.140:1,-0.185,-1.915
00:42:10.144:1,-0.105,-1.915
00:42:10.148:1,-0.025,-1.885
00:42:10.152:1,0.035,-1.875
00:42:10.156:1,0.045,-1.89
00:42:10.160:1,0.035,-1.88
00:42:10.164:1,0.01,-1.875
00:42:10.168:1,-0.025,-1.845
00:42:10.172:1,-0.025,-1.865
00:42:10.176:1,0.09,-1.915
00:42:10.180:1,0.33,-2.0
00:42:10.184:1,0.605,-2.17
00:42:10.188:1,0.845,-2.36
00:42:10.192:1,0.995,-2.545
00:42:10.196:1,0.965,-2.59
00:42:10.200:1,0.695,-2.53
00:42:10.204:1,0.24,-2.305
00:42:10.208:1,-0.145,-1.99
00:42:10.212:1,-0.355,-1.755
00:42:10.216:1,-0.44,-1.66
00:42:10.220:1,-0.49,-1.615
00:42:10.224:1,-0.495,-1.63
00:42:10.228:1,-0.495,-1.615
00:42:10.232:1,-0.52,-1.61
00:42:10.236:1,-0.555,-1.64
00:42:10.240:1,-0.56,-1.665
00:42:10.244:1,-0.59,-1.69
00:42:10.248:1,-0.56,-1.71
00:42:10.252:1,-0.58,-1.71
00:42:10.256:1,-0.59,-1.71
00:42:10.260:1,-0.58,-1.735
00:42:10.264:1,-0.595,-1.715
00:42:10.268:1,-0.61,-1.725
00:42:10.272:1,-0.62,-1.735
00:42:10.276:1,-0.62,-1.715
00:42:10.280:1,-0.635,-1.705
00:42:10.284:1,-0.615,-1.71
00:42:10.288:1,-0.6,-1.68
00:42:10.292:1,-0.625,-1.69
00:42:10.296:1,-0.62,-1.665
00:42:10.300:1,-0.64,-1.665
00:42:10.304:1,-0.65,-1.655
