Time,ECG1,ECG2
01:41:07.204:1,0.115,-0.16
01:41:07.208:1,0.13,-0.155
01:41:07.212:1,0.135,-0.18
01:41:07.216:1,0.095,-0.205
01:41:07.220:1,0.08,-0.18
01:41:07.224:1,0.085,-0.15
01:41:07.228:1,0.125,-0.135
01:41:07.232:1,0.12,-0.145
01:41:07.236:1,0.155,-0.15
01:41:07.240:1,0.155,-0.16
01:41:07.244:1,0.17,-0.15
01:41:07.248:1,0.17,-0.155
01:41:07.252:1,0.185,-0.145
01:41:07.256:1,0.195,-0.125
01:41:07.260:1,0.185,-0.09
01:41:07.264:1,0.19,-0.06
01:41:07.268:1,0.175,-0.065
01:41:07.272:1,0.15,-0.08
01:41:07.276:1,0.13,-0.085
01:41:07.280:1,0.095,-0.09
01:41:07.284:1,0.1,-0.07
01:41:07.288:1,0.085,-0.075
01:41:07.292:1,0.085,-0.09
01:41:07.296:1,0.105,-0.09
01:41:07.300:1,0.11,-0.095
01:41:07.304:1,0.105,-0.08
01:41:07.308:1,0.105,-0.095
01:41:07.312:1,0.1,-0.1
01:41:07.316:1,0.09,-0.12
01:41:07.320:1,0.11,-0.135
01:41:07.324:1,0.105,-0.145
01:41:07.328:1,0.1,-0.12
01:41:07.332:1,0.1,-0.125
01:41:07.336:1,0.08,-0.15
01:41:07.340:1,0.09,-0.14
01:41:07.344:1,0.1,-0.115
01:41:07.348:1,0.105,-0.115
01:41:07.352:1,0.09,-0.125
01:41:07.356:1,0.09,-0.125
01:41:07.360:1,0.09,-0.115
01:41:07.364:1,0.095,-0.13
01:41:07.368:1,0.11,-0.115
01:41:07.372:1,0.11,-0.1
01:41:07.376:1,0.095,-0.14
01:41:07.380:1,0.095,-0.15
01:41:07.384:1,0.09,-0.125
01:41:07.388:1,0.085,-0.03
01:41:07.392:1,0.085,0.125
01:41:07.396:1,0.115,0.375
01:41:07.400:1,0.14,0.65
01:41:07.404:1,0.19,0.74
01:41:07.408:1,0.275,0.66
01:41:07.412:1,0.335,0.37
01:41:07.416:1,0.335,-0.145
01:41:07.420:1,0.29,-0.55
01:41:07.424:1,0.135,-0.695
01:41:07.428:1,-0.03,-0.64
01:41:07.432:1,-0.155,-0.565
01:41:07.436:1,-0.195,-0.525
01:41:07.440:1,-0.16,-0.435
01:41:07.444:1,-0.135,-0.3
01:41:07.448:1,-0.09,-0.205
01:41:07.452:1,0.025,-0.145
01:41:07.456:1,0.08,-0.145
01:41:07.460:1,0.125,-0.19
01:41:07.464:1,0.135,-0.2
01:41:07.468:1,0.13,-0.19
01:41:07.472:1,0.13,-0.21
01:41:07.476:1,0.145,-0.225
01:41:07.480:1,0.155,-0.26
01:41:07.484:1,0.135,-0.23
01:41:07.488:1,0.16,-0.195
01:41:07.492:1,0.155,-0.165
01:41:07.496:1,0.13,-0.165
01:41:07.500:1,0.125,-0.19
01:41:07.504:1,0.14,-0.18
01:41:07.508:1,0.11,-0.185
01:41:07.512:1,0.095,-0.195
01:41:07.516:1,0.08,-0.22
01:41:07.520:1,0.065,-0.235
01:41:07.524:1,0.035,-0.235
01:41:07.528:1,0.045,-0.22
01:41:07.532:1,0.065,-0.23
01:41:07.536:1,0.05,-0.215
01:41:07.540:1,0.045,-0.24
01:41:07.544:1,0.05,-0.245
01:41:07.548:1,0.06,-0.24
01:41:07.552:1,0.06,-0.215
01:41:07.556:1,0.06,-0.215
01:41:07.560:1,0.06,-0.24
01:41:07.564:1,0.055,-0.205
01:41:07.568:1,0.07,-0.19
01:41:07.572:1,0.07,-0.2
01:41:07.576:1,0.065,-0.175
01:41:07.580:1,0.07,-0.185
01:41:07.584:1,0.075,-0.175
01:41:07.588:1,0.07,-0.17
01:41:07.592:1,0.08,-0.155
01:41:07.596:1,0.075,-0.16
01:41:07.600:1,0.075,-0.185
01:41:07.604:1,0.065,-0.15
01:41:07.608:1,0.085,-0.13
01:41:07.612:1,0.09,-0.105
01:41:07.616:1,0.095,-0.085
01:41:07.620:1,0.085,-0.1
01:41:07.624:1,0.11,-0.08
01:41:07.628:1,0.11,-0.05
01:41:07.632:1,0.125,-0.035
01:41:07.636:1,0.13,-0.02
01:41:07.640:1,0.135,0.0
01:41:07.644:1,0.15,-0.005
01:41:07.648:1,0.165,-0.01
01:41:07.652:1,0.18,-0.005
01:41:07.656:1,0.175,0.045
01:41:07.660:1,0.175,0.07
01:41:07.664:1,0.19,0.075
01:41:07.668:1,0.185,0.08
01:41:07.672:1,0.17,0.075
01:41:07.676:1,0.165,0.025
01:41:07.680:1,0.155,0.0
01:41:07.684:1,0.16,-0.01
01:41:07.688:1,0.15,-0.015
01:41:07.692:1,0.14,-0.03
01:41:07.696:1,0.115,-0.07
01:41:07.700:1,0.09,-0.105
01:41:07.704:1,0.095,-0.13
01:41:07.708:1,0.1,-0.145
01:41:07.712:1,0.1,-0.16
01:41:07.716:1,0.095,-0.18
01:41:07.720:1,0.095,-0.185
01:41:07.724:1,0.08,-0.17
01:41:07.728:1,0.08,-0.18
01:41:07.732:1,0.095,-0.195
01:41:07.736:1,0.075,-0.185
01:41:07.740:1,0.06,-0.2
01:41:07.744:1,0.08,-0.21
01:41:07.748:1,0.07,-0.225
01:41:07.752:1,0.08,-0.22
01:41:07.756:1,0.075,-0.225
01:41:07.760:1,0.075,-0.225
01:41:07.764:1,0.08,-0.225
01:41:07.768:1,0.08,-0.225
01:41:07.772:1,0.08,-0.245
01:41:07.776:1,0.08,-0.24
01:41:07.780:1,0.065,-0.24
01:41:07.784:1,0.065,-0.26
01:41:07.788:1,0.07,-0.23
01:41:07.792:1,0.1,-0.22
01:41:07.796:1,0.09,-0.245
01:41:07.800:1,0.115,-0.25
01:41:07.804:1,0.115,-0.235
01:41:07.808:1,0.105,-0.205
01:41:07.812:1,0.115,-0.185
01:41:07.816:1,0.14,-0.13
01:41:07.820:1,0.155,-0.13
01:41:07.824:1,0.15,-0.125
01:41:07.828:1,0.135,-0.11
01:41:07.832:1,0.135,-0.11
01:41:07.836:1,0.115,-0.125
01:41:07.840:1,0.125,-0.135
01:41:07.844:1,0.1,-0.14
