Time,ECG1,ECG2
01:12:45.076:1,-0.095,-0.145
01:12:45.080:1,-0.06,-0.11
01:12:45.084:1,-0.075,-0.075
01:12:45.088:1,-0.07,-0.035
01:12:45.092:1,-0.07,-0.01
01:12:45.096:1,-0.05,0.025
01:12:45.100:1,-0.06,0.05
01:12:45.104:1,-0.06,0.045
01:12:45.108:1,-0.03,0.06
01:12:45.112:1,-0.035,0.055
01:12:45.116:1,-0.055,0.065
01:12:45.120:1,-0.04,0.085
01:12:45.124:1,-0.05,0.075
01:12:45.128:1,-0.035,0.065
01:12:45.132:1,-0.04,0.075
01:12:45.136:1,-0.015,0.085
01:12:45.140:1,-0.02,0.09
01:12:45.144:1,-0.025,0.085
01:12:45.148:1,-0.02,0.095
01:12:45.152:1,-0.02,0.095
01:12:45.156:1,-0.015,0.085
01:12:45.160:1,-0.005,0.08
01:12:45.164:1,-0.01,0.045
01:12:45.168:1,0.015,0.06
01:12:45.172:1,-0.005,0.045
01:12:45.176:1,0.01,0.015
01:12:45.180:1,0.02,0.025
01:12:45.184:1,0.01,0.005
01:12:45.188:1,0.0,0.0
01:12:45.192:1,0.01,0.005
01:12:45.196:1,0.0,-0.015
01:12:45.200:1,0.005,-0.035
01:12:45.204:1,0.0,-0.065
01:12:45.208:1,-0.015,-0.04
01:12:45.212:1,-0.005,-0.04
01:12:45.216:1,0.0,-0.025
01:12:45.220:1,0.0,-0.03
01:12:45.224:1,0.005,-0.055
01:12:45.228:1,0.03,-0.075
01:12:45.232:1,0.015,-0.08
01:12:45.236:1,0.0,-0.055
01:12:45.240:1,0.01,0.005
01:12:45.244:1,0.02,0.04
01:12:45.248:1,0.06,0.07
01:12:45.252:1,0.035,0.065
01:12:45.256:1,0.04,0.065
01:12:45.260:1,0.04,0.06
01:12:45.264:1,0.025,0.06
01:12:45.268:1,0.025,0.065
01:12:45.272:1,0.02,0.09
01:12:45.276:1,0.02,0.055
01:12:45.280:1,0.035,0.045
01:12:45.284:1,0.025,0.06
01:12:45.288:1,0.005,0.045
01:12:45.292:1,0.02,0.005
01:12:45.296:1,0.025,0.015
01:12:45.300:1,0.04,0.01
01:12:45.304:1,0.01,-0.005
01:12:45.308:1,0.015,-0.015
01:12:45.312:1,0.02,-0.005
01:12:45.316:1,0.025,-0.015
01:12:45.320:1,0.025,-0.025
01:12:45.324:1,0.015,-0.05
01:12:45.328:1,0.025,-0.06
01:12:45.332:1,0.02,-0.07
01:12:45.336:1,0.01,-0.06
01:12:45.340:1,0.02,0.025
01:12:45.344:1,0.045,0.165
01:12:45.348:1,0.06,0.375
01:12:45.352:1,0.085,0.575
01:12:45.356:1,0.145,0.67
01:12:45.360:1,0.27,0.675
01:12:45.364:1,0.345,0.56
01:12:45.368:1,0.38,0.22
01:12:45.372:1,0.35,-0.255
01:12:45.376:1,0.225,-0.545
01:12:45.380:1,0.02,-0.605
01:12:45.384:1,-0.205,-0.56
01:12:45.388:1,-0.29,-0.525
01:12:45.392:1,-0.285,-0.465
01:12:45.396:1,-0.255,-0.37
01:12:45.400:1,-0.26,-0.28
01:12:45.404:1,-0.165,-0.215
01:12:45.408:1,-0.095,-0.155
01:12:45.412:1,-0.015,-0.115
01:12:45.416:1,-0.02,-0.095
01:12:45.420:1,0.01,-0.105
01:12:45.424:1,0.01,-0.105
01:12:45.428:1,0.0,-0.095
01:12:45.432:1,0.0,-0.115
01:12:45.436:1,0.01,-0.095
01:12:45.440:1,-0.005,-0.11
01:12:45.444:1,0.01,-0.1
01:12:45.448:1,-0.005,-0.075
01:12:45.452:1,-0.005,-0.055
01:12:45.456:1,0.01,-0.06
01:12:45.460:1,0.02,-0.09
01:12:45.464:1,0.025,-0.105
01:12:45.468:1,0.025,-0.115
01:12:45.472:1,0.02,-0.125
01:12:45.476:1,0.04,-0.145
01:12:45.480:1,0.01,-0.155
01:12:45.484:1,0.025,-0.18
01:12:45.488:1,0.02,-0.18
01:12:45.492:1,0.02,-0.19
01:12:45.496:1,0.015,-0.195
01:12:45.500:1,0.02,-0.23
01:12:45.504:1,0.015,-0.24
01:12:45.508:1,0.025,-0.245
01:12:45.512:1,0.0,-0.255
01:12:45.516:1,0.01,-0.27
01:12:45.520:1,0.01,-0.275
01:12:45.524:1,0.015,-0.265
01:12:45.528:1,0.01,-0.28
01:12:45.532:1,0.03,-0.28
01:12:45.536:1,-0.005,-0.29
01:12:45.540:1,0.0,-0.295
01:12:45.544:1,0.0,-0.3
01:12:45.548:1,0.025,-0.29
01:12:45.552:1,0.0,-0.305
01:12:45.556:1,0.01,-0.31
01:12:45.560:1,0.02,-0.3
01:12:45.564:1,0.025,-0.28
01:12:45.568:1,0.03,-0.29
01:12:45.572:1,0.015,-0.29
01:12:45.576:1,0.02,-0.285
01:12:45.580:1,0.015,-0.245
01:12:45.584:1,0.025,-0.185
01:12:45.588:1,0.065,-0.135
