Time,ECG1,ECG2
00:14:56.508:1,-0.015,-0.06
00:14:56.512:1,0.0,-0.045
00:14:56.516:1,-0.025,-0.025
00:14:56.520:1,0.0,-0.035
00:14:56.524:1,-0.015,-0.015
00:14:56.528:1,-0.005,-0.015
00:14:56.532:1,-0.01,-0.02
00:14:56.536:1,0.0,-0.04
00:14:56.540:1,-0.005,-0.035
00:14:56.544:1,-0.01,-0.04
00:14:56.548:1,-0.005,-0.055
00:14:56.552:1,0.0,-0.055
00:14:56.556:1,-0.005,-0.065
00:14:56.560:1,-0.015,-0.085
00:14:56.564:1,-0.01,-0.12
00:14:56.568:1,-0.01,-0.095
00:14:56.572:1,-0.025,-0.085
00:14:56.576:1,-0.03,-0.09
00:14:56.580:1,-0.01,-0.085
00:14:56.584:1,-0.02,-0.095
00:14:56.588:1,-0.025,-0.105
00:14:56.592:1,0.0,-0.1
00:14:56.596:1,0.005,-0.1
00:14:56.600:1,0.005,-0.115
00:14:56.604:1,0.005,-0.135
00:14:56.608:1,0.01,-0.13
00:14:56.612:1,-0.015,-0.125
00:14:56.616:1,-0.03,-0.115
00:14:56.620:1,-0.01,-0.115
00:14:56.624:1,-0.015,-0.085
00:14:56.628:1,0.0,-0.08
00:14:56.632:1,0.035,-0.1
00:14:56.636:1,0.035,-0.095
00:14:56.640:1,0.03,-0.11
00:14:56.644:1,0.025,-0.145
00:14:56.648:1,0.025,-0.16
00:14:56.652:1,0.025,-0.13
00:14:56.656:1,0.025,-0.1
00:14:56.660:1,0.025,-0.09
00:14:56.664:1,0.005,-0.105
00:14:56.668:1,0.0,-0.145
00:14:56.672:1,-0.035,-0.16
00:14:56.676:1,-0.06,-0.16
00:14:56.680:1,-0.08,-0.16
00:14:56.684:1,-0.075,-0.165
00:14:56.688:1,-0.06,-0.175
00:14:56.692:1,-0.07,-0.185
00:14:56.696:1,-0.075,-0.205
00:14:56.700:1,-0.075,-0.18
00:14:56.704:1,-0.075,-0.19
00:14:56.708:1,-0.07,-0.18
00:14:56.712:1,-0.055,-0.18
00:14:56.716:1,-0.07,-0.18
00:14:56.720:1,-0.07,-0.175
00:14:56.724:1,-0.07,-0.185
00:14:56.728:1,-0.07,-0.205
00:14:56.732:1,-0.08,-0.23
00:14:56.736:1,-0.085,-0.285
00:14:56.740:1,-0.065,-0.26
00:14:56.744:1,-0.09,-0.16
00:14:56.748:1,-0.075,0.005
00:14:56.752:1,-0.035,0.24
00:14:56.756:1,0.0,0.455
00:14:56.760:1,0.075,0.585
00:14:56.764:1,0.16,0.585
00:14:56.768:1,0.24,0.51
00:14:56.772:1,0.24,0.24
00:14:56.776:1,0.2,-0.26
00:14:56.780:1,0.07,-0.595
00:14:56.784:1,-0.195,-0.645
00:14:56.788:1,-0.41,-0.64
00:14:56.792:1,-0.49,-0.635
00:14:56.796:1,-0.455,-0.545
00:14:56.800:1,-0.44,-0.41
00:14:56.804:1,-0.36,-0.315
00:14:56.808:1,-0.245,-0.255
00:14:56.812:1,-0.19,-0.23
00:14:56.816:1,-0.125,-0.245
00:14:56.820:1,-0.08,-0.26
00:14:56.824:1,-0.085,-0.27
00:14:56.828:1,-0.085,-0.26
00:14:56.832:1,-0.085,-0.275
00:14:56.836:1,-0.095,-0.26
00:14:56.840:1,-0.11,-0.24
00:14:56.844:1,-0.1,-0.255
00:14:56.848:1,-0.1,-0.245
00:14:56.852:1,-0.115,-0.255
00:14:56.856:1,-0.11,-0.245
00:14:56.860:1,-0.105,-0.255
00:14:56.864:1,-0.105,-0.25
00:14:56.868:1,-0.12,-0.255
00:14:56.872:1,-0.115,-0.28
00:14:56.876:1,-0.105,-0.285
00:14:56.880:1,-0.09,-0.285
00:14:56.884:1,-0.08,-0.275
00:14:56.888:1,-0.09,-0.25
00:14:56.892:1,-0.09,-0.255
00:14:56.896:1,-0.09,-0.305
00:14:56.900:1,-0.09,-0.31
00:14:56.904:1,-0.105,-0.315
00:14:56.908:1,-0.11,-0.3
00:14:56.912:1,-0.105,-0.29
00:14:56.916:1,-0.105,-0.285
00:14:56.920:1,-0.1,-0.28
00:14:56.924:1,-0.1,-0.305
00:14:56.928:1,-0.075,-0.3
00:14:56.932:1,-0.075,-0.305
00:14:56.936:1,-0.08,-0.3
00:14:56.940:1,-0.07,-0.335
00:14:56.944:1,-0.05,-0.3
00:14:56.948:1,-0.045,-0.235
00:14:56.952:1,-0.055,-0.23
00:14:56.956:1,-0.06,-0.245
00:14:56.960:1,-0.09,-0.255
00:14:56.964:1,-0.08,-0.255
00:14:56.968:1,-0.1,-0.235
00:14:56.972:1,-0.11,-0.22
00:14:56.976:1,-0.115,-0.215
00:14:56.980:1,-0.125,-0.205
00:14:56.984:1,-0.115,-0.215
00:14:56.988:1,-0.095,-0.235
00:14:56.992:1,-0.105,-0.195
00:14:56.996:1,-0.09,-0.195
00:14:57.000:1,-0.085,-0.17
