Time,ECG1,ECG2
01:27:25.120:1,0.93,0.005
01:27:25.124:1,0.925,-0.01
01:27:25.128:1,0.905,-0.025
01:27:25.132:1,0.875,-0.025
01:27:25.136:1,0.87,-0.025
01:27:25.140:1,0.88,-0.03
01:27:25.144:1,0.895,-0.04
01:27:25.148:1,0.895,-0.04
01:27:25.152:1,0.89,-0.02
01:27:25.156:1,0.89,-0.005
01:27:25.160:1,0.88,-0.04
01:27:25.164:1,0.905,-0.03
01:27:25.168:1,0.905,-0.015
01:27:25.172:1,0.905,-0.005
01:27:25.176:1,0.91,-0.01
01:27:25.180:1,0.905,0.0
01:27:25.184:1,0.91,0.015
01:27:25.188:1,0.925,0.02
01:27:25.192:1,0.93,0.03
01:27:25.196:1,0.92,0.05
01:27:25.200:1,0.935,0.03
01:27:25.204:1,0.94,0.04
01:27:25.208:1,0.93,0.075
01:27:25.212:1,0.93,0.07
01:27:25.216:1,0.945,0.065
01:27:25.220:1,0.95,0.06
01:27:25.224:1,0.935,0.05
01:27:25.228:1,0.945,0.07
01:27:25.232:1,0.96,0.055
01:27:25.236:1,0.985,0.04
01:27:25.240:1,0.975,0.015
01:27:25.244:1,0.98,0.015
01:27:25.248:1,0.965,0.0
01:27:25.252:1,0.955,0.01
01:27:25.256:1,0.96,0.0
01:27:25.260:1,0.97,-0.015
01:27:25.264:1,0.955,-0.005
01:27:25.268:1,0.955,-0.005
01:27:25.272:1,0.95,0.005
01:27:25.276:1,0.97,0.005
01:27:25.280:1,0.975,0.015
01:27:25.284:1,1.005,0.055
01:27:25.288:1,1.025,0.065
01:27:25.292:1,1.015,0.07
01:27:25.296:1,1.02,0.13
01:27:25.300:1,1.025,0.24
01:27:25.304:1,1.045,0.38
01:27:25.308:1,1.08,0.565
01:27:25.312:1,1.1,0.735
01:27:25.316:1,1.135,0.805
01:27:25.320:1,1.205,0.815
01:27:25.324:1,1.285,0.7
01:27:25.328:1,1.355,0.425
01:27:25.332:1,1.41,0.17
01:27:25.336:1,1.485,-0.11
01:27:25.340:1,1.535,-0.3
01:27:25.344:1,1.51,-0.39
01:27:25.348:1,1.365,-0.51
01:27:25.352:1,1.205,-0.55
01:27:25.356:1,1.07,-0.52
01:27:25.360:1,1.01,-0.42
01:27:25.364:1,0.985,-0.3
01:27:25.368:1,0.92,-0.21
01:27:25.372:1,0.875,-0.125
01:27:25.376:1,0.885,-0.1
01:27:25.380:1,0.93,-0.12
01:27:25.384:1,0.93,-0.12
01:27:25.388:1,0.92,-0.13
01:27:25.392:1,0.905,-0.15
01:27:25.396:1,0.925,-0.155
01:27:25.400:1,0.905,-0.175
01:27:25.404:1,0.91,-0.175
01:27:25.408:1,0.925,-0.195
01:27:25.412:1,0.91,-0.185
01:27:25.416:1,0.905,-0.215
01:27:25.420:1,0.905,-0.22
01:27:25.424:1,0.915,-0.22
01:27:25.428:1,0.9,-0.18
01:27:25.432:1,0.91,-0.15
01:27:25.436:1,0.95,-0.125
01:27:25.440:1,0.92,-0.115
01:27:25.444:1,0.93,-0.1
01:27:25.448:1,0.91,-0.095
01:27:25.452:1,0.905,-0.085
01:27:25.456:1,0.92,-0.075
01:27:25.460:1,0.91,-0.06
01:27:25.464:1,0.91,-0.07
01:27:25.468:1,0.905,-0.035
01:27:25.472:1,0.9,-0.035
01:27:25.476:1,0.92,-0.02
01:27:25.480:1,0.93,-0.025
01:27:25.484:1,0.925,-0.035
01:27:25.488:1,0.945,-0.035
01:27:25.492:1,0.93,-0.045
01:27:25.496:1,0.905,-0.045
01:27:25.500:1,0.925,-0.065
01:27:25.504:1,0.915,-0.08
01:27:25.508:1,0.93,-0.085
01:27:25.512:1,0.915,-0.085
01:27:25.516:1,0.91,-0.085
01:27:25.520:1,0.93,-0.1
01:27:25.524:1,0.93,-0.08
01:27:25.528:1,0.915,-0.075
01:27:25.532:1,0.91,-0.07
01:27:25.536:1,0.95,-0.08
01:27:25.540:1,0.905,-0.05
01:27:25.544:1,0.915,-0.06
01:27:25.548:1,0.91,-0.035
01:27:25.552:1,0.915,-0.035
01:27:25.556:1,0.915,-0.025
01:27:25.560:1,0.93,-0.02
01:27:25.564:1,0.935,-0.005
01:27:25.568:1,0.915,-0.01
