Time,ECG1,ECG2
01:35:41.636:1,-0.06,-0.22
01:35:41.640:1,-0.035,-0.22
01:35:41.644:1,-0.035,-0.21
01:35:41.648:1,-0.025,-0.175
01:35:41.652:1,-0.015,-0.175
01:35:41.656:1,-0.02,-0.155
01:35:41.660:1,-0.045,-0.155
01:35:41.664:1,-0.06,-0.17
01:35:41.668:1,-0.1,-0.17
01:35:41.672:1,-0.1,-0.175
01:35:41.676:1,-0.12,-0.18
01:35:41.680:1,-0.125,-0.185
01:35:41.684:1,-0.11,-0.195
01:35:41.688:1,-0.15,-0.18
01:35:41.692:1,-0.135,-0.21
01:35:41.696:1,-0.12,-0.205
01:35:41.700:1,-0.1,-0.195
01:35:41.704:1,-0.125,-0.205
01:35:41.708:1,-0.1,-0.195
01:35:41.712:1,-0.095,-0.19
01:35:41.716:1,-0.11,-0.15
01:35:41.720:1,-0.085,-0.155
01:35:41.724:1,-0.09,-0.145
01:35:41.728:1,-0.1,-0.12
01:35:41.732:1,-0.1,-0.105
01:35:41.736:1,-0.055,-0.075
01:35:41.740:1,-0.07,-0.025
01:35:41.744:1,-0.06,-0.05
01:35:41.748:1,-0.06,-0.05
01:35:41.752:1,-0.035,-0.035
01:35:41.756:1,-0.025,-0.04
01:35:41.760:1,-0.03,-0.05
01:35:41.764:1,-0.04,-0.07
01:35:41.768:1,-0.025,-0.08
01:35:41.772:1,-0.035,-0.1
01:35:41.776:1,-0.025,-0.1
01:35:41.780:1,-0.025,-0.1
01:35:41.784:1,-0.03,-0.11
01:35:41.788:1,-0.035,-0.145
01:35:41.792:1,-0.035,-0.165
01:35:41.796:1,-0.025,-0.155
01:35:41.800:1,-0.04,-0.16
01:35:41.804:1,-0.04,-0.175
01:35:41.808:1,-0.03,-0.19
01:35:41.812:1,-0.025,-0.19
01:35:41.816:1,-0.035,-0.19
01:35:41.820:1,-0.005,-0.165
01:35:41.824:1,0.0,-0.16
01:35:41.828:1,-0.01,-0.125
01:35:41.832:1,0.02,-0.09
01:35:41.836:1,0.02,-0.065
01:35:41.840:1,0.01,-0.06
01:35:41.844:1,-0.01,-0.075
01:35:41.848:1,-0.03,-0.08
01:35:41.852:1,-0.055,-0.11
01:35:41.856:1,-0.08,-0.12
01:35:41.860:1,-0.105,-0.125
01:35:41.864:1,-0.11,-0.145
01:35:41.868:1,-0.095,-0.13
01:35:41.872:1,-0.09,-0.125
01:35:41.876:1,-0.08,-0.12
01:35:41.880:1,-0.085,-0.12
01:35:41.884:1,-0.06,-0.105
01:35:41.888:1,-0.075,-0.115
01:35:41.892:1,-0.09,-0.11
01:35:41.896:1,-0.08,-0.135
01:35:41.900:1,-0.085,-0.145
01:35:41.904:1,-0.095,-0.11
01:35:41.908:1,-0.085,0.005
01:35:41.912:1,-0.035,0.22
01:35:41.916:1,0.0,0.47
01:35:41.920:1,0.045,0.71
01:35:41.924:1,0.13,0.825
01:35:41.928:1,0.215,0.765
01:35:41.932:1,0.25,0.525
01:35:41.936:1,0.245,0.015
01:35:41.940:1,0.195,-0.545
01:35:41.944:1,0.055,-0.825
01:35:41.948:1,-0.145,-0.845
01:35:41.952:1,-0.305,-0.745
01:35:41.956:1,-0.425,-0.62
01:35:41.960:1,-0.405,-0.51
01:35:41.964:1,-0.375,-0.4
01:35:41.968:1,-0.315,-0.265
01:35:41.972:1,-0.22,-0.2
01:35:41.976:1,-0.12,-0.2
01:35:41.980:1,-0.075,-0.205
01:35:41.984:1,-0.05,-0.24
01:35:41.988:1,-0.055,-0.25
01:35:41.992:1,-0.055,-0.275
01:35:41.996:1,-0.06,-0.285
01:35:42.000:1,-0.06,-0.29
01:35:42.004:1,-0.05,-0.22
01:35:42.008:1,-0.035,-0.18
01:35:42.012:1,-0.03,-0.15
01:35:42.016:1,-0.04,-0.14
01:35:42.020:1,-0.025,-0.14
01:35:42.024:1,-0.06,-0.145
01:35:42.028:1,-0.06,-0.12
01:35:42.032:1,-0.065,-0.115
01:35:42.036:1,-0.075,-0.11
01:35:42.040:1,-0.1,-0.12
01:35:42.044:1,-0.115,-0.11
01:35:42.048:1,-0.115,-0.115
01:35:42.052:1,-0.085,-0.11
01:35:42.056:1,-0.1,-0.11
01:35:42.060:1,-0.11,-0.14
01:35:42.064:1,-0.09,-0.19
01:35:42.068:1,-0.09,-0.175
01:35:42.072:1,-0.11,-0.175
01:35:42.076:1,-0.11,-0.15
01:35:42.080:1,-0.125,-0.17
01:35:42.084:1,-0.1,-0.18
01:35:42.088:1,-0.105,-0.19
01:35:42.092:1,-0.11,-0.19
01:35:42.096:1,-0.105,-0.19
01:35:42.100:1,-0.115,-0.195
01:35:42.104:1,-0.1,-0.195
01:35:42.108:1,-0.105,-0.18
01:35:42.112:1,-0.105,-0.18
01:35:42.116:1,-0.115,-0.175
01:35:42.120:1,-0.095,-0.17
01:35:42.124:1,-0.11,-0.165
01:35:42.128:1,-0.105,-0.155
01:35:42.132:1,-0.1,-0.15
01:35:42.136:1,-0.095,-0.145
01:35:42.140:1,-0.09,-0.15
01:35:42.144:1,-0.08,-0.16
01:35:42.148:1,-0.095,-0.165
01:35:42.152:1,-0.095,-0.13
01:35:42.156:1,-0.075,-0.12
01:35:42.160:1,-0.08,-0.08
01:35:42.164:1,-0.065,-0.025
01:35:42.168:1,-0.04,-0.005
01:35:42.172:1,-0.025,0.015
01:35:42.176:1,-0.05,0.025
01:35:42.180:1,-0.06,0.025
01:35:42.184:1,-0.07,0.01
01:35:42.188:1,-0.055,0.0
01:35:42.192:1,-0.055,0.005
01:35:42.196:1,-0.06,-0.005
01:35:42.200:1,-0.065,-0.01
01:35:42.204:1,-0.06,-0.02
01:35:42.208:1,-0.075,-0.035
01:35:42.212:1,-0.09,-0.04
01:35:42.216:1,-0.065,-0.035
01:35:42.220:1,-0.07,-0.03
01:35:42.224:1,-0.065,-0.07
01:35:42.228:1,-0.055,-0.05
01:35:42.232:1,-0.075,-0.035
01:35:42.236:1,-0.07,-0.045
01:35:42.240:1,-0.03,-0.06
01:35:42.244:1,-0.045,-0.07
01:35:42.248:1,-0.035,-0.09
01:35:42.252:1,-0.055,-0.1
01:35:42.256:1,-0.04,-0.125
01:35:42.260:1,-0.045,-0.13
01:35:42.264:1,-0.05,-0.13
01:35:42.268:1,-0.04,-0.135
01:35:42.272:1,-0.06,-0.13
01:35:42.276:1,-0.06,-0.12
01:35:42.280:1,-0.04,-0.135
01:35:42.284:1,-0.05,-0.13
01:35:42.288:1,-0.05,-0.14
01:35:42.292:1,-0.05,-0.13
01:35:42.296:1,-0.035,-0.12
01:35:42.300:1,-0.05,-0.155
01:35:42.304:1,-0.045,-0.19
01:35:42.308:1,-0.03,-0.2
01:35:42.312:1,-0.05,-0.21
01:35:42.316:1,-0.05,-0.22
01:35:42.320:1,-0.04,-0.215
01:35:42.324:1,-0.065,-0.215
01:35:42.328:1,-0.05,-0.23
01:35:42.332:1,-0.055,-0.245
01:35:42.336:1,-0.05,-0.22
01:35:42.340:1,-0.055,-0.15
01:35:42.344:1,-0.04,-0.13
01:35:42.348:1,-0.025,-0.095
01:35:42.352:1,-0.02,-0.085
01:35:42.356:1,-0.03,-0.06
01:35:42.360:1,-0.05,-0.075
01:35:42.364:1,-0.05,-0.065
01:35:42.368:1,-0.065,-0.065
01:35:42.372:1,-0.075,-0.08
01:35:42.376:1,-0.07,-0.09
01:35:42.380:1,-0.085,-0.095
01:35:42.384:1,-0.08,-0.12
01:35:42.388:1,-0.095,-0.115
01:35:42.392:1,-0.105,-0.105
01:35:42.396:1,-0.1,-0.09
01:35:42.400:1,-0.095,-0.11
01:35:42.404:1,-0.08,-0.105
01:35:42.408:1,-0.08,-0.1
01:35:42.412:1,-0.07,-0.115
01:35:42.416:1,-0.075,-0.125
01:35:42.420:1,-0.085,-0.115
01:35:42.424:1,-0.06,-0.11
01:35:42.428:1,-0.06,-0.12
01:35:42.432:1,-0.04,-0.14
01:35:42.436:1,-0.055,-0.165
01:35:42.440:1,-0.06,-0.16
01:35:42.444:1,-0.065,-0.17
01:35:42.448:1,-0.085,-0.17
01:35:42.452:1,-0.07,-0.17
01:35:42.456:1,-0.07,-0.19
01:35:42.460:1,-0.07,-0.185
01:35:42.464:1,-0.06,-0.2
01:35:42.468:1,-0.075,-0.215
01:35:42.472:1,-0.07,-0.215
01:35:42.476:1,-0.07,-0.21
01:35:42.480:1,-0.08,-0.22
01:35:42.484:1,-0.075,-0.22
01:35:42.488:1,-0.08,-0.2
01:35:42.492:1,-0.08,-0.205
01:35:42.496:1,-0.1,-0.205
01:35:42.500:1,-0.085,-0.21
01:35:42.504:1,-0.1,-0.215
01:35:42.508:1,-0.09,-0.215
01:35:42.512:1,-0.08,-0.24
01:35:42.516:1,-0.06,-0.225
01:35:42.520:1,-0.075,-0.175
01:35:42.524:1,-0.045,-0.07
01:35:42.528:1,-0.025,0.11
01:35:42.532:1,-0.015,0.37
01:35:42.536:1,0.0,0.62
01:35:42.540:1,0.025,0.81
01:35:42.544:1,0.095,0.88
01:35:42.548:1,0.18,0.82
01:35:42.552:1,0.24,0.565
01:35:42.556:1,0.22,0.015
01:35:42.560:1,0.18,-0.505
01:35:42.564:1,0.06,-0.805
01:35:42.568:1,-0.15,-0.845
01:35:42.572:1,-0.315,-0.77
01:35:42.576:1,-0.4,-0.695
01:35:42.580:1,-0.41,-0.535
01:35:42.584:1,-0.41,-0.395
01:35:42.588:1,-0.37,-0.275
01:35:42.592:1,-0.255,-0.2
01:35:42.596:1,-0.19,-0.17
01:35:42.600:1,-0.13,-0.175
01:35:42.604:1,-0.1,-0.195
01:35:42.608:1,-0.07,-0.205
01:35:42.612:1,-0.06,-0.21
01:35:42.616:1,-0.08,-0.22
01:35:42.620:1,-0.075,-0.25
01:35:42.624:1,-0.08,-0.26
01:35:42.628:1,-0.08,-0.26
01:35:42.632:1,-0.08,-0.26
01:35:42.636:1,-0.105,-0.29
01:35:42.640:1,-0.095,-0.3
01:35:42.644:1,-0.11,-0.295
01:35:42.648:1,-0.115,-0.29
01:35:42.652:1,-0.09,-0.29
01:35:42.656:1,-0.09,-0.3
01:35:42.660:1,-0.1,-0.345
01:35:42.664:1,-0.095,-0.33
01:35:42.668:1,-0.105,-0.32
01:35:42.672:1,-0.11,-0.315
01:35:42.676:1,-0.075,-0.275
01:35:42.680:1,-0.095,-0.25
01:35:42.684:1,-0.08,-0.24
01:35:42.688:1,-0.08,-0.215
01:35:42.692:1,-0.075,-0.205
01:35:42.696:1,-0.095,-0.205
01:35:42.700:1,-0.1,-0.205
01:35:42.704:1,-0.1,-0.195
01:35:42.708:1,-0.105,-0.17
01:35:42.712:1,-0.115,-0.18
01:35:42.716:1,-0.095,-0.185
