Time,ECG1,ECG2
19:00:28.496,-0.26,0.26
19:00:28.500,-0.245,0.26
19:00:28.504,-0.225,0.23
19:00:28.508,-0.22,0.215
19:00:28.512,-0.21,0.165
19:00:28.516,-0.225,0.13
19:00:28.520,-0.23,0.11
19:00:28.524,-0.235,0.1
19:00:28.528,-0.225,0.09
19:00:28.532,-0.205,0.05
19:00:28.536,-0.22,0.05
19:00:28.540,-0.215,0.02
19:00:28.544,-0.2,0.01
19:00:28.548,-0.205,-0.02
19:00:28.552,-0.21,-0.015
19:00:28.556,-0.22,-0.045
19:00:28.560,-0.2,-0.04
19:00:28.564,-0.19,-0.06
19:00:28.568,-0.17,-0.085
19:00:28.572,-0.16,-0.09
19:00:28.576,-0.16,-0.08
19:00:28.580,-0.15,-0.105
19:00:28.584,-0.13,-0.11
19:00:28.588,-0.14,-0.12
19:00:28.592,-0.12,-0.105
19:00:28.596,-0.11,-0.12
19:00:28.600,-0.1,-0.11
19:00:28.604,-0.1,-0.12
19:00:28.608,-0.12,-0.125
19:00:28.612,-0.12,-0.12
19:00:28.616,-0.115,-0.115
19:00:28.620,-0.11,-0.1
19:00:28.624,-0.11,-0.115
19:00:28.628,-0.105,-0.1
19:00:28.632,-0.12,-0.095
19:00:28.636,-0.115,-0.09
19:00:28.640,-0.105,-0.065
19:00:28.644,-0.05,-0.065
19:00:28.648,-0.03,-0.07
19:00:28.652,0.03,-0.09
19:00:28.656,0.105,-0.12
19:00:28.660,0.2,-0.185
19:00:28.664,0.23,-0.26
19:00:28.668,0.25,-0.35
19:00:28.672,0.24,-0.395
19:00:28.676,0.26,-0.535
19:00:28.680,0.365,-0.715
19:00:28.684,0.67,-0.9
19:00:28.688,1.04,-1.17
19:00:28.692,1.25,-1.46
19:00:28.696,1.125,-1.71
19:00:28.700,0.72,-1.68
19:00:28.704,0.305,-1.285
19:00:28.708,0.035,-0.81
19:00:28.712,-0.06,-0.495
19:00:28.716,-0.125,-0.33
19:00:28.720,-0.165,-0.195
19:00:28.724,-0.2,-0.065
19:00:28.728,-0.22,0.0
19:00:28.732,-0.25,0.06
19:00:28.736,-0.23,0.1
19:00:28.740,-0.23,0.095
19:00:28.744,-0.225,0.115
19:00:28.748,-0.235,0.09
19:00:28.752,-0.23,0.1
19:00:28.756,-0.22,0.1
19:00:28.760,-0.2,0.1
19:00:28.764,-0.205,0.09
19:00:28.768,-0.225,0.06
19:00:28.772,-0.23,0.055
19:00:28.776,-0.235,0.03
19:00:28.780,-0.23,0.015
19:00:28.784,-0.245,0.005
19:00:28.788,-0.26,-0.025
19:00:28.792,-0.275,0.0
19:00:28.796,-0.295,-0.03
19:00:28.800,-0.28,-0.035
19:00:28.804,-0.315,-0.035
19:00:28.808,-0.315,-0.03
19:00:28.812,-0.325,-0.035
19:00:28.816,-0.32,-0.035
19:00:28.820,-0.32,-0.04
19:00:28.824,-0.325,-0.015
19:00:28.828,-0.32,-0.015
19:00:28.832,-0.355,-0.025
19:00:28.836,-0.355,-0.01
19:00:28.840,-0.355,0.0
19:00:28.844,-0.375,-0.025
19:00:28.848,-0.37,0.0
19:00:28.852,-0.39,0.0
19:00:28.856,-0.405,0.0
19:00:28.860,-0.415,-0.005
19:00:28.864,-0.395,0.0
19:00:28.868,-0.365,0.01
19:00:28.872,-0.335,0.005
19:00:28.876,-0.315,0.0
19:00:28.880,-0.3,0.02
19:00:28.884,-0.3,0.01
19:00:28.888,-0.235,0.03
19:00:28.892,-0.21,0.045
19:00:28.896,-0.195,0.08
19:00:28.900,-0.17,0.075
19:00:28.904,-0.15,0.075
19:00:28.908,-0.14,0.09
19:00:28.912,-0.125,0.09
19:00:28.916,-0.125,0.055
19:00:28.920,-0.105,0.06
19:00:28.924,-0.09,0.005
19:00:28.928,-0.105,0.01
19:00:28.932,-0.12,-0.02
19:00:28.936,-0.13,-0.02
19:00:28.940,-0.135,-0.07
19:00:28.944,-0.135,-0.055
19:00:28.948,-0.145,-0.045
19:00:28.952,-0.145,-0.065
19:00:28.956,-0.135,-0.065
19:00:28.960,-0.135,-0.08
19:00:28.964,-0.135,-0.06
19:00:28.968,-0.14,-0.06
19:00:28.972,-0.125,-0.085
19:00:28.976,-0.09,-0.09
19:00:28.980,-0.07,-0.09
19:00:28.984,-0.07,-0.1
19:00:28.988,-0.05,-0.085
19:00:28.992,-0.025,-0.1
19:00:28.996,-0.06,-0.105
19:00:29.000,-0.04,-0.14
19:00:29.004,-0.065,-0.145
19:00:29.008,-0.055,-0.14
19:00:29.012,-0.05,-0.165
19:00:29.016,-0.065,-0.165
19:00:29.020,-0.045,-0.155
19:00:29.024,-0.06,-0.16
19:00:29.028,-0.085,-0.185
19:00:29.032,-0.1,-0.2
19:00:29.036,-0.105,-0.175
19:00:29.040,-0.115,-0.17
19:00:29.044,-0.14,-0.2
19:00:29.048,-0.135,-0.195
19:00:29.052,-0.16,-0.205
19:00:29.056,-0.15,-0.225
19:00:29.060,-0.185,-0.21
19:00:29.064,-0.2,-0.21
