Time,ECG1,ECG2
21:33:46.720,-0.445,0.07
21:33:46.724,-0.44,0.035
21:33:46.728,-0.425,0.025
21:33:46.732,-0.385,0.015
21:33:46.736,-0.41,0.0
21:33:46.740,-0.4,0.0
21:33:46.744,-0.4,0.005
21:33:46.748,-0.4,0.0
21:33:46.752,-0.4,-0.03
21:33:46.756,-0.4,-0.06
21:33:46.760,-0.39,-0.06
21:33:46.764,-0.37,-0.07
21:33:46.768,-0.37,-0.075
21:33:46.772,-0.35,-0.08
21:33:46.776,-0.335,-0.085
21:33:46.780,-0.305,-0.08
21:33:46.784,-0.285,-0.115
21:33:46.788,-0.28,-0.13
21:33:46.792,-0.235,-0.135
21:33:46.796,-0.225,-0.13
21:33:46.800,-0.21,-0.14
21:33:46.804,-0.21,-0.14
21:33:46.808,-0.215,-0.13
21:33:46.812,-0.195,-0.125
21:33:46.816,-0.19,-0.11
21:33:46.820,-0.17,-0.125
21:33:46.824,-0.155,-0.12
21:33:46.828,-0.14,-0.105
21:33:46.832,-0.145,-0.115
21:33:46.836,-0.13,-0.08
21:33:46.840,-0.13,-0.095
21:33:46.844,-0.115,-0.07
21:33:46.848,-0.115,-0.06
21:33:46.852,-0.125,-0.035
21:33:46.856,-0.115,-0.045
21:33:46.860,-0.12,-0.045
21:33:46.864,-0.13,-0.03
21:33:46.868,-0.145,-0.035
21:33:46.872,-0.155,-0.03
21:33:46.876,-0.175,-0.015
21:33:46.880,-0.185,-0.025
21:33:46.884,-0.215,-0.005
21:33:46.888,-0.21,-0.01
21:33:46.892,-0.225,0.005
21:33:46.896,-0.21,-0.005
21:33:46.900,-0.21,-0.025
21:33:46.904,-0.215,-0.02
21:33:46.908,-0.215,0.0
21:33:46.912,-0.2,-0.03
21:33:46.916,-0.23,-0.035
21:33:46.920,-0.22,-0.03
21:33:46.924,-0.225,-0.035
21:33:46.928,-0.23,-0.05
21:33:46.932,-0.215,-0.045
21:33:46.936,-0.24,-0.055
21:33:46.940,-0.235,-0.02
21:33:46.944,-0.215,-0.035
21:33:46.948,-0.225,-0.025
21:33:46.952,-0.225,-0.03
21:33:46.956,-0.22,-0.015
21:33:46.960,-0.21,0.01
21:33:46.964,-0.215,-0.015
21:33:46.968,-0.205,-0.04
21:33:46.972,-0.2,-0.025
21:33:46.976,-0.195,-0.015
21:33:46.980,-0.21,-0.01
21:33:46.984,-0.205,-0.025
21:33:46.988,-0.185,-0.05
21:33:46.992,-0.185,-0.03
21:33:46.996,-0.175,-0.01
21:33:47.000,-0.16,-0.015
21:33:47.004,-0.165,-0.04
21:33:47.008,-0.14,-0.025
21:33:47.012,-0.145,0.0
21:33:47.016,-0.145,-0.005
21:33:47.020,-0.16,0.02
21:33:47.024,-0.14,0.015
21:33:47.028,-0.145,0.02
21:33:47.032,-0.13,0.025
21:33:47.036,-0.11,0.03
21:33:47.040,-0.1,0.04
21:33:47.044,-0.085,0.045
21:33:47.048,-0.105,0.01
21:33:47.052,-0.09,0.0
21:33:47.056,-0.08,-0.015
21:33:47.060,-0.09,-0.04
21:33:47.064,-0.085,-0.045
21:33:47.068,-0.06,-0.045
21:33:47.072,-0.025,-0.04
21:33:47.076,0.015,-0.045
21:33:47.080,0.06,-0.04
21:33:47.084,0.12,-0.02
21:33:47.088,0.175,-0.03
21:33:47.092,0.22,-0.075
21:33:47.096,0.27,-0.11
21:33:47.100,0.275,-0.105
21:33:47.104,0.345,-0.11
21:33:47.108,0.34,-0.115
21:33:47.112,0.33,-0.15
21:33:47.116,0.34,-0.23
21:33:47.120,0.54,-0.375
21:33:47.124,0.845,-0.55
21:33:47.128,1.095,-0.785
21:33:47.132,1.17,-1.0
21:33:47.136,0.91,-1.07
21:33:47.140,0.46,-0.88
21:33:47.144,0.015,-0.545
21:33:47.148,-0.195,-0.29
21:33:47.152,-0.25,-0.135
21:33:47.156,-0.29,-0.01
21:33:47.160,-0.31,0.055
21:33:47.164,-0.345,0.105
21:33:47.168,-0.345,0.14
21:33:47.172,-0.34,0.145
