Time,ECG1,ECG2
21:26:29.188,-0.51,-0.12
21:26:29.192,-0.48,-0.13
21:26:29.196,-0.47,-0.14
21:26:29.200,-0.435,-0.13
21:26:29.204,-0.465,-0.135
21:26:29.208,-0.44,-0.155
21:26:29.212,-0.425,-0.17
21:26:29.216,-0.4,-0.16
21:26:29.220,-0.42,-0.17
21:26:29.224,-0.4,-0.16
21:26:29.228,-0.415,-0.185
21:26:29.232,-0.385,-0.165
21:26:29.236,-0.38,-0.18
21:26:29.240,-0.365,-0.16
21:26:29.244,-0.36,-0.17
21:26:29.248,-0.36,-0.16
21:26:29.252,-0.36,-0.18
21:26:29.256,-0.355,-0.17
21:26:29.260,-0.345,-0.17
21:26:29.264,-0.34,-0.16
21:26:29.268,-0.32,-0.155
21:26:29.272,-0.335,-0.16
21:26:29.276,-0.29,-0.155
21:26:29.280,-0.275,-0.15
21:26:29.284,-0.28,-0.14
21:26:29.288,-0.27,-0.12
21:26:29.292,-0.25,-0.12
21:26:29.296,-0.225,-0.13
21:26:29.300,-0.21,-0.085
21:26:29.304,-0.215,-0.095
21:26:29.308,-0.22,-0.08
21:26:29.312,-0.2,-0.03
21:26:29.316,-0.16,-0.035
21:26:29.320,-0.14,-0.025
21:26:29.324,-0.105,-0.005
21:26:29.328,-0.1,0.0
21:26:29.332,-0.09,0.0
21:26:29.336,-0.07,0.05
21:26:29.340,-0.045,0.035
21:26:29.344,0.005,0.055
21:26:29.348,0.005,0.04
21:26:29.352,0.0,0.035
21:26:29.356,0.0,-0.01
21:26:29.360,-0.08,-0.025
21:26:29.364,-0.135,-0.035
21:26:29.368,-0.21,-0.06
21:26:29.372,-0.21,-0.095
21:26:29.376,-0.07,-0.165
21:26:29.380,0.215,-0.315
21:26:29.384,0.535,-0.54
21:26:29.388,0.785,-0.84
21:26:29.392,0.875,-1.09
21:26:29.396,0.74,-1.135
21:26:29.400,0.35,-0.915
21:26:29.404,-0.05,-0.555
21:26:29.408,-0.24,-0.225
21:26:29.412,-0.375,-0.035
21:26:29.416,-0.42,0.015
21:26:29.420,-0.435,0.045
21:26:29.424,-0.445,0.035
21:26:29.428,-0.445,0.0
21:26:29.432,-0.46,-0.025
21:26:29.436,-0.46,-0.02
21:26:29.440,-0.465,-0.035
21:26:29.444,-0.46,-0.06
21:26:29.448,-0.475,-0.07
21:26:29.452,-0.475,-0.09
21:26:29.456,-0.455,-0.08
21:26:29.460,-0.465,-0.09
21:26:29.464,-0.465,-0.095
21:26:29.468,-0.485,-0.105
21:26:29.472,-0.485,-0.11
21:26:29.476,-0.475,-0.125
21:26:29.480,-0.495,-0.11
21:26:29.484,-0.52,-0.1
21:26:29.488,-0.54,-0.11
21:26:29.492,-0.53,-0.13
21:26:29.496,-0.535,-0.115
21:26:29.500,-0.55,-0.125
21:26:29.504,-0.55,-0.105
21:26:29.508,-0.545,-0.115
21:26:29.512,-0.55,-0.11
21:26:29.516,-0.55,-0.115
21:26:29.520,-0.575,-0.11
21:26:29.524,-0.565,-0.11
21:26:29.528,-0.55,-0.105
21:26:29.532,-0.55,-0.11
21:26:29.536,-0.55,-0.105
21:26:29.540,-0.535,-0.085
21:26:29.544,-0.54,-0.1
21:26:29.548,-0.54,-0.11
21:26:29.552,-0.52,-0.085
21:26:29.556,-0.51,-0.075
21:26:29.560,-0.52,-0.065
21:26:29.564,-0.515,-0.1
21:26:29.568,-0.5,-0.065
21:26:29.572,-0.5,-0.06
21:26:29.576,-0.495,-0.05
21:26:29.580,-0.5,-0.075
21:26:29.584,-0.505,-0.09
21:26:29.588,-0.52,-0.085
21:26:29.592,-0.48,-0.075
21:26:29.596,-0.475,-0.08
